"time","x","y","z"
"2022-04-29 12:26:28.809 GMT+09:00","-0.94695956","8.059625","5.6464634"
"2022-04-29 12:26:29.001 GMT+09:00","-0.6771688","8.627322","6.879365"
"2022-04-29 12:26:29.191 GMT+09:00","-0.17467605","7.5996046","5.2893343"
"2022-04-29 12:26:29.382 GMT+09:00","-0.11844472","8.400602","4.8006005"
"2022-04-29 12:26:29.575 GMT+09:00","-0.101694964","7.411768","5.115257"
"2022-04-29 12:26:29.767 GMT+09:00","-0.049052864","7.1892357","5.435895"
"2022-04-29 12:26:29.957 GMT+09:00","1.8131614","6.939784","7.9890366"
"2022-04-29 12:26:30.149 GMT+09:00","2.8983064","6.157929","7.108478"
"2022-04-29 12:26:30.341 GMT+09:00","2.528017","5.624928","7.1856465"
"2022-04-29 12:26:30.532 GMT+09:00","2.9455647","5.204389","8.04467"
"2022-04-29 12:26:30.725 GMT+09:00","3.8410785","4.499703","8.416754"
"2022-04-29 12:26:30.915 GMT+09:00","2.57707","3.1256247","8.557332"
"2022-04-29 12:26:31.106 GMT+09:00","1.7006987","1.7557336","9.276974"
"2022-04-29 12:26:31.298 GMT+09:00","2.69372","1.3286148","9.445069"
"2022-04-29 12:26:31.491 GMT+09:00","1.3238292","-1.1425728","9.749556"
"2022-04-29 12:26:31.681 GMT+09:00","1.6205392","-0.58504516","10.407582"
"2022-04-29 12:26:31.873 GMT+09:00","3.4624143","1.1264212","8.936594"
"2022-04-29 12:26:32.066 GMT+09:00","5.194818","0.67477596","9.05803"
"2022-04-29 12:26:32.257 GMT+09:00","6.712466","1.2191432","7.2705917"
"2022-04-29 12:26:32.449 GMT+09:00","8.374281","1.474577","4.9250274"
"2022-04-29 12:26:32.637 GMT+09:00","8.577671","0.2739782","3.5970106"
"2022-04-29 12:26:32.831 GMT+09:00","8.288737","-0.029312078","2.996412"
"2022-04-29 12:26:33.021 GMT+09:00","9.119645","1.2239288","2.9012976"
"2022-04-29 12:26:33.213 GMT+09:00","9.26142","1.7347964","3.9577286"
"2022-04-29 12:26:33.404 GMT+09:00","8.429316","1.774278","3.757928"
"2022-04-29 12:26:33.595 GMT+09:00","8.517252","1.5972091","4.008576"
"2022-04-29 12:26:33.787 GMT+09:00","8.527422","1.8999012","4.5798626"
"2022-04-29 12:26:33.979 GMT+09:00","9.496515","1.7790636","5.0530434"
"2022-04-29 12:26:34.170 GMT+09:00","8.837293","0.57547385","3.6364923"
"2022-04-29 12:26:34.362 GMT+09:00","8.612965","0.48275197","3.3415768"
"2022-04-29 12:26:34.553 GMT+09:00","8.209774","1.1521441","3.4139597"
