"time","data"
"2022-04-29 12:18:13.018 GMT+09:00","31270.0"
"2022-04-29 12:18:13.018 GMT+09:00","31217.0"
"2022-04-29 12:18:13.019 GMT+09:00","31348.0"
"2022-04-29 12:18:13.041 GMT+09:00","31480.0"
"2022-04-29 12:18:13.042 GMT+09:00","31611.0"
"2022-04-29 12:18:13.042 GMT+09:00","31743.0"
"2022-04-29 12:18:13.045 GMT+09:00","31830.0"
"2022-04-29 12:18:13.050 GMT+09:00","31918.0"
"2022-04-29 12:18:13.053 GMT+09:00","32005.0"
"2022-04-29 12:18:13.057 GMT+09:00","32093.0"
"2022-04-29 12:18:13.070 GMT+09:00","32158.0"
"2022-04-29 12:18:13.074 GMT+09:00","32223.0"
"2022-04-29 12:18:13.077 GMT+09:00","32288.0"
"2022-04-29 12:18:13.082 GMT+09:00","32353.0"
"2022-04-29 12:18:13.098 GMT+09:00","32500.0"
"2022-04-29 12:18:13.101 GMT+09:00","32648.0"
"2022-04-29 12:18:13.106 GMT+09:00","32795.0"
"2022-04-29 12:18:13.109 GMT+09:00","32943.0"
"2022-04-29 12:18:13.123 GMT+09:00","33168.0"
"2022-04-29 12:18:13.125 GMT+09:00","33394.0"
"2022-04-29 12:18:13.130 GMT+09:00","33619.0"
"2022-04-29 12:18:13.133 GMT+09:00","33845.0"
"2022-04-29 12:18:13.146 GMT+09:00","34105.0"
"2022-04-29 12:18:13.152 GMT+09:00","34365.0"
"2022-04-29 12:18:13.154 GMT+09:00","34625.0"
"2022-04-29 12:18:13.158 GMT+09:00","34885.0"
"2022-04-29 12:18:13.174 GMT+09:00","35011.0"
"2022-04-29 12:18:13.178 GMT+09:00","35138.0"
"2022-04-29 12:18:13.181 GMT+09:00","35265.0"
"2022-04-29 12:18:13.186 GMT+09:00","35392.0"
"2022-04-29 12:18:13.197 GMT+09:00","35490.0"
"2022-04-29 12:18:13.202 GMT+09:00","35589.0"
"2022-04-29 12:18:13.206 GMT+09:00","35687.0"
"2022-04-29 12:18:13.209 GMT+09:00","35786.0"
"2022-04-29 12:18:13.222 GMT+09:00","35905.0"
"2022-04-29 12:18:13.226 GMT+09:00","36025.0"
"2022-04-29 12:18:13.229 GMT+09:00","36144.0"
"2022-04-29 12:18:13.233 GMT+09:00","36264.0"
"2022-04-29 12:18:13.250 GMT+09:00","36370.0"
"2022-04-29 12:18:13.253 GMT+09:00","36476.0"
"2022-04-29 12:18:13.258 GMT+09:00","36582.0"
"2022-04-29 12:18:13.261 GMT+09:00","36688.0"
"2022-04-29 12:18:13.274 GMT+09:00","36404.0"
"2022-04-29 12:18:13.277 GMT+09:00","36121.0"
"2022-04-29 12:18:13.282 GMT+09:00","35838.0"
"2022-04-29 12:18:13.285 GMT+09:00","35555.0"
"2022-04-29 12:18:13.298 GMT+09:00","35097.0"
"2022-04-29 12:18:13.301 GMT+09:00","34640.0"
"2022-04-29 12:18:13.306 GMT+09:00","34182.0"
"2022-04-29 12:18:13.309 GMT+09:00","33725.0"
"2022-04-29 12:18:13.325 GMT+09:00","33385.0"
"2022-04-29 12:18:13.330 GMT+09:00","33045.0"
"2022-04-29 12:18:13.334 GMT+09:00","32705.0"
"2022-04-29 12:18:13.338 GMT+09:00","32365.0"
"2022-04-29 12:18:13.349 GMT+09:00","32349.0"
"2022-04-29 12:18:13.354 GMT+09:00","32333.0"
"2022-04-29 12:18:13.358 GMT+09:00","32317.0"
"2022-04-29 12:18:13.362 GMT+09:00","32301.0"
"2022-04-29 12:18:13.378 GMT+09:00","32597.0"
"2022-04-29 12:18:13.381 GMT+09:00","32893.0"
"2022-04-29 12:18:13.386 GMT+09:00","33189.0"
"2022-04-29 12:18:13.389 GMT+09:00","33485.0"
"2022-04-29 12:18:13.402 GMT+09:00","33677.0"
"2022-04-29 12:18:13.405 GMT+09:00","33870.0"
"2022-04-29 12:18:13.409 GMT+09:00","34063.0"
"2022-04-29 12:18:13.413 GMT+09:00","34256.0"
"2022-04-29 12:18:13.426 GMT+09:00","34112.0"
"2022-04-29 12:18:13.429 GMT+09:00","33969.0"
"2022-04-29 12:18:13.433 GMT+09:00","33825.0"
"2022-04-29 12:18:13.437 GMT+09:00","33682.0"
"2022-04-29 12:18:13.453 GMT+09:00","33540.0"
"2022-04-29 12:18:13.457 GMT+09:00","33398.0"
"2022-04-29 12:18:13.461 GMT+09:00","33256.0"
"2022-04-29 12:18:13.465 GMT+09:00","33114.0"
"2022-04-29 12:18:13.477 GMT+09:00","33159.0"
"2022-04-29 12:18:13.483 GMT+09:00","33204.0"
"2022-04-29 12:18:13.507 GMT+09:00","33249.0"
"2022-04-29 12:18:13.509 GMT+09:00","33295.0"
"2022-04-29 12:18:13.510 GMT+09:00","33385.0"
"2022-04-29 12:18:13.510 GMT+09:00","33475.0"
"2022-04-29 12:18:13.511 GMT+09:00","33565.0"
"2022-04-29 12:18:13.515 GMT+09:00","33655.0"
"2022-04-29 12:18:13.535 GMT+09:00","33695.0"
"2022-04-29 12:18:13.535 GMT+09:00","33736.0"
"2022-04-29 12:18:13.563 GMT+09:00","33776.0"
"2022-04-29 12:18:13.564 GMT+09:00","33817.0"
"2022-04-29 12:18:13.564 GMT+09:00","33757.0"
"2022-04-29 12:18:13.565 GMT+09:00","33698.0"
