"time","data"
"2022-04-29 12:18:59.638 GMT+09:00","32651.0"
"2022-04-29 12:18:59.899 GMT+09:00","32786.0"
"2022-04-29 12:19:00.132 GMT+09:00","33155.0"
"2022-04-29 12:19:00.385 GMT+09:00","32826.0"
"2022-04-29 12:19:00.636 GMT+09:00","32212.0"
"2022-04-29 12:19:00.882 GMT+09:00","31844.0"
"2022-04-29 12:19:01.131 GMT+09:00","31954.0"
"2022-04-29 12:19:01.381 GMT+09:00","31697.0"
"2022-04-29 12:19:01.637 GMT+09:00","31046.0"
"2022-04-29 12:19:01.882 GMT+09:00","28948.0"
"2022-04-29 12:19:02.140 GMT+09:00","28403.0"
"2022-04-29 12:19:02.387 GMT+09:00","28472.0"
"2022-04-29 12:19:02.632 GMT+09:00","28664.0"
"2022-04-29 12:19:02.889 GMT+09:00","28411.0"
"2022-04-29 12:19:03.133 GMT+09:00","28138.0"
"2022-04-29 12:19:03.384 GMT+09:00","28331.0"
"2022-04-29 12:19:03.643 GMT+09:00","29119.0"
"2022-04-29 12:19:03.901 GMT+09:00","28883.0"
"2022-04-29 12:19:04.152 GMT+09:00","29027.0"
"2022-04-29 12:19:04.396 GMT+09:00","29536.0"
"2022-04-29 12:19:04.633 GMT+09:00","28178.0"
"2022-04-29 12:19:04.883 GMT+09:00","27918.0"
"2022-04-29 12:19:05.156 GMT+09:00","27551.0"
"2022-04-29 12:19:05.395 GMT+09:00","27313.0"
"2022-04-29 12:19:05.632 GMT+09:00","28033.0"
"2022-04-29 12:19:05.705 GMT+09:00","26999.0"
"2022-04-29 12:19:05.955 GMT+09:00","29730.0"
"2022-04-29 12:19:06.213 GMT+09:00","29144.0"
"2022-04-29 12:19:06.461 GMT+09:00","27882.0"
"2022-04-29 12:19:06.700 GMT+09:00","27117.0"
"2022-04-29 12:19:06.944 GMT+09:00","25707.0"
"2022-04-29 12:19:07.195 GMT+09:00","25844.0"
"2022-04-29 12:19:07.454 GMT+09:00","25916.0"
"2022-04-29 12:19:07.697 GMT+09:00","25848.0"
"2022-04-29 12:19:07.950 GMT+09:00","25139.0"
