"time","data"
"2022-04-29 12:18:58.359 GMT+09:00","25101.0"
"2022-04-29 12:18:58.379 GMT+09:00","25329.0"
"2022-04-29 12:18:58.438 GMT+09:00","27189.0"
"2022-04-29 12:18:58.499 GMT+09:00","29828.0"
"2022-04-29 12:18:58.557 GMT+09:00","31911.0"
"2022-04-29 12:18:58.618 GMT+09:00","34180.0"
"2022-04-29 12:18:58.678 GMT+09:00","35790.0"
"2022-04-29 12:18:58.753 GMT+09:00","35634.0"
"2022-04-29 12:18:58.803 GMT+09:00","33728.0"
"2022-04-29 12:18:58.857 GMT+09:00","32439.0"
"2022-04-29 12:18:58.917 GMT+09:00","31247.0"
"2022-04-29 12:18:58.978 GMT+09:00","27879.0"
"2022-04-29 12:18:59.038 GMT+09:00","26459.0"
"2022-04-29 12:18:59.097 GMT+09:00","25739.0"
"2022-04-29 12:18:59.157 GMT+09:00","23897.0"
"2022-04-29 12:18:59.218 GMT+09:00","22926.0"
"2022-04-29 12:18:59.277 GMT+09:00","22161.0"
"2022-04-29 12:18:59.337 GMT+09:00","21694.0"
"2022-04-29 12:18:59.398 GMT+09:00","22253.0"
"2022-04-29 12:18:59.457 GMT+09:00","22409.0"
"2022-04-29 12:18:59.518 GMT+09:00","23027.0"
"2022-04-29 12:18:59.579 GMT+09:00","23898.0"
"2022-04-29 12:18:59.637 GMT+09:00","24540.0"
"2022-04-29 12:18:59.698 GMT+09:00","24840.0"
"2022-04-29 12:18:59.757 GMT+09:00","24989.0"
"2022-04-29 12:18:59.818 GMT+09:00","25318.0"
"2022-04-29 12:18:59.878 GMT+09:00","25844.0"
"2022-04-29 12:18:59.938 GMT+09:00","26179.0"
"2022-04-29 12:18:59.998 GMT+09:00","26268.0"
"2022-04-29 12:19:00.058 GMT+09:00","26321.0"
"2022-04-29 12:19:00.117 GMT+09:00","26871.0"
"2022-04-29 12:19:00.177 GMT+09:00","27371.0"
"2022-04-29 12:19:00.238 GMT+09:00","27397.0"
"2022-04-29 12:19:00.298 GMT+09:00","27786.0"
"2022-04-29 12:19:00.358 GMT+09:00","28269.0"
"2022-04-29 12:19:00.418 GMT+09:00","28496.0"
"2022-04-29 12:19:00.478 GMT+09:00","28983.0"
"2022-04-29 12:19:00.538 GMT+09:00","29528.0"
"2022-04-29 12:19:00.598 GMT+09:00","29734.0"
"2022-04-29 12:19:00.658 GMT+09:00","29582.0"
"2022-04-29 12:19:00.718 GMT+09:00","29654.0"
"2022-04-29 12:19:00.781 GMT+09:00","29767.0"
"2022-04-29 12:19:00.899 GMT+09:00","29811.0"
"2022-04-29 12:19:00.960 GMT+09:00","29937.0"
"2022-04-29 12:19:01.019 GMT+09:00","30315.0"
"2022-04-29 12:19:01.080 GMT+09:00","30170.0"
"2022-04-29 12:19:01.139 GMT+09:00","30030.0"
"2022-04-29 12:19:01.202 GMT+09:00","31085.0"
"2022-04-29 12:19:01.260 GMT+09:00","32131.0"
"2022-04-29 12:19:01.321 GMT+09:00","32145.0"
"2022-04-29 12:19:01.381 GMT+09:00","32131.0"
"2022-04-29 12:19:01.441 GMT+09:00","31930.0"
"2022-04-29 12:19:01.511 GMT+09:00","30491.0"
"2022-04-29 12:19:01.559 GMT+09:00","28770.0"
"2022-04-29 12:19:01.619 GMT+09:00","27203.0"
"2022-04-29 12:19:01.679 GMT+09:00","26324.0"
"2022-04-29 12:19:01.739 GMT+09:00","25546.0"
"2022-04-29 12:19:01.801 GMT+09:00","23852.0"
"2022-04-29 12:19:01.860 GMT+09:00","22331.0"
"2022-04-29 12:19:01.919 GMT+09:00","22707.0"
