"time","data"
"2022-04-29 17:58:51.454 GMT+09:00","67.60875"
"2022-04-29 17:58:51.717 GMT+09:00","61.39"
"2022-04-29 17:58:51.822 GMT+09:00","55.04125"
"2022-04-29 17:58:51.925 GMT+09:00","49.36625"
"2022-04-29 17:58:52.132 GMT+09:00","43.614998"
"2022-04-29 17:58:52.339 GMT+09:00","39.73375"
"2022-04-29 17:58:52.442 GMT+09:00","33.337498"
"2022-04-29 17:58:52.544 GMT+09:00","25.93125"
"2022-04-29 17:58:52.649 GMT+09:00","22.71"
"2022-04-29 17:58:52.857 GMT+09:00","19.13875"
"2022-04-29 17:58:52.957 GMT+09:00","16.86375"
"2022-04-29 17:58:53.062 GMT+09:00","15.006249"
"2022-04-29 17:58:53.166 GMT+09:00","12.47625"
"2022-04-29 17:58:53.269 GMT+09:00","9.26375"
"2022-04-29 17:58:53.372 GMT+09:00","8.245"
"2022-04-29 17:58:53.786 GMT+09:00","9.93625"
"2022-04-29 17:58:53.890 GMT+09:00","11.61875"
"2022-04-29 17:58:54.199 GMT+09:00","13.13625"
"2022-04-29 17:58:54.406 GMT+09:00","14.1675"
"2022-04-29 17:58:54.510 GMT+09:00","12.3825"
"2022-04-29 17:58:54.614 GMT+09:00","10.08125"
"2022-04-29 17:58:54.716 GMT+09:00","9.0625"
"2022-04-29 17:58:54.926 GMT+09:00","8.21"
"2022-04-29 17:58:55.133 GMT+09:00","9.64125"
"2022-04-29 17:58:55.238 GMT+09:00","11.5075"
"2022-04-29 17:58:55.443 GMT+09:00","14.195"
"2022-04-29 17:58:56.064 GMT+09:00","12.59375"
"2022-04-29 17:58:56.269 GMT+09:00","11.24375"
"2022-04-29 17:58:56.373 GMT+09:00","9.13"
"2022-04-29 17:58:56.475 GMT+09:00","7.60875"
"2022-04-29 17:58:56.580 GMT+09:00","6.4375"
"2022-04-29 17:58:56.999 GMT+09:00","7.09375"
"2022-04-29 17:58:57.716 GMT+09:00","7.955"
"2022-04-29 17:58:57.821 GMT+09:00","6.3487496"
"2022-04-29 17:58:57.923 GMT+09:00","5.1637497"
"2022-04-29 17:58:58.438 GMT+09:00","4.325"
"2022-04-29 17:58:58.543 GMT+09:00","3.81375"
"2022-04-29 17:58:58.751 GMT+09:00","3.39625"
"2022-04-29 17:58:58.955 GMT+09:00","2.89375"
"2022-04-29 17:58:59.062 GMT+09:00","2.47125"
"2022-04-29 17:58:59.679 GMT+09:00","2.7275"
"2022-04-29 17:58:59.991 GMT+09:00","3.15375"
"2022-04-29 17:59:00.096 GMT+09:00","3.665"
"2022-04-29 17:59:00.197 GMT+09:00","4.26125"
"2022-04-29 17:59:00.302 GMT+09:00","4.7725"
"2022-04-29 17:59:00.404 GMT+09:00","5.37"
"2022-04-29 17:59:00.612 GMT+09:00","4.19"
"2022-04-29 17:59:00.715 GMT+09:00","3.58375"
"2022-04-29 17:59:00.820 GMT+09:00","2.9924998"
"2022-04-29 17:59:01.026 GMT+09:00","2.65125"
"2022-04-29 17:59:01.854 GMT+09:00","3.06875"
"2022-04-29 17:59:02.060 GMT+09:00","3.32375"
"2022-04-29 17:59:02.266 GMT+09:00","3.665"
"2022-04-29 17:59:02.369 GMT+09:00","3.925"
"2022-04-29 17:59:02.473 GMT+09:00","4.6875"
"2022-04-29 17:59:02.680 GMT+09:00","4.1675"
"2022-04-29 17:59:04.229 GMT+09:00","3.9837499"
"2022-04-29 17:59:05.465 GMT+09:00","3.71875"
"2022-04-29 17:59:07.326 GMT+09:00","3.145"
"2022-04-29 17:59:09.079 GMT+09:00","3.41375"
"2022-04-29 17:59:10.525 GMT+09:00","3.6687498"
"2022-04-29 17:59:11.038 GMT+09:00","3.8525"
"2022-04-29 17:59:11.351 GMT+09:00","4.3512497"
"2022-04-29 17:59:11.762 GMT+09:00","4.70125"
"2022-04-29 17:59:12.177 GMT+09:00","5.2075"
"2022-04-29 17:59:12.590 GMT+09:00","5.6425"
"2022-04-29 17:59:13.002 GMT+09:00","6.3199997"
"2022-04-29 17:59:13.312 GMT+09:00","6.9175"
"2022-04-29 17:59:13.624 GMT+09:00","7.83625"
"2022-04-29 17:59:13.726 GMT+09:00","8.51375"
"2022-04-29 17:59:13.832 GMT+09:00","9.523749"
"2022-04-29 17:59:14.043 GMT+09:00","10.631249"
"2022-04-29 17:59:14.142 GMT+09:00","12.157499"
"2022-04-29 17:59:14.244 GMT+09:00","15.992499"
"2022-04-29 17:59:14.967 GMT+09:00","21.2025"
"2022-04-29 17:59:15.175 GMT+09:00","23.00125"
"2022-04-29 17:59:15.897 GMT+09:00","24.9825"
"2022-04-29 17:59:16.105 GMT+09:00","29.154999"
"2022-04-29 17:59:16.311 GMT+09:00","32.69875"
"2022-04-29 17:59:16.516 GMT+09:00","37.45"
"2022-04-29 17:59:16.721 GMT+09:00","30.62625"
