"time","data"
"2022-04-29 17:35:04.677 GMT+09:00","4.61625"
"2022-04-29 17:35:05.078 GMT+09:00","5.055"
"2022-04-29 17:35:05.281 GMT+09:00","5.7374997"
"2022-04-29 17:35:05.384 GMT+09:00","6.4137497"
"2022-04-29 17:35:05.590 GMT+09:00","7.2625"
"2022-04-29 17:35:05.798 GMT+09:00","7.7912498"
"2022-04-29 17:35:06.205 GMT+09:00","8.617499"
"2022-04-29 17:35:06.411 GMT+09:00","9.465"
"2022-04-29 17:35:06.718 GMT+09:00","10.398749"
"2022-04-29 17:35:06.924 GMT+09:00","12.175"
"2022-04-29 17:35:07.028 GMT+09:00","13.47125"
"2022-04-29 17:35:07.238 GMT+09:00","14.84375"
"2022-04-29 17:35:07.439 GMT+09:00","16.94375"
"2022-04-29 17:35:07.747 GMT+09:00","18.1625"
"2022-04-29 17:35:07.850 GMT+09:00","19.85"
"2022-04-29 17:35:07.952 GMT+09:00","22.22375"
"2022-04-29 17:35:08.057 GMT+09:00","25.7675"
"2022-04-29 17:35:08.156 GMT+09:00","28.984999"
"2022-04-29 17:35:08.875 GMT+09:00","31.4475"
"2022-04-29 17:35:08.978 GMT+09:00","35.61"
"2022-04-29 17:35:09.184 GMT+09:00","39.239998"
"2022-04-29 17:35:09.286 GMT+09:00","43.466248"
"2022-04-29 17:35:09.388 GMT+09:00","50.896248"
"2022-04-29 17:35:09.491 GMT+09:00","58.73"
"2022-04-29 17:35:09.801 GMT+09:00","72.96625"
"2022-04-29 17:35:09.903 GMT+09:00","81.401245"
"2022-04-29 17:35:10.312 GMT+09:00","72.06"
"2022-04-29 17:35:10.517 GMT+09:00","65.28"
"2022-04-29 17:35:10.825 GMT+09:00","76.475"
"2022-04-29 17:35:11.029 GMT+09:00","91.10625"
"2022-04-29 17:35:11.132 GMT+09:00","102.511246"
"2022-04-29 17:35:11.542 GMT+09:00","117.53125"
"2022-04-29 17:35:11.645 GMT+09:00","131.705"
"2022-04-29 17:35:12.055 GMT+09:00","117.42875"
"2022-04-29 17:35:13.182 GMT+09:00","139.18124"
"2022-04-29 17:35:13.284 GMT+09:00","156.14499"
"2022-04-29 17:35:13.491 GMT+09:00","175.4075"
"2022-04-29 17:35:13.900 GMT+09:00","156.95375"
"2022-04-29 17:35:14.105 GMT+09:00","142.82875"
"2022-04-29 17:35:14.413 GMT+09:00","124.46999"
"2022-04-29 17:35:15.234 GMT+09:00","112.104996"
"2022-04-29 17:35:15.336 GMT+09:00","123.47375"
"2022-04-29 17:35:15.440 GMT+09:00","134.3675"
"2022-04-29 17:35:15.648 GMT+09:00","115.298744"
"2022-04-29 17:35:16.054 GMT+09:00","99.20125"
"2022-04-29 17:35:16.259 GMT+09:00","79.572495"
"2022-04-29 17:35:16.361 GMT+09:00","72.385"
"2022-04-29 17:35:16.977 GMT+09:00","81.158745"
"2022-04-29 17:35:17.080 GMT+09:00","68.025"
"2022-04-29 17:35:17.183 GMT+09:00","52.12375"
"2022-04-29 17:35:17.285 GMT+09:00","45.3125"
"2022-04-29 17:35:17.592 GMT+09:00","50.01"
"2022-04-29 17:35:17.800 GMT+09:00","46.04375"
"2022-04-29 17:35:18.002 GMT+09:00","35.9575"
"2022-04-29 17:35:18.106 GMT+09:00","32.33625"
"2022-04-29 17:35:18.517 GMT+09:00","29.31625"
"2022-04-29 17:35:18.720 GMT+09:00","35.94"
"2022-04-29 17:35:18.927 GMT+09:00","26.2925"
"2022-04-29 17:35:19.643 GMT+09:00","29.801249"
"2022-04-29 17:35:19.746 GMT+09:00","25.5975"
"2022-04-29 17:35:19.849 GMT+09:00","20.805"
"2022-04-29 17:35:20.361 GMT+09:00","23.731249"
"2022-04-29 17:35:20.566 GMT+09:00","30.34125"
"2022-04-29 17:35:20.669 GMT+09:00","26.154999"
"2022-04-29 17:35:20.772 GMT+09:00","17.27375"
"2022-04-29 17:35:21.182 GMT+09:00","19.10125"
"2022-04-29 17:35:21.695 GMT+09:00","14.15125"
"2022-04-29 17:35:21.796 GMT+09:00","12.14125"
"2022-04-29 17:35:22.310 GMT+09:00","14.13875"
"2022-04-29 17:35:22.415 GMT+09:00","15.73125"
"2022-04-29 17:35:22.516 GMT+09:00","12.796249"
"2022-04-29 17:35:22.722 GMT+09:00","15.0625"
"2022-04-29 17:35:22.926 GMT+09:00","13.12875"
"2022-04-29 17:35:23.029 GMT+09:00","10.01875"
"2022-04-29 17:35:23.132 GMT+09:00","7.91875"
"2022-04-29 17:35:24.055 GMT+09:00","9.3375"
"2022-04-29 17:35:24.261 GMT+09:00","5.9137497"
"2022-04-29 17:35:24.671 GMT+09:00","6.83375"
"2022-04-29 17:35:24.773 GMT+09:00","8.57875"
"2022-04-29 17:35:24.877 GMT+09:00","9.4175"
"2022-04-29 17:35:24.980 GMT+09:00","11.105"
"2022-04-29 17:35:25.185 GMT+09:00","9.665"
"2022-04-29 17:35:25.390 GMT+09:00","10.751249"
"2022-04-29 17:35:25.494 GMT+09:00","8.256249"
"2022-04-29 17:35:25.802 GMT+09:00","7.1612496"
"2022-04-29 17:35:25.904 GMT+09:00","5.82375"
"2022-04-29 17:35:26.005 GMT+09:00","5.15125"
"2022-04-29 17:35:26.518 GMT+09:00","5.7425"
"2022-04-29 17:35:26.930 GMT+09:00","5.0787497"
"2022-04-29 17:35:27.338 GMT+09:00","5.7425"
"2022-04-29 17:35:28.161 GMT+09:00","5.0825"
"2022-04-29 17:35:28.671 GMT+09:00","5.4325"
"2022-04-29 17:35:31.335 GMT+09:00","5.7825"
"2022-04-29 17:35:33.489 GMT+09:00","6.36125"
"2022-04-29 17:35:34.522 GMT+09:00","6.8687496"
"2022-04-29 17:35:34.722 GMT+09:00","7.8824997"
"2022-04-29 17:35:35.129 GMT+09:00","8.29875"
"2022-04-29 17:35:35.439 GMT+09:00","9.626249"
"2022-04-29 17:35:36.053 GMT+09:00","10.631249"
"2022-04-29 17:35:36.258 GMT+09:00","12.16125"
"2022-04-29 17:35:36.668 GMT+09:00","9.528749"
"2022-04-29 17:35:36.770 GMT+09:00","5.9525"
"2022-04-29 17:35:36.874 GMT+09:00","9.287499"
"2022-04-29 17:35:36.976 GMT+09:00","16.1075"
"2022-04-29 17:35:37.081 GMT+09:00","21.82375"
"2022-04-29 17:35:37.285 GMT+09:00","17.16125"
"2022-04-29 17:35:37.388 GMT+09:00","15.11875"
"2022-04-29 17:35:37.491 GMT+09:00","16.588749"
"2022-04-29 17:35:37.593 GMT+09:00","19.52375"
"2022-04-29 17:35:37.697 GMT+09:00","24.05625"
"2022-04-29 17:35:38.004 GMT+09:00","26.54125"
"2022-04-29 17:35:38.107 GMT+09:00","31.1975"
"2022-04-29 17:35:38.416 GMT+09:00","43.71875"
"2022-04-29 17:35:38.621 GMT+09:00","48.6675"
"2022-04-29 17:35:38.723 GMT+09:00","55.59375"
"2022-04-29 17:35:39.030 GMT+09:00","66.71125"
"2022-04-29 17:35:39.132 GMT+09:00","82.45"
"2022-04-29 17:35:39.236 GMT+09:00","99.12125"
"2022-04-29 17:35:39.543 GMT+09:00","85.706245"
"2022-04-29 17:35:39.645 GMT+09:00","77.5175"
"2022-04-29 17:35:39.748 GMT+09:00","63.793747"
"2022-04-29 17:35:39.952 GMT+09:00","80.972496"
"2022-04-29 17:35:40.056 GMT+09:00","104.307495"
"2022-04-29 17:35:40.159 GMT+09:00","127.35875"
"2022-04-29 17:35:40.262 GMT+09:00","143.3225"
"2022-04-29 17:35:40.672 GMT+09:00","171.64"
"2022-04-29 17:35:40.981 GMT+09:00","150.97"
"2022-04-29 17:35:41.086 GMT+09:00","126.471245"
"2022-04-29 17:35:41.493 GMT+09:00","148.78624"
"2022-04-29 17:35:41.595 GMT+09:00","175.16124"
"2022-04-29 17:35:41.699 GMT+09:00","199.595"
"2022-04-29 17:35:42.521 GMT+09:00","177.5125"
"2022-04-29 17:35:42.621 GMT+09:00","161.0425"
"2022-04-29 17:35:42.725 GMT+09:00","147.71625"
"2022-04-29 17:35:42.826 GMT+09:00","134.47125"
"2022-04-29 17:35:43.033 GMT+09:00","120.353745"
"2022-04-29 17:35:43.136 GMT+09:00","109.5825"
"2022-04-29 17:35:43.443 GMT+09:00","120.015"
"2022-04-29 17:35:43.546 GMT+09:00","130.77"
"2022-04-29 17:35:43.854 GMT+09:00","105.88875"
"2022-04-29 17:35:43.956 GMT+09:00","89.65625"
"2022-04-29 17:35:44.263 GMT+09:00","81.5075"
"2022-04-29 17:35:44.367 GMT+09:00","73.59375"
"2022-04-29 17:35:44.573 GMT+09:00","66.4675"
"2022-04-29 17:35:45.083 GMT+09:00","73.2975"
"2022-04-29 17:35:45.391 GMT+09:00","66.4775"
"2022-04-29 17:35:45.904 GMT+09:00","58.891247"
"2022-04-29 17:35:46.109 GMT+09:00","48.35125"
"2022-04-29 17:35:46.314 GMT+09:00","41.86375"
"2022-04-29 17:35:46.724 GMT+09:00","46.66"
"2022-04-29 17:35:46.929 GMT+09:00","42.45125"
"2022-04-29 17:35:47.032 GMT+09:00","32.76875"
"2022-04-29 17:35:47.136 GMT+09:00","26.545"
"2022-04-29 17:35:47.340 GMT+09:00","30.58375"
"2022-04-29 17:35:47.957 GMT+09:00","26.26125"
"2022-04-29 17:35:48.365 GMT+09:00","32.2075"
"2022-04-29 17:35:48.674 GMT+09:00","27.05625"
"2022-04-29 17:35:48.878 GMT+09:00","24.453749"
"2022-04-29 17:35:48.982 GMT+09:00","20.59125"
"2022-04-29 17:35:49.084 GMT+09:00","15.04"
"2022-04-29 17:35:49.187 GMT+09:00","10.2699995"
"2022-04-29 17:35:49.292 GMT+09:00","8.51125"
"2022-04-29 17:35:49.392 GMT+09:00","7.6812496"
"2022-04-29 17:35:49.905 GMT+09:00","9.095"
"2022-04-29 17:35:50.007 GMT+09:00","16.59625"
"2022-04-29 17:35:50.110 GMT+09:00","20.4825"
"2022-04-29 17:35:50.213 GMT+09:00","22.89625"
"2022-04-29 17:35:50.417 GMT+09:00","20.51"
"2022-04-29 17:35:50.827 GMT+09:00","17.81375"
"2022-04-29 17:35:51.033 GMT+09:00","15.372499"
"2022-04-29 17:35:51.135 GMT+09:00","11.0925"
"2022-04-29 17:35:51.342 GMT+09:00","10.0824995"
"2022-04-29 17:35:51.443 GMT+09:00","8.8175"
"2022-04-29 17:35:51.549 GMT+09:00","7.90125"
"2022-04-29 17:35:51.649 GMT+09:00","6.99"
"2022-04-29 17:35:51.753 GMT+09:00","6.0575"
"2022-04-29 17:35:52.063 GMT+09:00","6.8112497"
"2022-04-29 17:35:52.163 GMT+09:00","8.66"
"2022-04-29 17:35:52.266 GMT+09:00","10.3375"
"2022-04-29 17:35:52.369 GMT+09:00","8.49"
"2022-04-29 17:35:52.574 GMT+09:00","6.56375"
"2022-04-29 17:35:52.678 GMT+09:00","5.4825"
"2022-04-29 17:35:52.880 GMT+09:00","4.89875"
"2022-04-29 17:35:53.599 GMT+09:00","5.32125"
"2022-04-29 17:35:54.316 GMT+09:00","5.84125"
"2022-04-29 17:35:54.527 GMT+09:00","6.68"
"2022-04-29 17:35:54.727 GMT+09:00","7.685"
"2022-04-29 17:35:55.442 GMT+09:00","8.5925"
"2022-04-29 17:35:55.853 GMT+09:00","7.4249997"
"2022-04-29 17:35:57.186 GMT+09:00","6.5187497"
"2022-04-29 17:35:57.596 GMT+09:00","5.765"
"2022-04-29 17:35:58.723 GMT+09:00","5.25375"
