"time","data"
"2022-04-29 12:22:31.093 GMT+09:00","9008.0"
"2022-04-29 12:22:31.251 GMT+09:00","8790.0"
"2022-04-29 12:22:31.418 GMT+09:00","8215.0"
"2022-04-29 12:22:31.575 GMT+09:00","8123.0"
"2022-04-29 12:22:31.732 GMT+09:00","8050.0"
"2022-04-29 12:22:31.893 GMT+09:00","7648.0"
"2022-04-29 12:22:32.054 GMT+09:00","7132.0"
"2022-04-29 12:22:32.216 GMT+09:00","6825.0"
"2022-04-29 12:22:32.333 GMT+09:00","6222.0"
"2022-04-29 12:22:32.499 GMT+09:00","6283.0"
"2022-04-29 12:22:32.657 GMT+09:00","6467.0"
"2022-04-29 12:22:32.817 GMT+09:00","6752.0"
"2022-04-29 12:22:32.974 GMT+09:00","6855.0"
"2022-04-29 12:22:33.132 GMT+09:00","6651.0"
"2022-04-29 12:22:33.292 GMT+09:00","6465.0"
"2022-04-29 12:22:33.458 GMT+09:00","6302.0"
"2022-04-29 12:22:33.617 GMT+09:00","6043.0"
"2022-04-29 12:22:33.777 GMT+09:00","5389.0"
"2022-04-29 12:22:33.939 GMT+09:00","5240.0"
"2022-04-29 12:22:34.094 GMT+09:00","5738.0"
"2022-04-29 12:22:34.255 GMT+09:00","5925.0"
"2022-04-29 12:22:34.413 GMT+09:00","5483.0"
"2022-04-29 12:22:34.579 GMT+09:00","5160.0"
"2022-04-29 12:22:34.731 GMT+09:00","4561.0"
"2022-04-29 12:22:34.902 GMT+09:00","3867.0"
"2022-04-29 12:22:35.057 GMT+09:00","3750.0"
"2022-04-29 12:22:35.217 GMT+09:00","2859.0"
"2022-04-29 12:22:35.374 GMT+09:00","1835.0"
"2022-04-29 12:22:35.539 GMT+09:00","1513.0"
"2022-04-29 12:22:35.696 GMT+09:00","1454.0"
"2022-04-29 12:22:35.853 GMT+09:00","1444.0"
"2022-04-29 12:22:36.013 GMT+09:00","1753.0"
"2022-04-29 12:22:36.172 GMT+09:00","2048.0"
"2022-04-29 12:22:36.331 GMT+09:00","2323.0"
"2022-04-29 12:22:36.493 GMT+09:00","2856.0"
"2022-04-29 12:22:36.652 GMT+09:00","2844.0"
"2022-04-29 12:22:36.812 GMT+09:00","2795.0"
"2022-04-29 12:22:36.975 GMT+09:00","2835.0"
"2022-04-29 12:22:37.134 GMT+09:00","2884.0"
"2022-04-29 12:22:37.291 GMT+09:00","2885.0"
"2022-04-29 12:22:37.454 GMT+09:00","2968.0"
"2022-04-29 12:22:37.612 GMT+09:00","2868.0"
"2022-04-29 12:22:37.772 GMT+09:00","2668.0"
"2022-04-29 12:22:37.935 GMT+09:00","2584.0"
"2022-04-29 12:22:38.094 GMT+09:00","2498.0"
"2022-04-29 12:22:38.253 GMT+09:00","2593.0"
"2022-04-29 12:22:38.413 GMT+09:00","2991.0"
"2022-04-29 12:22:38.572 GMT+09:00","3134.0"
"2022-04-29 12:22:38.734 GMT+09:00","3450.0"
"2022-04-29 12:22:38.892 GMT+09:00","3624.0"
"2022-04-29 12:22:39.054 GMT+09:00","3748.0"
"2022-04-29 12:22:39.213 GMT+09:00","3764.0"
"2022-04-29 12:22:39.375 GMT+09:00","4274.0"
"2022-04-29 12:22:39.532 GMT+09:00","4871.0"
"2022-04-29 12:22:39.693 GMT+09:00","3680.0"
"2022-04-29 12:22:39.854 GMT+09:00","3269.0"
"2022-04-29 12:22:40.014 GMT+09:00","3605.0"
"2022-04-29 12:22:40.174 GMT+09:00","4301.0"
"2022-04-29 12:22:40.337 GMT+09:00","4698.0"
"2022-04-29 12:22:40.493 GMT+09:00","4444.0"
"2022-04-29 12:22:40.662 GMT+09:00","3787.0"
"2022-04-29 12:22:40.821 GMT+09:00","3784.0"
"2022-04-29 12:22:40.979 GMT+09:00","3925.0"
"2022-04-29 12:22:41.133 GMT+09:00","3904.0"
"2022-04-29 12:22:41.291 GMT+09:00","4047.0"
"2022-04-29 12:22:41.453 GMT+09:00","4426.0"
"2022-04-29 12:22:41.614 GMT+09:00","4793.0"
"2022-04-29 12:22:41.773 GMT+09:00","5001.0"
"2022-04-29 12:22:41.937 GMT+09:00","4777.0"
"2022-04-29 12:22:42.093 GMT+09:00","4026.0"
"2022-04-29 12:22:42.253 GMT+09:00","4534.0"
"2022-04-29 12:22:42.374 GMT+09:00","5505.0"
"2022-04-29 12:22:42.533 GMT+09:00","5531.0"
"2022-04-29 12:22:42.693 GMT+09:00","5547.0"
"2022-04-29 12:22:42.852 GMT+09:00","5602.0"
"2022-04-29 12:22:43.013 GMT+09:00","5692.0"
"2022-04-29 12:22:43.173 GMT+09:00","5362.0"
"2022-04-29 12:22:43.334 GMT+09:00","4754.0"
"2022-04-29 12:22:43.492 GMT+09:00","4713.0"
"2022-04-29 12:22:43.652 GMT+09:00","5277.0"
"2022-04-29 12:22:43.812 GMT+09:00","5405.0"
"2022-04-29 12:22:43.974 GMT+09:00","5490.0"
"2022-04-29 12:22:44.136 GMT+09:00","5064.0"
"2022-04-29 12:22:44.292 GMT+09:00","4062.0"
"2022-04-29 12:22:44.455 GMT+09:00","3655.0"
"2022-04-29 12:22:44.614 GMT+09:00","3648.0"
"2022-04-29 12:22:44.771 GMT+09:00","4137.0"
"2022-04-29 12:22:44.933 GMT+09:00","4549.0"
"2022-04-29 12:22:45.094 GMT+09:00","3986.0"
"2022-04-29 12:22:45.257 GMT+09:00","3710.0"
"2022-04-29 12:22:45.415 GMT+09:00","4348.0"
"2022-04-29 12:22:45.574 GMT+09:00","4715.0"
"2022-04-29 12:22:45.735 GMT+09:00","4645.0"
"2022-04-29 12:22:45.894 GMT+09:00","4149.0"
"2022-04-29 12:22:46.058 GMT+09:00","4128.0"
"2022-04-29 12:22:46.213 GMT+09:00","4545.0"
"2022-04-29 12:22:46.374 GMT+09:00","4615.0"
"2022-04-29 12:22:46.534 GMT+09:00","4937.0"
"2022-04-29 12:22:46.694 GMT+09:00","5488.0"
