"time","x","y","z"
"2022-04-29 17:54:31.564 GMT+09:00","-0.7639086","6.2865434","7.0875406"
"2022-04-29 17:54:31.564 GMT+09:00","-0.3714857","6.24108","7.8520474"
"2022-04-29 17:54:31.565 GMT+09:00","0.07716853","6.0831532","8.094321"
"2022-04-29 17:54:31.565 GMT+09:00","-0.11066805","6.105885","7.993224"
"2022-04-29 17:54:31.566 GMT+09:00","-0.9421739","6.454639","7.4709907"
"2022-04-29 17:54:31.566 GMT+09:00","-1.7413766","6.9786673","6.501299"
"2022-04-29 17:54:31.567 GMT+09:00","-1.4267205","7.0486574","5.602196"
"2022-04-29 17:54:31.567 GMT+09:00","-0.401396","6.914061","5.663811"
"2022-04-29 17:54:31.567 GMT+09:00","0.3493521","6.777072","6.6999035"
"2022-04-29 17:54:31.568 GMT+09:00","0.5419743","6.3643103","7.367501"
"2022-04-29 17:54:31.568 GMT+09:00","0.5389833","5.8486567","7.772486"
"2022-04-29 17:54:31.569 GMT+09:00","0.39481574","5.1792645","8.286943"
"2022-04-29 17:54:31.793 GMT+09:00","1.7389839","4.657031","7.9112697"
"2022-04-29 17:54:31.794 GMT+09:00","3.458227","4.3812585","7.5870423"
"2022-04-29 17:54:31.795 GMT+09:00","4.0612183","4.0295134","8.548359"
"2022-04-29 17:54:31.796 GMT+09:00","4.0767717","3.629912","9.663414"
"2022-04-29 17:54:31.797 GMT+09:00","3.4929228","3.638885","10.177273"
"2022-04-29 17:54:31.798 GMT+09:00","1.9908284","3.8171504","9.87458"
"2022-04-29 17:54:31.799 GMT+09:00","-0.018544376","2.7984061","9.34457"
"2022-04-29 17:54:31.800 GMT+09:00","-0.27816564","2.7798617","9.088538"
"2022-04-29 17:54:31.801 GMT+09:00","0.5455636","3.1345978","9.150752"
"2022-04-29 17:54:31.801 GMT+09:00","1.049851","3.1573296","9.0347"
"2022-04-29 17:54:31.802 GMT+09:00","1.7234305","3.4127634","9.246465"
"2022-04-29 17:54:31.803 GMT+09:00","2.333002","3.8333018","9.973285"
"2022-04-29 17:54:31.897 GMT+09:00","2.9521449","3.8063827","10.124033"
"2022-04-29 17:54:31.898 GMT+09:00","4.282554","3.4971104","9.472587"
"2022-04-29 17:54:31.899 GMT+09:00","5.471787","3.4247274","8.481958"
"2022-04-29 17:54:32.080 GMT+09:00","7.066005","3.760919","7.530213"
"2022-04-29 17:54:32.081 GMT+09:00","9.252447","3.0813572","6.3661046"
"2022-04-29 17:54:32.081 GMT+09:00","10.871191","1.6588243","4.883751"
"2022-04-29 17:54:32.081 GMT+09:00","11.347961","1.2412767","5.4759746"
"2022-04-29 17:54:32.081 GMT+09:00","10.849656","1.5379868","6.6089764"
"2022-04-29 17:54:32.082 GMT+09:00","8.962915","1.6163517","7.55773"
"2022-04-29 17:54:32.082 GMT+09:00","6.3625154","1.7515461","7.963912"
"2022-04-29 17:54:32.082 GMT+09:00","4.847859","2.1242282","9.25125"
"2022-04-29 17:54:32.083 GMT+09:00","4.3268213","2.2743778","10.35494"
"2022-04-29 17:54:32.083 GMT+09:00","3.7758741","1.6157535","9.8835535"
"2022-04-29 17:54:32.083 GMT+09:00","4.3148575","0.81834537","9.395418"
"2022-04-29 17:54:32.083 GMT+09:00","5.5914283","0.7040881","7.9908314"
"2022-04-29 17:54:32.308 GMT+09:00","7.591828","0.15972091","7.192825"
"2022-04-29 17:54:32.309 GMT+09:00","8.797811","0.34456646","7.289136"
"2022-04-29 17:54:32.309 GMT+09:00","7.960921","0.7405786","7.119844"
"2022-04-29 17:54:32.309 GMT+09:00","7.083353","1.3351951","6.3140607"
"2022-04-29 17:54:32.309 GMT+09:00","6.948757","1.692922","4.9142594"
"2022-04-29 17:54:32.310 GMT+09:00","7.911868","2.2594228","4.718048"
"2022-04-29 17:54:32.310 GMT+09:00","8.72483","2.003989","5.788836"
"2022-04-29 17:54:32.310 GMT+09:00","9.135199","1.2831511","7.179664"
"2022-04-29 17:54:32.311 GMT+09:00","9.421141","1.1294123","8.0614195"
"2022-04-29 17:54:32.311 GMT+09:00","8.081161","1.3968102","8.611769"
"2022-04-29 17:54:32.311 GMT+09:00","7.0642104","1.4440684","8.624331"
"2022-04-29 17:54:32.311 GMT+09:00","7.384849","1.5493526","7.451848"
"2022-04-29 17:54:32.352 GMT+09:00","7.4446692","2.0404794","6.285945"
"2022-04-29 17:54:32.353 GMT+09:00","6.9912295","2.5926232","5.844469"
"2022-04-29 17:54:32.580 GMT+09:00","5.871987","2.6464617","6.0083776"
"2022-04-29 17:54:32.581 GMT+09:00","4.666004","2.53041","6.369096"
"2022-04-29 17:54:32.582 GMT+09:00","4.2406797","2.5459633","6.1794643"
"2022-04-29 17:54:32.582 GMT+09:00","4.6175494","2.3341985","5.8307104"
"2022-04-29 17:54:32.583 GMT+09:00","5.7900324","1.9555343","5.5782676"
"2022-04-29 17:54:32.583 GMT+09:00","6.6131635","1.8747765","5.5304112"
