"time","data"
"2022-04-29 12:23:56.945 GMT+09:00","15485.683"
"2022-04-29 12:23:57.100 GMT+09:00","14052.698"
"2022-04-29 12:23:57.306 GMT+09:00","15358.614"
"2022-04-29 12:23:57.511 GMT+09:00","18506.645"
"2022-04-29 12:23:57.720 GMT+09:00","20534.008"
"2022-04-29 12:23:58.441 GMT+09:00","18001.283"
"2022-04-29 12:23:58.854 GMT+09:00","16279.281"
"2022-04-29 12:23:59.987 GMT+09:00","17852.57"
"2022-04-29 12:24:02.461 GMT+09:00","19782.346"
"2022-04-29 12:24:02.872 GMT+09:00","18033.207"
"2022-04-29 12:24:02.976 GMT+09:00","14339.901"
"2022-04-29 12:24:03.081 GMT+09:00","11215.577"
"2022-04-29 12:24:03.185 GMT+09:00","8599.002"
"2022-04-29 12:24:03.289 GMT+09:00","7739.5996"
"2022-04-29 12:24:03.700 GMT+09:00","6674.7036"
"2022-04-29 12:24:04.010 GMT+09:00","5815.346"
"2022-04-29 12:24:04.218 GMT+09:00","5049.7974"
"2022-04-29 12:24:04.628 GMT+09:00","5919.032"
"2022-04-29 12:24:05.145 GMT+09:00","5385.816"
"2022-04-29 12:24:05.249 GMT+09:00","4670.585"
"2022-04-29 12:24:06.075 GMT+09:00","5050.1123"
"2022-04-29 12:24:06.281 GMT+09:00","6025.9487"
"2022-04-29 12:24:07.003 GMT+09:00","5441.65"
"2022-04-29 12:24:07.211 GMT+09:00","4734.08"
"2022-04-29 12:24:07.827 GMT+09:00","4253.1636"
"2022-04-29 12:24:07.931 GMT+09:00","3846.456"
"2022-04-29 12:24:08.033 GMT+09:00","3172.2036"
"2022-04-29 12:24:08.136 GMT+09:00","2688.9624"
"2022-04-29 12:24:08.241 GMT+09:00","2245.645"
"2022-04-29 12:24:09.067 GMT+09:00","2014.8037"
"2022-04-29 12:24:10.515 GMT+09:00","2214.8699"
"2022-04-29 12:24:10.717 GMT+09:00","2492.7773"
"2022-04-29 12:24:10.921 GMT+09:00","2913.5486"
"2022-04-29 12:24:11.130 GMT+09:00","2569.3562"
"2022-04-29 12:24:11.232 GMT+09:00","2318.0374"
"2022-04-29 12:24:11.438 GMT+09:00","2649.8198"
"2022-04-29 12:24:11.542 GMT+09:00","2939.0874"
"2022-04-29 12:24:11.953 GMT+09:00","3325.7686"
"2022-04-29 12:24:12.161 GMT+09:00","4023.9336"
"2022-04-29 12:24:12.883 GMT+09:00","4975.936"
"2022-04-29 12:24:13.707 GMT+09:00","5580.4487"
"2022-04-29 12:24:14.118 GMT+09:00","6462.9385"
"2022-04-29 12:24:14.223 GMT+09:00","6994.695"
"2022-04-29 12:24:14.535 GMT+09:00","6295.675"
"2022-04-29 12:24:15.255 GMT+09:00","5488.516"
"2022-04-29 12:24:15.357 GMT+09:00","4868.25"
"2022-04-29 12:24:15.566 GMT+09:00","5420.9736"
"2022-04-29 12:24:16.079 GMT+09:00","6591.59"
"2022-04-29 12:24:16.183 GMT+09:00","8088.5684"
"2022-04-29 12:24:16.287 GMT+09:00","9460.223"
"2022-04-29 12:24:16.389 GMT+09:00","10410.188"
"2022-04-29 12:24:16.699 GMT+09:00","11443.261"
"2022-04-29 12:24:17.012 GMT+09:00","13200.535"
"2022-04-29 12:24:17.114 GMT+09:00","12059.274"
"2022-04-29 12:24:17.321 GMT+09:00","10422.294"
"2022-04-29 12:24:17.530 GMT+09:00","12008.214"
"2022-04-29 12:24:17.941 GMT+09:00","9857.706"
"2022-04-29 12:24:18.149 GMT+09:00","12103.929"
"2022-04-29 12:24:18.355 GMT+09:00","12718.362"
"2022-04-29 12:24:18.769 GMT+09:00","15108.84"
"2022-04-29 12:24:18.974 GMT+09:00","12771.29"
"2022-04-29 12:24:19.077 GMT+09:00","10922.331"
"2022-04-29 12:24:19.388 GMT+09:00","8244.482"
"2022-04-29 12:24:19.492 GMT+09:00","9532.866"
"2022-04-29 12:24:20.008 GMT+09:00","11053.64"
"2022-04-29 12:24:20.112 GMT+09:00","12160.321"
