"time","x","y","z"
"2022-04-29 12:22:32.731 GMT+09:00","-1.6543933","4.6232033","11.595418"
"2022-04-29 12:22:32.911 GMT+09:00","-2.552219","5.4279547","9.359234"
"2022-04-29 12:22:33.108 GMT+09:00","2.231396","-1.0127473","7.2690954"
"2022-04-29 12:22:33.272 GMT+09:00","3.8786068","1.2617443","10.74787"
"2022-04-29 12:22:33.450 GMT+09:00","3.454833","-0.47884035","12.153267"
"2022-04-29 12:22:33.630 GMT+09:00","5.897218","0.61530983","13.256994"
"2022-04-29 12:22:33.810 GMT+09:00","5.626673","1.7836803","3.8139634"
"2022-04-29 12:22:33.990 GMT+09:00","3.6703112","0.44532153","7.7455416"
"2022-04-29 12:22:34.170 GMT+09:00","3.3063924","1.0223241","8.734347"
"2022-04-29 12:22:34.350 GMT+09:00","5.296273","0.30166942","9.613019"
"2022-04-29 12:22:34.530 GMT+09:00","1.6160861","0.21787235","11.825261"
"2022-04-29 12:22:34.710 GMT+09:00","3.7852328","1.0749966","9.854834"
"2022-04-29 12:22:34.890 GMT+09:00","3.8498764","1.5059528","8.760683"
"2022-04-29 12:22:35.071 GMT+09:00","4.31914","1.1252748","9.062353"
"2022-04-29 12:22:35.252 GMT+09:00","4.572925","-0.107739076","9.747094"
"2022-04-29 12:22:35.432 GMT+09:00","3.4524388","-0.7493851","9.900323"
"2022-04-29 12:22:35.612 GMT+09:00","4.3861775","-0.4213795","8.480561"
"2022-04-29 12:22:35.793 GMT+09:00","4.3406878","-0.21308395","9.1629095"
"2022-04-29 12:22:35.972 GMT+09:00","4.9610853","-0.007182605","8.5499935"
"2022-04-29 12:22:36.151 GMT+09:00","3.3423057","-0.36870706","8.286632"
"2022-04-29 12:22:36.337 GMT+09:00","3.916914","0.06943185","8.988132"
"2022-04-29 12:22:36.512 GMT+09:00","4.642357","0.80684596","9.517251"
"2022-04-29 12:22:36.692 GMT+09:00","4.675876","0.7278373","8.746318"
"2022-04-29 12:22:36.872 GMT+09:00","4.7141833","0.062249243","8.640973"
"2022-04-29 12:22:37.052 GMT+09:00","3.514688","-0.7158663","7.9777794"
"2022-04-29 12:22:37.233 GMT+09:00","3.095703","-0.17238252","8.739136"
"2022-04-29 12:22:37.414 GMT+09:00","4.673482","0.16280572","7.9322896"
"2022-04-29 12:22:37.593 GMT+09:00","3.8426938","0.46686932","9.462184"
"2022-04-29 12:22:37.772 GMT+09:00","2.2122424","1.7812861","7.010522"
"2022-04-29 12:22:37.953 GMT+09:00","2.801216","1.2737153","6.9817915"
