"time","data"
"2022-04-29 12:44:16.991 GMT+09:00","62544.56"
"2022-04-29 12:44:17.189 GMT+09:00","45890.137"
"2022-04-29 12:44:17.389 GMT+09:00","45963.797"
"2022-04-29 12:44:17.587 GMT+09:00","31210.412"
"2022-04-29 12:44:17.787 GMT+09:00","30134.975"
"2022-04-29 12:44:18.186 GMT+09:00","68775.06"
"2022-04-29 12:44:18.384 GMT+09:00","56153.09"
"2022-04-29 12:44:18.584 GMT+09:00","59653.234"
"2022-04-29 12:44:18.783 GMT+09:00","62628.88"
"2022-04-29 12:44:18.984 GMT+09:00","57687.598"
"2022-04-29 12:44:19.183 GMT+09:00","53363.574"
"2022-04-29 12:44:19.380 GMT+09:00","56458.043"
"2022-04-29 12:44:19.581 GMT+09:00","62601.934"
"2022-04-29 12:44:19.781 GMT+09:00","60987.047"
"2022-04-29 12:44:19.979 GMT+09:00","59950.23"
"2022-04-29 12:44:20.177 GMT+09:00","59521.617"
"2022-04-29 12:44:20.383 GMT+09:00","62540.07"
"2022-04-29 12:44:20.576 GMT+09:00","63627.04"
"2022-04-29 12:44:20.777 GMT+09:00","54054.34"
"2022-04-29 12:44:20.976 GMT+09:00","37564.043"
"2022-04-29 12:44:21.173 GMT+09:00","5654.7676"
"2022-04-29 12:44:21.375 GMT+09:00","5138.433"
"2022-04-29 12:44:21.572 GMT+09:00","5374.9937"
"2022-04-29 12:44:21.771 GMT+09:00","4851.5137"
"2022-04-29 12:44:21.972 GMT+09:00","4956.8623"
"2022-04-29 12:44:22.169 GMT+09:00","5776.6533"
"2022-04-29 12:44:22.369 GMT+09:00","6221.7334"
"2022-04-29 12:44:22.571 GMT+09:00","6379.7583"
"2022-04-29 12:44:22.768 GMT+09:00","6465.305"
"2022-04-29 12:44:22.966 GMT+09:00","6716.0874"
"2022-04-29 12:44:23.167 GMT+09:00","6937.4023"
"2022-04-29 12:44:23.364 GMT+09:00","7194.5146"
"2022-04-29 12:44:23.563 GMT+09:00","7324.432"
"2022-04-29 12:44:23.762 GMT+09:00","7683.015"
"2022-04-29 12:44:23.961 GMT+09:00","8123.9443"
"2022-04-29 12:44:24.161 GMT+09:00","21565.309"
"2022-04-29 12:44:24.361 GMT+09:00","59313.71"
"2022-04-29 12:44:24.560 GMT+09:00","65101.39"
"2022-04-29 12:44:24.763 GMT+09:00","69119.02"
"2022-04-29 12:44:24.962 GMT+09:00","76126.055"
"2022-04-29 12:44:25.157 GMT+09:00","75751.55"
"2022-04-29 12:44:25.355 GMT+09:00","67457.32"
"2022-04-29 12:44:25.554 GMT+09:00","6484.4272"
"2022-04-29 12:44:25.755 GMT+09:00","6169.4004"
"2022-04-29 12:44:25.953 GMT+09:00","6197.711"
"2022-04-29 12:44:26.155 GMT+09:00","5661.302"
"2022-04-29 12:44:26.350 GMT+09:00","6205.0605"
"2022-04-29 12:44:26.550 GMT+09:00","6847.3643"
"2022-04-29 12:44:26.749 GMT+09:00","7650.7554"
"2022-04-29 12:44:26.949 GMT+09:00","8156.0645"
"2022-04-29 12:44:27.147 GMT+09:00","8283.804"
"2022-04-29 12:44:27.345 GMT+09:00","8510.7"
"2022-04-29 12:44:27.545 GMT+09:00","8699.349"
"2022-04-29 12:44:27.744 GMT+09:00","8597.946"
"2022-04-29 12:44:27.944 GMT+09:00","8666.82"
"2022-04-29 12:44:28.143 GMT+09:00","8520.16"
"2022-04-29 12:44:28.343 GMT+09:00","8589.236"
"2022-04-29 12:44:28.545 GMT+09:00","8534.383"
"2022-04-29 12:44:28.741 GMT+09:00","8496.818"
"2022-04-29 12:44:28.938 GMT+09:00","8370.983"
"2022-04-29 12:44:29.138 GMT+09:00","8493.072"
"2022-04-29 12:44:29.338 GMT+09:00","8375.68"
"2022-04-29 12:44:29.537 GMT+09:00","8491.102"
"2022-04-29 12:44:29.735 GMT+09:00","8686.217"
"2022-04-29 12:44:29.934 GMT+09:00","8753.997"
"2022-04-29 12:44:30.135 GMT+09:00","9076.44"
"2022-04-29 12:44:30.334 GMT+09:00","9004.643"
"2022-04-29 12:44:30.532 GMT+09:00","8965.786"
"2022-04-29 12:44:30.731 GMT+09:00","8676.005"
"2022-04-29 12:44:30.931 GMT+09:00","9041.599"
"2022-04-29 12:44:31.130 GMT+09:00","9199.484"
"2022-04-29 12:44:31.329 GMT+09:00","9250.117"
"2022-04-29 12:44:31.527 GMT+09:00","9063.717"
"2022-04-29 12:44:31.726 GMT+09:00","8921.551"
"2022-04-29 12:44:31.928 GMT+09:00","8898.682"
"2022-04-29 12:44:32.125 GMT+09:00","9044.525"
"2022-04-29 12:44:32.324 GMT+09:00","8890.3125"
"2022-04-29 12:44:32.522 GMT+09:00","8821.576"
"2022-04-29 12:44:32.721 GMT+09:00","8637.487"
"2022-04-29 12:44:32.921 GMT+09:00","8870.029"
"2022-04-29 12:44:33.120 GMT+09:00","8807.285"
"2022-04-29 12:44:33.320 GMT+09:00","8762.844"
"2022-04-29 12:44:33.519 GMT+09:00","8871.394"
"2022-04-29 12:44:33.716 GMT+09:00","8694.993"
