"time","data"
"2022-04-29 17:35:11.856 GMT+09:00","119.0"
"2022-04-29 17:35:11.895 GMT+09:00","118.0"
"2022-04-29 17:35:11.956 GMT+09:00","111.0"
"2022-04-29 17:35:12.015 GMT+09:00","103.0"
"2022-04-29 17:35:12.075 GMT+09:00","98.0"
"2022-04-29 17:35:12.136 GMT+09:00","97.0"
"2022-04-29 17:35:12.197 GMT+09:00","96.0"
"2022-04-29 17:35:12.269 GMT+09:00","92.0"
"2022-04-29 17:35:12.316 GMT+09:00","87.0"
"2022-04-29 17:35:12.374 GMT+09:00","82.0"
"2022-04-29 17:35:12.435 GMT+09:00","78.0"
"2022-04-29 17:35:12.495 GMT+09:00","76.0"
"2022-04-29 17:35:12.555 GMT+09:00","79.0"
"2022-04-29 17:35:12.615 GMT+09:00","80.0"
"2022-04-29 17:35:12.675 GMT+09:00","83.0"
"2022-04-29 17:35:12.734 GMT+09:00","88.0"
"2022-04-29 17:35:12.795 GMT+09:00","90.0"
"2022-04-29 17:35:12.855 GMT+09:00","91.0"
"2022-04-29 17:35:12.915 GMT+09:00","90.0"
"2022-04-29 17:35:12.975 GMT+09:00","88.0"
"2022-04-29 17:35:13.035 GMT+09:00","85.0"
"2022-04-29 17:35:13.095 GMT+09:00","82.0"
"2022-04-29 17:35:13.154 GMT+09:00","79.0"
"2022-04-29 17:35:13.215 GMT+09:00","75.0"
"2022-04-29 17:35:13.276 GMT+09:00","72.0"
"2022-04-29 17:35:13.334 GMT+09:00","71.0"
"2022-04-29 17:35:13.515 GMT+09:00","72.0"
"2022-04-29 17:35:13.575 GMT+09:00","73.0"
"2022-04-29 17:35:13.694 GMT+09:00","72.0"
"2022-04-29 17:35:13.755 GMT+09:00","71.0"
"2022-04-29 17:35:13.815 GMT+09:00","70.0"
"2022-04-29 17:35:13.875 GMT+09:00","67.0"
"2022-04-29 17:35:13.935 GMT+09:00","64.0"
"2022-04-29 17:35:13.996 GMT+09:00","60.0"
"2022-04-29 17:35:14.055 GMT+09:00","56.0"
"2022-04-29 17:35:14.115 GMT+09:00","51.0"
"2022-04-29 17:35:14.175 GMT+09:00","47.0"
"2022-04-29 17:35:14.236 GMT+09:00","45.0"
"2022-04-29 17:35:14.300 GMT+09:00","44.0"
"2022-04-29 17:35:14.357 GMT+09:00","42.0"
"2022-04-29 17:35:14.417 GMT+09:00","40.0"
"2022-04-29 17:35:14.476 GMT+09:00","38.0"
"2022-04-29 17:35:14.597 GMT+09:00","40.0"
"2022-04-29 17:35:14.658 GMT+09:00","42.0"
"2022-04-29 17:35:14.776 GMT+09:00","43.0"
"2022-04-29 17:35:14.836 GMT+09:00","44.0"
"2022-04-29 17:35:15.016 GMT+09:00","43.0"
"2022-04-29 17:35:15.196 GMT+09:00","44.0"
"2022-04-29 17:35:15.316 GMT+09:00","43.0"
"2022-04-29 17:35:15.376 GMT+09:00","42.0"
"2022-04-29 17:35:15.436 GMT+09:00","43.0"
"2022-04-29 17:35:15.557 GMT+09:00","41.0"
"2022-04-29 17:35:15.616 GMT+09:00","38.0"
"2022-04-29 17:35:15.676 GMT+09:00","37.0"
"2022-04-29 17:35:15.737 GMT+09:00","35.0"
"2022-04-29 17:35:15.796 GMT+09:00","31.0"
"2022-04-29 17:35:15.857 GMT+09:00","29.0"
"2022-04-29 17:35:15.916 GMT+09:00","28.0"
"2022-04-29 17:35:15.977 GMT+09:00","29.0"
"2022-04-29 17:35:16.036 GMT+09:00","30.0"
"2022-04-29 17:35:16.097 GMT+09:00","31.0"
"2022-04-29 17:35:16.156 GMT+09:00","35.0"
