"time","data"
"2022-04-29 17:32:26.446 GMT+09:00","34.0"
"2022-04-29 17:32:26.688 GMT+09:00","35.0"
"2022-04-29 17:32:26.929 GMT+09:00","40.0"
"2022-04-29 17:32:27.168 GMT+09:00","45.0"
"2022-04-29 17:32:27.408 GMT+09:00","51.0"
"2022-04-29 17:32:27.655 GMT+09:00","66.0"
"2022-04-29 17:32:27.891 GMT+09:00","91.0"
"2022-04-29 17:32:28.127 GMT+09:00","93.0"
"2022-04-29 17:32:28.370 GMT+09:00","101.0"
"2022-04-29 17:32:28.607 GMT+09:00","105.0"
"2022-04-29 17:32:28.848 GMT+09:00","103.0"
"2022-04-29 17:32:29.089 GMT+09:00","104.0"
"2022-04-29 17:32:29.572 GMT+09:00","105.0"
"2022-04-29 17:32:29.809 GMT+09:00","121.0"
"2022-04-29 17:32:30.049 GMT+09:00","129.0"
"2022-04-29 17:32:30.288 GMT+09:00","137.0"
"2022-04-29 17:32:30.768 GMT+09:00","135.0"
"2022-04-29 17:32:31.008 GMT+09:00","127.0"
"2022-04-29 17:32:31.248 GMT+09:00","115.0"
"2022-04-29 17:32:31.488 GMT+09:00","107.0"
"2022-04-29 17:32:31.730 GMT+09:00","96.0"
"2022-04-29 17:32:31.973 GMT+09:00","83.0"
"2022-04-29 17:32:32.212 GMT+09:00","76.0"
"2022-04-29 17:32:32.448 GMT+09:00","75.0"
"2022-04-29 17:32:32.689 GMT+09:00","73.0"
"2022-04-29 17:32:32.847 GMT+09:00","72.0"
"2022-04-29 17:32:33.008 GMT+09:00","65.0"
"2022-04-29 17:32:33.248 GMT+09:00","60.0"
"2022-04-29 17:32:33.488 GMT+09:00","61.0"
"2022-04-29 17:32:33.728 GMT+09:00","60.0"
"2022-04-29 17:32:33.969 GMT+09:00","58.0"
"2022-04-29 17:32:34.207 GMT+09:00","52.0"
"2022-04-29 17:32:34.451 GMT+09:00","49.0"
"2022-04-29 17:32:34.932 GMT+09:00","48.0"
"2022-04-29 17:32:35.169 GMT+09:00","47.0"
"2022-04-29 17:32:35.408 GMT+09:00","43.0"
"2022-04-29 17:32:35.647 GMT+09:00","33.0"
"2022-04-29 17:32:35.891 GMT+09:00","26.0"
"2022-04-29 17:32:36.129 GMT+09:00","22.0"
"2022-04-29 17:32:36.369 GMT+09:00","20.0"
"2022-04-29 17:32:36.608 GMT+09:00","19.0"
"2022-04-29 17:32:37.088 GMT+09:00","18.0"
"2022-04-29 17:32:37.327 GMT+09:00","13.0"
"2022-04-29 17:32:37.569 GMT+09:00","11.0"
"2022-04-29 17:32:37.807 GMT+09:00","10.0"
"2022-04-29 17:32:37.967 GMT+09:00","8.0"
"2022-04-29 17:32:38.207 GMT+09:00","8.0"
"2022-04-29 17:32:38.688 GMT+09:00","7.0"
"2022-04-29 17:32:38.928 GMT+09:00","5.0"
"2022-04-29 17:32:39.409 GMT+09:00","18.0"
"2022-04-29 17:32:39.888 GMT+09:00","15.0"
"2022-04-29 17:32:40.130 GMT+09:00","12.0"
"2022-04-29 17:32:40.609 GMT+09:00","9.0"
"2022-04-29 17:32:40.848 GMT+09:00","7.0"
"2022-04-29 17:32:41.330 GMT+09:00","5.0"
"2022-04-29 17:32:41.568 GMT+09:00","4.0"
"2022-04-29 17:32:42.526 GMT+09:00","5.0"
"2022-04-29 17:32:43.489 GMT+09:00","4.0"
"2022-04-29 17:32:43.728 GMT+09:00","3.0"
"2022-04-29 17:32:44.208 GMT+09:00","1.0"
"2022-04-29 17:32:44.448 GMT+09:00","0.0"
"2022-04-29 17:32:44.687 GMT+09:00","4.0"
"2022-04-29 17:32:44.929 GMT+09:00","5.0"
"2022-04-29 17:32:45.648 GMT+09:00","4.0"
"2022-04-29 17:32:46.128 GMT+09:00","1.0"
"2022-04-29 17:32:46.367 GMT+09:00","0.0"
"2022-04-29 17:32:46.853 GMT+09:00","4.0"
"2022-04-29 17:32:48.052 GMT+09:00","5.0"
"2022-04-29 17:32:48.289 GMT+09:00","5.0"
"2022-04-29 17:32:48.532 GMT+09:00","4.0"
"2022-04-29 17:32:48.766 GMT+09:00","3.0"
"2022-04-29 17:32:49.007 GMT+09:00","4.0"
"2022-04-29 17:32:49.968 GMT+09:00","5.0"
"2022-04-29 17:32:50.207 GMT+09:00","4.0"
"2022-04-29 17:32:51.889 GMT+09:00","5.0"
"2022-04-29 17:32:52.127 GMT+09:00","6.0"
"2022-04-29 17:32:52.367 GMT+09:00","2.0"
"2022-04-29 17:32:52.607 GMT+09:00","3.0"
"2022-04-29 17:32:52.848 GMT+09:00","4.0"
"2022-04-29 17:32:53.568 GMT+09:00","5.0"
"2022-04-29 17:32:53.807 GMT+09:00","6.0"
"2022-04-29 17:32:54.048 GMT+09:00","5.0"
"2022-04-29 17:32:54.287 GMT+09:00","4.0"
"2022-04-29 17:32:54.776 GMT+09:00","6.0"
"2022-04-29 17:32:55.008 GMT+09:00","8.0"
"2022-04-29 17:32:55.487 GMT+09:00","9.0"
"2022-04-29 17:32:55.728 GMT+09:00","10.0"
"2022-04-29 17:32:55.969 GMT+09:00","11.0"
"2022-04-29 17:32:56.209 GMT+09:00","15.0"
"2022-04-29 17:32:56.450 GMT+09:00","19.0"
"2022-04-29 17:32:56.696 GMT+09:00","23.0"
"2022-04-29 17:32:56.928 GMT+09:00","26.0"
"2022-04-29 17:32:57.171 GMT+09:00","29.0"
"2022-04-29 17:32:57.418 GMT+09:00","31.0"
"2022-04-29 17:32:57.647 GMT+09:00","36.0"
"2022-04-29 17:32:57.890 GMT+09:00","41.0"
"2022-04-29 17:32:58.128 GMT+09:00","40.0"
"2022-04-29 17:32:58.370 GMT+09:00","40.0"
"2022-04-29 17:32:58.607 GMT+09:00","44.0"
"2022-04-29 17:32:58.856 GMT+09:00","47.0"
"2022-04-29 17:32:59.089 GMT+09:00","51.0"
"2022-04-29 17:32:59.328 GMT+09:00","54.0"
"2022-04-29 17:32:59.570 GMT+09:00","66.0"
"2022-04-29 17:32:59.809 GMT+09:00","68.0"
"2022-04-29 17:33:00.288 GMT+09:00","73.0"
"2022-04-29 17:33:00.530 GMT+09:00","81.0"
"2022-04-29 17:33:00.769 GMT+09:00","82.0"
"2022-04-29 17:33:01.249 GMT+09:00","92.0"
"2022-04-29 17:33:01.487 GMT+09:00","103.0"
"2022-04-29 17:33:01.730 GMT+09:00","107.0"
"2022-04-29 17:33:01.968 GMT+09:00","106.0"
"2022-04-29 17:33:02.207 GMT+09:00","104.0"
"2022-04-29 17:33:02.448 GMT+09:00","101.0"
