"time","data"
"2022-04-29 17:51:42.010 GMT+09:00","8.625985"
"2022-04-29 17:51:42.407 GMT+09:00","12.130824"
"2022-04-29 17:51:42.606 GMT+09:00","8.625985"
"2022-04-29 17:51:43.203 GMT+09:00","2.2830365"
"2022-04-29 17:51:44.404 GMT+09:00","1.5248599"
"2022-04-29 17:51:44.597 GMT+09:00","1.4940224"
"2022-04-29 17:51:44.798 GMT+09:00","1.77794"
"2022-04-29 17:51:44.997 GMT+09:00","2.0278296"
"2022-04-29 17:51:45.196 GMT+09:00","1.7492292"
"2022-04-29 17:51:45.395 GMT+09:00","3.0125017"
"2022-04-29 17:51:45.596 GMT+09:00","3.7494113"
"2022-04-29 17:51:45.794 GMT+09:00","3.019946"
"2022-04-29 17:51:45.996 GMT+09:00","3.273026"
"2022-04-29 17:51:46.193 GMT+09:00","2.7647388"
"2022-04-29 17:51:46.393 GMT+09:00","4.507588"
"2022-04-29 17:51:46.589 GMT+09:00","5.9994836"
"2022-04-29 17:51:46.788 GMT+09:00","7.008614"
"2022-04-29 17:51:46.992 GMT+09:00","9.798871"
"2022-04-29 17:51:47.187 GMT+09:00","7.5775104"
"2022-04-29 17:51:47.387 GMT+09:00","4.026948"
"2022-04-29 17:51:47.586 GMT+09:00","2.532926"
"2022-04-29 17:51:47.801 GMT+09:00","1.7492292"
"2022-04-29 17:51:47.984 GMT+09:00","2.759422"
"2022-04-29 17:51:48.191 GMT+09:00","3.7770584"
"2022-04-29 17:51:48.381 GMT+09:00","4.532045"
"2022-04-29 17:51:48.591 GMT+09:00","2.5042155"
"2022-04-29 17:51:48.781 GMT+09:00","3.0146284"
"2022-04-29 17:51:48.979 GMT+09:00","6.2515006"
"2022-04-29 17:51:49.179 GMT+09:00","7.486062"
"2022-04-29 17:51:49.378 GMT+09:00","5.239179"
"2022-04-29 17:51:49.580 GMT+09:00","5.744276"
"2022-04-29 17:51:49.777 GMT+09:00","7.486062"
"2022-04-29 17:51:49.976 GMT+09:00","4.254508"
"2022-04-29 17:51:50.177 GMT+09:00","2.7572954"
"2022-04-29 17:51:50.373 GMT+09:00","2.2830365"
"2022-04-29 17:51:50.573 GMT+09:00","1.77794"
"2022-04-29 17:51:50.773 GMT+09:00","1.996992"
"2022-04-29 17:51:50.973 GMT+09:00","1.7471025"
"2022-04-29 17:51:51.184 GMT+09:00","2.2809095"
"2022-04-29 17:51:51.768 GMT+09:00","2.0278296"
"2022-04-29 17:51:51.967 GMT+09:00","1.77794"
"2022-04-29 17:51:52.165 GMT+09:00","2.2809095"
"2022-04-29 17:51:52.366 GMT+09:00","1.7471025"
"2022-04-29 17:51:52.569 GMT+09:00","1.77794"
"2022-04-29 17:51:53.161 GMT+09:00","1.7471025"
"2022-04-29 17:51:53.361 GMT+09:00","1.77794"
"2022-04-29 17:51:53.560 GMT+09:00","2.0023093"
"2022-04-29 17:51:53.762 GMT+09:00","2.5361164"
"2022-04-29 17:51:53.959 GMT+09:00","1.77794"
"2022-04-29 17:51:54.758 GMT+09:00","2.0023093"
"2022-04-29 17:51:55.155 GMT+09:00","2.0331469"
"2022-04-29 17:51:55.558 GMT+09:00","2.2830365"
"2022-04-29 17:51:55.752 GMT+09:00","2.0331469"
"2022-04-29 17:51:55.950 GMT+09:00","2.252199"
"2022-04-29 17:51:56.150 GMT+09:00","2.0278296"
"2022-04-29 17:51:56.348 GMT+09:00","1.77794"
"2022-04-29 17:51:57.145 GMT+09:00","2.0023093"
"2022-04-29 17:51:57.345 GMT+09:00","2.0278296"
"2022-04-29 17:51:57.742 GMT+09:00","1.7832566"
"2022-04-29 17:51:57.941 GMT+09:00","1.4940224"
"2022-04-29 17:51:58.152 GMT+09:00","1.7832566"
"2022-04-29 17:51:58.341 GMT+09:00","2.0331469"
"2022-04-29 17:51:58.939 GMT+09:00","1.5301765"
"2022-04-29 17:51:59.137 GMT+09:00","2.0384629"
"2022-04-29 17:51:59.335 GMT+09:00","2.288353"
"2022-04-29 17:51:59.535 GMT+09:00","2.5382433"
"2022-04-29 17:52:00.131 GMT+09:00","2.7934499"
"2022-04-29 17:52:00.332 GMT+09:00","2.7987669"
"2022-04-29 17:52:00.531 GMT+09:00","3.3038638"
"2022-04-29 17:52:00.738 GMT+09:00","3.0507834"
"2022-04-29 17:52:00.928 GMT+09:00","3.55907"
"2022-04-29 17:52:01.329 GMT+09:00","3.589907"
"2022-04-29 17:52:01.526 GMT+09:00","3.8142765"
"2022-04-29 17:52:01.728 GMT+09:00","3.3113062"
"2022-04-29 17:52:01.925 GMT+09:00","4.1003203"
"2022-04-29 17:52:02.124 GMT+09:00","4.576706"
"2022-04-29 17:52:02.325 GMT+09:00","5.081803"
"2022-04-29 17:52:02.528 GMT+09:00","5.3423266"
"2022-04-29 17:52:02.722 GMT+09:00","6.1026306"
"2022-04-29 17:52:02.924 GMT+09:00","6.6151695"
"2022-04-29 17:52:03.119 GMT+09:00","7.8858857"
"2022-04-29 17:52:03.330 GMT+09:00","8.390984"
"2022-04-29 17:52:03.520 GMT+09:00","8.427137"
"2022-04-29 17:52:03.718 GMT+09:00","12.169106"
"2022-04-29 17:52:03.916 GMT+09:00","12.679521"
"2022-04-29 17:52:04.119 GMT+09:00","13.9502325"
"2022-04-29 17:52:04.315 GMT+09:00","14.212886"
"2022-04-29 17:52:04.712 GMT+09:00","19.001196"
"2022-04-29 17:52:04.911 GMT+09:00","24.046852"
"2022-04-29 17:52:05.113 GMT+09:00","25.858814"
"2022-04-29 17:52:05.309 GMT+09:00","29.378542"
"2022-04-29 17:52:05.509 GMT+09:00","33.44483"
"2022-04-29 17:52:05.709 GMT+09:00","41.476402"
"2022-04-29 17:52:05.913 GMT+09:00","51.40926"
"2022-04-29 17:52:06.106 GMT+09:00","52.17382"
"2022-04-29 17:52:06.310 GMT+09:00","63.228523"
"2022-04-29 17:52:06.507 GMT+09:00","79.42883"
"2022-04-29 17:52:06.704 GMT+09:00","81.1674"
"2022-04-29 17:52:06.904 GMT+09:00","85.690956"
"2022-04-29 17:52:07.101 GMT+09:00","83.68119"
"2022-04-29 17:52:07.301 GMT+09:00","80.41457"
"2022-04-29 17:52:07.500 GMT+09:00","75.90059"
"2022-04-29 17:52:07.700 GMT+09:00","66.15595"
"2022-04-29 17:52:07.898 GMT+09:00","56.13271"
"2022-04-29 17:52:08.098 GMT+09:00","49.876953"
"2022-04-29 17:52:08.298 GMT+09:00","41.31265"
"2022-04-29 17:52:08.495 GMT+09:00","34.239166"
"2022-04-29 17:52:08.695 GMT+09:00","31.700924"
