"time","data"
"2022-04-29 17:35:48.292 GMT+09:00","105.0"
"2022-04-29 17:35:48.532 GMT+09:00","106.0"
"2022-04-29 17:35:48.767 GMT+09:00","93.0"
"2022-04-29 17:35:49.007 GMT+09:00","68.0"
"2022-04-29 17:35:49.248 GMT+09:00","57.0"
"2022-04-29 17:35:49.490 GMT+09:00","45.0"
"2022-04-29 17:35:49.729 GMT+09:00","46.0"
"2022-04-29 17:35:49.967 GMT+09:00","49.0"
"2022-04-29 17:35:50.216 GMT+09:00","56.0"
"2022-04-29 17:35:50.448 GMT+09:00","55.0"
"2022-04-29 17:35:50.688 GMT+09:00","46.0"
"2022-04-29 17:35:50.931 GMT+09:00","41.0"
"2022-04-29 17:35:51.172 GMT+09:00","38.0"
"2022-04-29 17:35:51.416 GMT+09:00","34.0"
"2022-04-29 17:35:51.649 GMT+09:00","31.0"
"2022-04-29 17:35:51.892 GMT+09:00","26.0"
"2022-04-29 17:35:52.610 GMT+09:00","24.0"
"2022-04-29 17:35:52.850 GMT+09:00","18.0"
"2022-04-29 17:35:53.095 GMT+09:00","13.0"
"2022-04-29 17:35:53.816 GMT+09:00","15.0"
"2022-04-29 17:35:54.048 GMT+09:00","16.0"
"2022-04-29 17:35:54.293 GMT+09:00","13.0"
"2022-04-29 17:35:54.537 GMT+09:00","11.0"
"2022-04-29 17:35:55.489 GMT+09:00","10.0"
"2022-04-29 17:35:55.728 GMT+09:00","9.0"
"2022-04-29 17:35:55.973 GMT+09:00","11.0"
"2022-04-29 17:35:56.209 GMT+09:00","12.0"
"2022-04-29 17:35:56.448 GMT+09:00","11.0"
"2022-04-29 17:35:56.938 GMT+09:00","12.0"
"2022-04-29 17:35:57.171 GMT+09:00","10.0"
"2022-04-29 17:35:57.651 GMT+09:00","11.0"
"2022-04-29 17:35:57.895 GMT+09:00","9.0"
"2022-04-29 17:35:58.134 GMT+09:00","8.0"
"2022-04-29 17:35:58.378 GMT+09:00","12.0"
"2022-04-29 17:35:58.848 GMT+09:00","10.0"
"2022-04-29 17:35:59.095 GMT+09:00","9.0"
"2022-04-29 17:35:59.329 GMT+09:00","10.0"
"2022-04-29 17:35:59.572 GMT+09:00","13.0"
"2022-04-29 17:35:59.808 GMT+09:00","13.0"
"2022-04-29 17:36:00.055 GMT+09:00","11.0"
"2022-04-29 17:36:00.299 GMT+09:00","12.0"
"2022-04-29 17:36:00.528 GMT+09:00","13.0"
"2022-04-29 17:36:01.013 GMT+09:00","12.0"
"2022-04-29 17:36:01.248 GMT+09:00","13.0"
"2022-04-29 17:36:01.730 GMT+09:00","11.0"
"2022-04-29 17:36:01.972 GMT+09:00","8.0"
"2022-04-29 17:36:02.208 GMT+09:00","9.0"
"2022-04-29 17:36:02.692 GMT+09:00","10.0"
"2022-04-29 17:36:02.930 GMT+09:00","12.0"
"2022-04-29 17:36:03.171 GMT+09:00","10.0"
"2022-04-29 17:36:03.659 GMT+09:00","9.0"
"2022-04-29 17:36:03.890 GMT+09:00","8.0"
"2022-04-29 17:36:04.375 GMT+09:00","9.0"
"2022-04-29 17:36:04.615 GMT+09:00","11.0"
"2022-04-29 17:36:04.850 GMT+09:00","12.0"
"2022-04-29 17:36:05.098 GMT+09:00","11.0"
"2022-04-29 17:36:05.328 GMT+09:00","9.0"
"2022-04-29 17:36:05.572 GMT+09:00","11.0"
"2022-04-29 17:36:05.814 GMT+09:00","12.0"
"2022-04-29 17:36:06.055 GMT+09:00","10.0"
"2022-04-29 17:36:06.299 GMT+09:00","8.0"
"2022-04-29 17:36:06.533 GMT+09:00","10.0"
"2022-04-29 17:36:06.775 GMT+09:00","11.0"
"2022-04-29 17:36:07.008 GMT+09:00","9.0"
"2022-04-29 17:36:07.251 GMT+09:00","8.0"
"2022-04-29 17:36:07.494 GMT+09:00","9.0"
"2022-04-29 17:36:07.729 GMT+09:00","10.0"
"2022-04-29 17:36:07.969 GMT+09:00","9.0"
"2022-04-29 17:36:08.209 GMT+09:00","8.0"
"2022-04-29 17:36:08.449 GMT+09:00","10.0"
"2022-04-29 17:36:08.688 GMT+09:00","11.0"
"2022-04-29 17:36:09.177 GMT+09:00","10.0"
"2022-04-29 17:36:09.651 GMT+09:00","10.0"
"2022-04-29 17:36:09.895 GMT+09:00","10.0"
"2022-04-29 17:36:10.137 GMT+09:00","11.0"
"2022-04-29 17:36:10.612 GMT+09:00","10.0"
"2022-04-29 17:36:10.853 GMT+09:00","9.0"
"2022-04-29 17:36:11.336 GMT+09:00","11.0"
"2022-04-29 17:36:12.054 GMT+09:00","13.0"
"2022-04-29 17:36:12.292 GMT+09:00","12.0"
"2022-04-29 17:36:12.532 GMT+09:00","11.0"
"2022-04-29 17:36:12.773 GMT+09:00","13.0"
"2022-04-29 17:36:13.009 GMT+09:00","14.0"
"2022-04-29 17:36:13.252 GMT+09:00","16.0"
"2022-04-29 17:36:13.492 GMT+09:00","18.0"
"2022-04-29 17:36:13.732 GMT+09:00","20.0"
"2022-04-29 17:36:13.975 GMT+09:00","21.0"
"2022-04-29 17:36:14.209 GMT+09:00","22.0"
"2022-04-29 17:36:14.450 GMT+09:00","24.0"
"2022-04-29 17:36:14.937 GMT+09:00","26.0"
"2022-04-29 17:36:15.167 GMT+09:00","30.0"
"2022-04-29 17:36:15.410 GMT+09:00","36.0"
"2022-04-29 17:36:15.649 GMT+09:00","43.0"
"2022-04-29 17:36:15.894 GMT+09:00","48.0"
"2022-04-29 17:36:16.127 GMT+09:00","53.0"
"2022-04-29 17:36:16.377 GMT+09:00","60.0"
"2022-04-29 17:36:16.609 GMT+09:00","57.0"
"2022-04-29 17:36:17.093 GMT+09:00","64.0"
"2022-04-29 17:36:17.333 GMT+09:00","68.0"
"2022-04-29 17:36:17.579 GMT+09:00","66.0"
"2022-04-29 17:36:17.809 GMT+09:00","67.0"
"2022-04-29 17:36:18.052 GMT+09:00","86.0"
"2022-04-29 17:36:18.296 GMT+09:00","103.0"
"2022-04-29 17:36:18.530 GMT+09:00","110.0"
"2022-04-29 17:36:18.774 GMT+09:00","109.0"
"2022-04-29 17:36:19.011 GMT+09:00","107.0"
"2022-04-29 17:36:19.254 GMT+09:00","104.0"
"2022-04-29 17:36:19.492 GMT+09:00","100.0"
"2022-04-29 17:36:19.733 GMT+09:00","102.0"
"2022-04-29 17:36:19.969 GMT+09:00","101.0"
"2022-04-29 17:36:20.212 GMT+09:00","97.0"
"2022-04-29 17:36:20.455 GMT+09:00","94.0"
"2022-04-29 17:36:20.689 GMT+09:00","89.0"
"2022-04-29 17:36:20.934 GMT+09:00","86.0"
"2022-04-29 17:36:21.178 GMT+09:00","82.0"
"2022-04-29 17:36:21.408 GMT+09:00","83.0"
"2022-04-29 17:36:21.659 GMT+09:00","90.0"
"2022-04-29 17:36:21.891 GMT+09:00","92.0"
"2022-04-29 17:36:22.856 GMT+09:00","93.0"
"2022-04-29 17:36:23.088 GMT+09:00","87.0"
"2022-04-29 17:36:23.331 GMT+09:00","79.0"
"2022-04-29 17:36:23.572 GMT+09:00","75.0"
"2022-04-29 17:36:23.814 GMT+09:00","71.0"
"2022-04-29 17:36:24.055 GMT+09:00","66.0"
"2022-04-29 17:36:24.287 GMT+09:00","61.0"
"2022-04-29 17:36:24.531 GMT+09:00","62.0"
"2022-04-29 17:36:24.769 GMT+09:00","60.0"
"2022-04-29 17:36:25.011 GMT+09:00","54.0"
"2022-04-29 17:36:25.255 GMT+09:00","43.0"
"2022-04-29 17:36:25.490 GMT+09:00","38.0"
"2022-04-29 17:36:25.732 GMT+09:00","30.0"
"2022-04-29 17:36:25.972 GMT+09:00","23.0"
"2022-04-29 17:36:26.218 GMT+09:00","20.0"
"2022-04-29 17:36:26.460 GMT+09:00","18.0"
"2022-04-29 17:36:26.688 GMT+09:00","19.0"
"2022-04-29 17:36:26.933 GMT+09:00","18.0"
"2022-04-29 17:36:27.177 GMT+09:00","14.0"
"2022-04-29 17:36:27.658 GMT+09:00","12.0"
"2022-04-29 17:36:28.373 GMT+09:00","11.0"
"2022-04-29 17:36:28.858 GMT+09:00","12.0"
"2022-04-29 17:36:29.335 GMT+09:00","10.0"
"2022-04-29 17:36:29.575 GMT+09:00","11.0"
"2022-04-29 17:36:29.808 GMT+09:00","10.0"
"2022-04-29 17:36:30.051 GMT+09:00","10.0"
"2022-04-29 17:36:30.289 GMT+09:00","17.0"
"2022-04-29 17:36:30.536 GMT+09:00","23.0"
"2022-04-29 17:36:30.768 GMT+09:00","21.0"
"2022-04-29 17:36:31.012 GMT+09:00","20.0"
"2022-04-29 17:36:31.260 GMT+09:00","15.0"
"2022-04-29 17:36:31.487 GMT+09:00","13.0"
"2022-04-29 17:36:31.732 GMT+09:00","14.0"
"2022-04-29 17:36:31.974 GMT+09:00","15.0"
"2022-04-29 17:36:32.453 GMT+09:00","16.0"
"2022-04-29 17:36:32.693 GMT+09:00","13.0"
"2022-04-29 17:36:32.940 GMT+09:00","11.0"
"2022-04-29 17:36:33.169 GMT+09:00","12.0"
"2022-04-29 17:36:33.899 GMT+09:00","13.0"
"2022-04-29 17:36:34.130 GMT+09:00","11.0"
"2022-04-29 17:36:34.369 GMT+09:00","6.0"
"2022-04-29 17:36:39.168 GMT+09:00","7.0"
"2022-04-29 17:36:39.896 GMT+09:00","8.0"
"2022-04-29 17:36:40.130 GMT+09:00","7.0"
"2022-04-29 17:36:40.375 GMT+09:00","6.0"
"2022-04-29 17:36:40.620 GMT+09:00","8.0"
"2022-04-29 17:36:41.335 GMT+09:00","9.0"
"2022-04-29 17:36:41.573 GMT+09:00","7.0"
"2022-04-29 17:36:41.815 GMT+09:00","6.0"
"2022-04-29 17:36:42.535 GMT+09:00","7.0"
"2022-04-29 17:36:42.775 GMT+09:00","8.0"
"2022-04-29 17:36:43.251 GMT+09:00","7.0"
"2022-04-29 17:36:44.217 GMT+09:00","6.0"
"2022-04-29 17:36:44.693 GMT+09:00","7.0"
"2022-04-29 17:36:45.176 GMT+09:00","8.0"
"2022-04-29 17:36:45.415 GMT+09:00","7.0"
"2022-04-29 17:36:45.646 GMT+09:00","6.0"
"2022-04-29 17:36:45.889 GMT+09:00","8.0"
"2022-04-29 17:36:46.129 GMT+09:00","10.0"
"2022-04-29 17:36:46.372 GMT+09:00","12.0"
"2022-04-29 17:36:46.613 GMT+09:00","13.0"
"2022-04-29 17:36:47.576 GMT+09:00","12.0"
"2022-04-29 17:36:48.050 GMT+09:00","13.0"
"2022-04-29 17:36:48.293 GMT+09:00","12.0"
