"time","data"
"2022-04-29 17:30:34.327 GMT+09:00","34.0"
"2022-04-29 17:30:34.328 GMT+09:00","33.0"
"2022-04-29 17:30:34.389 GMT+09:00","31.0"
"2022-04-29 17:30:34.428 GMT+09:00","30.0"
"2022-04-29 17:30:34.461 GMT+09:00","29.0"
"2022-04-29 17:30:34.570 GMT+09:00","28.0"
"2022-04-29 17:30:34.825 GMT+09:00","29.0"
"2022-04-29 17:30:35.001 GMT+09:00","28.0"
"2022-04-29 17:30:35.074 GMT+09:00","27.0"
"2022-04-29 17:30:35.110 GMT+09:00","26.0"
"2022-04-29 17:30:35.145 GMT+09:00","25.0"
"2022-04-29 17:30:35.756 GMT+09:00","26.0"
"2022-04-29 17:30:35.793 GMT+09:00","27.0"
"2022-04-29 17:30:35.937 GMT+09:00","26.0"
"2022-04-29 17:30:36.009 GMT+09:00","25.0"
"2022-04-29 17:30:36.188 GMT+09:00","26.0"
"2022-04-29 17:30:36.225 GMT+09:00","28.0"
"2022-04-29 17:30:36.260 GMT+09:00","29.0"
"2022-04-29 17:30:36.297 GMT+09:00","31.0"
"2022-04-29 17:30:36.476 GMT+09:00","30.0"
"2022-04-29 17:30:36.512 GMT+09:00","29.0"
"2022-04-29 17:30:36.548 GMT+09:00","28.0"
"2022-04-29 17:30:36.585 GMT+09:00","27.0"
"2022-04-29 17:30:36.657 GMT+09:00","28.0"
"2022-04-29 17:30:36.728 GMT+09:00","27.0"
"2022-04-29 17:30:36.801 GMT+09:00","26.0"
"2022-04-29 17:30:36.874 GMT+09:00","27.0"
"2022-04-29 17:30:36.909 GMT+09:00","28.0"
"2022-04-29 17:30:37.018 GMT+09:00","29.0"
"2022-04-29 17:30:37.055 GMT+09:00","31.0"
"2022-04-29 17:30:37.701 GMT+09:00","30.0"
"2022-04-29 17:30:37.774 GMT+09:00","29.0"
"2022-04-29 17:30:37.845 GMT+09:00","28.0"
"2022-04-29 17:30:37.918 GMT+09:00","29.0"
"2022-04-29 17:30:38.098 GMT+09:00","30.0"
"2022-04-29 17:30:38.169 GMT+09:00","32.0"
"2022-04-29 17:30:38.204 GMT+09:00","31.0"
"2022-04-29 17:30:38.283 GMT+09:00","32.0"
"2022-04-29 17:30:38.349 GMT+09:00","33.0"
"2022-04-29 17:30:38.420 GMT+09:00","35.0"
"2022-04-29 17:30:38.636 GMT+09:00","34.0"
"2022-04-29 17:30:38.709 GMT+09:00","33.0"
"2022-04-29 17:30:38.746 GMT+09:00","32.0"
"2022-04-29 17:30:38.996 GMT+09:00","33.0"
"2022-04-29 17:30:39.430 GMT+09:00","34.0"
"2022-04-29 17:30:39.501 GMT+09:00","35.0"
"2022-04-29 17:30:39.571 GMT+09:00","33.0"
"2022-04-29 17:30:39.643 GMT+09:00","31.0"
"2022-04-29 17:30:39.679 GMT+09:00","28.0"
"2022-04-29 17:30:39.718 GMT+09:00","27.0"
"2022-04-29 17:30:39.787 GMT+09:00","26.0"
"2022-04-29 17:30:39.824 GMT+09:00","25.0"
"2022-04-29 17:30:39.897 GMT+09:00","26.0"
"2022-04-29 17:30:39.929 GMT+09:00","27.0"
"2022-04-29 17:30:39.968 GMT+09:00","28.0"
"2022-04-29 17:30:40.075 GMT+09:00","29.0"
"2022-04-29 17:30:40.398 GMT+09:00","30.0"
"2022-04-29 17:30:40.469 GMT+09:00","29.0"
"2022-04-29 17:30:40.576 GMT+09:00","28.0"
