"time","data"
"2022-04-29 12:30:25.275 GMT+09:00","6090.081"
"2022-04-29 12:30:25.473 GMT+09:00","6551.478"
"2022-04-29 12:30:25.672 GMT+09:00","6582.8"
"2022-04-29 12:30:25.879 GMT+09:00","6541.082"
"2022-04-29 12:30:26.073 GMT+09:00","6638.743"
"2022-04-29 12:30:26.476 GMT+09:00","7432.162"
"2022-04-29 12:30:26.680 GMT+09:00","7382.4834"
"2022-04-29 12:30:26.873 GMT+09:00","7157.561"
"2022-04-29 12:30:27.071 GMT+09:00","6534.1753"
"2022-04-29 12:30:27.269 GMT+09:00","5007.7686"
"2022-04-29 12:30:27.494 GMT+09:00","3373.5596"
"2022-04-29 12:30:27.668 GMT+09:00","2697.364"
"2022-04-29 12:30:27.867 GMT+09:00","2269.1616"
"2022-04-29 12:30:28.065 GMT+09:00","2687.1565"
"2022-04-29 12:30:28.268 GMT+09:00","2892.7502"
"2022-04-29 12:30:28.665 GMT+09:00","3000.4138"
"2022-04-29 12:30:28.865 GMT+09:00","2849.8928"
"2022-04-29 12:30:29.067 GMT+09:00","2581.1606"
"2022-04-29 12:30:29.258 GMT+09:00","2347.4084"
"2022-04-29 12:30:29.458 GMT+09:00","2068.4846"
"2022-04-29 12:30:29.658 GMT+09:00","1914.7648"
"2022-04-29 12:30:29.858 GMT+09:00","1768.548"
"2022-04-29 12:30:30.055 GMT+09:00","1785.766"
"2022-04-29 12:30:30.255 GMT+09:00","1876.0924"
"2022-04-29 12:30:30.454 GMT+09:00","1646.9167"
"2022-04-29 12:30:30.656 GMT+09:00","1567.6666"
"2022-04-29 12:30:30.859 GMT+09:00","1624.4243"
"2022-04-29 12:30:31.055 GMT+09:00","1568.2109"
"2022-04-29 12:30:31.250 GMT+09:00","1077.074"
"2022-04-29 12:30:31.450 GMT+09:00","944.53705"
"2022-04-29 12:30:31.650 GMT+09:00","1369.2007"
"2022-04-29 12:30:31.850 GMT+09:00","1683.0027"
"2022-04-29 12:30:32.049 GMT+09:00","1021.0821"
"2022-04-29 12:30:32.246 GMT+09:00","1035.0333"
"2022-04-29 12:30:32.444 GMT+09:00","1117.499"
"2022-04-29 12:30:32.643 GMT+09:00","1117.0397"
"2022-04-29 12:30:32.842 GMT+09:00","1121.1229"
"2022-04-29 12:30:33.042 GMT+09:00","1114.9468"
"2022-04-29 12:30:33.241 GMT+09:00","1051.8428"
"2022-04-29 12:30:33.440 GMT+09:00","934.41376"
"2022-04-29 12:30:33.639 GMT+09:00","890.8755"
"2022-04-29 12:30:33.838 GMT+09:00","929.0375"
"2022-04-29 12:30:34.040 GMT+09:00","1130.5828"
"2022-04-29 12:30:34.238 GMT+09:00","1134.445"
"2022-04-29 12:30:34.438 GMT+09:00","1237.0887"
"2022-04-29 12:30:34.647 GMT+09:00","1694.4194"
"2022-04-29 12:30:34.837 GMT+09:00","1984.6572"
"2022-04-29 12:30:35.035 GMT+09:00","2751.706"
"2022-04-29 12:30:35.235 GMT+09:00","3470.181"
"2022-04-29 12:30:35.433 GMT+09:00","3384.177"
"2022-04-29 12:30:35.634 GMT+09:00","3104.8274"
"2022-04-29 12:30:35.832 GMT+09:00","2126.3994"
"2022-04-29 12:30:36.033 GMT+09:00","1889.4481"
"2022-04-29 12:30:36.230 GMT+09:00","2016.4052"
"2022-04-29 12:30:36.430 GMT+09:00","3095.317"
"2022-04-29 12:30:36.629 GMT+09:00","3429.4502"
"2022-04-29 12:30:36.830 GMT+09:00","3750.5173"
"2022-04-29 12:30:37.035 GMT+09:00","3784.545"
"2022-04-29 12:30:37.225 GMT+09:00","4239.7646"
"2022-04-29 12:30:37.424 GMT+09:00","4900.0356"
"2022-04-29 12:30:37.623 GMT+09:00","4881.1167"
"2022-04-29 12:30:37.823 GMT+09:00","4484.4917"
"2022-04-29 12:30:38.022 GMT+09:00","4557.0386"
"2022-04-29 12:30:38.420 GMT+09:00","5852.8076"
"2022-04-29 12:30:38.619 GMT+09:00","6647.2153"
"2022-04-29 12:30:38.818 GMT+09:00","7209.216"
"2022-04-29 12:30:39.018 GMT+09:00","7376.4253"
"2022-04-29 12:30:39.216 GMT+09:00","7555.8184"
"2022-04-29 12:30:39.416 GMT+09:00","8086.4453"
"2022-04-29 12:30:39.625 GMT+09:00","8435.772"
"2022-04-29 12:30:39.818 GMT+09:00","9239.027"
"2022-04-29 12:30:40.015 GMT+09:00","10407.668"
"2022-04-29 12:30:40.217 GMT+09:00","10797.8955"
"2022-04-29 12:30:40.415 GMT+09:00","10991.311"
"2022-04-29 12:30:40.618 GMT+09:00","12278.367"
"2022-04-29 12:30:40.812 GMT+09:00","12336.01"
"2022-04-29 12:30:41.012 GMT+09:00","11198.674"
"2022-04-29 12:30:41.212 GMT+09:00","11656.274"
"2022-04-29 12:30:41.410 GMT+09:00","11609.861"
"2022-04-29 12:30:41.611 GMT+09:00","10763.731"
"2022-04-29 12:30:41.814 GMT+09:00","9464.972"
"2022-04-29 12:30:42.008 GMT+09:00","9450.745"
"2022-04-29 12:30:42.208 GMT+09:00","9247.671"
"2022-04-29 12:30:42.406 GMT+09:00","9002.332"
"2022-04-29 12:30:42.606 GMT+09:00","8395.96"
"2022-04-29 12:30:42.806 GMT+09:00","8606.317"
"2022-04-29 12:30:43.005 GMT+09:00","8724.528"
"2022-04-29 12:30:43.205 GMT+09:00","8936.18"
"2022-04-29 12:30:43.401 GMT+09:00","8903.584"
"2022-04-29 12:30:43.600 GMT+09:00","8556.365"
"2022-04-29 12:30:43.803 GMT+09:00","8672.127"
"2022-04-29 12:30:44.004 GMT+09:00","8398.273"
"2022-04-29 12:30:44.207 GMT+09:00","8148.7837"
"2022-04-29 12:30:44.401 GMT+09:00","8116.5938"
"2022-04-29 12:30:44.597 GMT+09:00","9816.813"
"2022-04-29 12:30:44.798 GMT+09:00","10202.617"
"2022-04-29 12:30:44.996 GMT+09:00","10198.264"
"2022-04-29 12:30:45.195 GMT+09:00","9288.367"
"2022-04-29 12:30:45.394 GMT+09:00","9162.191"
"2022-04-29 12:30:45.599 GMT+09:00","9625.033"
"2022-04-29 12:30:45.793 GMT+09:00","7416.374"
"2022-04-29 12:30:45.991 GMT+09:00","7676.8887"
"2022-04-29 12:30:46.190 GMT+09:00","7940.3975"
"2022-04-29 12:30:46.390 GMT+09:00","8092.3647"
"2022-04-29 12:30:46.595 GMT+09:00","7651.1646"
"2022-04-29 12:30:46.794 GMT+09:00","6210.5054"
"2022-04-29 12:30:46.983 GMT+09:00","5778.0835"
"2022-04-29 12:30:47.182 GMT+09:00","5348.996"
"2022-04-29 12:30:47.382 GMT+09:00","5687.2983"
"2022-04-29 12:30:47.581 GMT+09:00","5481.363"
"2022-04-29 12:30:47.780 GMT+09:00","7462.9907"
"2022-04-29 12:30:47.981 GMT+09:00","7480.9585"
"2022-04-29 12:30:48.179 GMT+09:00","7257.6694"
"2022-04-29 12:30:48.378 GMT+09:00","6768.626"
"2022-04-29 12:30:48.578 GMT+09:00","7641.5674"
"2022-04-29 12:30:48.780 GMT+09:00","7815.041"
"2022-04-29 12:30:48.975 GMT+09:00","7798.4365"
"2022-04-29 12:30:49.176 GMT+09:00","7967.6875"
"2022-04-29 12:30:49.374 GMT+09:00","8422.842"
"2022-04-29 12:30:49.573 GMT+09:00","8755.901"
"2022-04-29 12:30:49.771 GMT+09:00","7848.457"
"2022-04-29 12:30:49.970 GMT+09:00","7867.784"
"2022-04-29 12:30:50.169 GMT+09:00","7670.5596"
"2022-04-29 12:30:50.371 GMT+09:00","8655.931"
"2022-04-29 12:30:50.567 GMT+09:00","8823.956"
"2022-04-29 12:30:50.766 GMT+09:00","8454.487"
"2022-04-29 12:30:50.965 GMT+09:00","8052.3477"
"2022-04-29 12:30:51.166 GMT+09:00","8381.463"
"2022-04-29 12:30:51.365 GMT+09:00","8851.18"
"2022-04-29 12:30:51.565 GMT+09:00","8885.752"
"2022-04-29 12:30:51.768 GMT+09:00","8469.322"
"2022-04-29 12:30:51.969 GMT+09:00","8566.914"
"2022-04-29 12:30:52.166 GMT+09:00","8631.905"
"2022-04-29 12:30:52.360 GMT+09:00","8661.239"
"2022-04-29 12:30:52.560 GMT+09:00","8227.999"
"2022-04-29 12:30:52.760 GMT+09:00","8220.582"
"2022-04-29 12:30:52.960 GMT+09:00","8336.684"
"2022-04-29 12:30:53.162 GMT+09:00","8082.0884"
"2022-04-29 12:30:53.357 GMT+09:00","7667.429"
"2022-04-29 12:30:53.554 GMT+09:00","7499.265"
"2022-04-29 12:30:53.758 GMT+09:00","8020.635"
