"time","data"
"2022-04-29 17:38:00.385 GMT+09:00","70.0"
"2022-04-29 17:38:00.884 GMT+09:00","76.0"
"2022-04-29 17:38:01.134 GMT+09:00","74.0"
"2022-04-29 17:38:01.385 GMT+09:00","66.0"
"2022-04-29 17:38:01.634 GMT+09:00","52.0"
"2022-04-29 17:38:01.885 GMT+09:00","50.0"
"2022-04-29 17:38:02.135 GMT+09:00","73.0"
"2022-04-29 17:38:02.385 GMT+09:00","66.0"
"2022-04-29 17:38:02.635 GMT+09:00","55.0"
"2022-04-29 17:38:02.886 GMT+09:00","54.0"
"2022-04-29 17:38:03.135 GMT+09:00","46.0"
"2022-04-29 17:38:03.386 GMT+09:00","35.0"
"2022-04-29 17:38:03.636 GMT+09:00","31.0"
"2022-04-29 17:38:03.699 GMT+09:00","28.0"
"2022-04-29 17:38:03.949 GMT+09:00","37.0"
"2022-04-29 17:38:04.198 GMT+09:00","36.0"
"2022-04-29 17:38:04.448 GMT+09:00","28.0"
"2022-04-29 17:38:04.701 GMT+09:00","20.0"
"2022-04-29 17:38:04.947 GMT+09:00","18.0"
"2022-04-29 17:38:05.448 GMT+09:00","17.0"
"2022-04-29 17:38:05.698 GMT+09:00","15.0"
"2022-04-29 17:38:05.948 GMT+09:00","14.0"
"2022-04-29 17:38:06.197 GMT+09:00","15.0"
"2022-04-29 17:38:06.448 GMT+09:00","14.0"
"2022-04-29 17:38:06.699 GMT+09:00","13.0"
"2022-04-29 17:38:07.199 GMT+09:00","12.0"
"2022-04-29 17:38:07.448 GMT+09:00","11.0"
"2022-04-29 17:38:07.948 GMT+09:00","12.0"
"2022-04-29 17:38:08.198 GMT+09:00","10.0"
"2022-04-29 17:38:08.449 GMT+09:00","9.0"
"2022-04-29 17:38:08.698 GMT+09:00","11.0"
"2022-04-29 17:38:08.949 GMT+09:00","12.0"
"2022-04-29 17:38:09.202 GMT+09:00","11.0"
"2022-04-29 17:38:09.449 GMT+09:00","9.0"
"2022-04-29 17:38:09.700 GMT+09:00","8.0"
"2022-04-29 17:38:10.448 GMT+09:00","9.0"
"2022-04-29 17:38:11.448 GMT+09:00","8.0"
"2022-04-29 17:38:11.949 GMT+09:00","9.0"
"2022-04-29 17:38:12.949 GMT+09:00","6.0"
"2022-04-29 17:38:13.698 GMT+09:00","7.0"
"2022-04-29 17:38:13.762 GMT+09:00","9.0"
"2022-04-29 17:38:14.011 GMT+09:00","8.0"
"2022-04-29 17:38:14.516 GMT+09:00","7.0"
"2022-04-29 17:38:15.011 GMT+09:00","8.0"
"2022-04-29 17:38:15.512 GMT+09:00","7.0"
"2022-04-29 17:38:16.011 GMT+09:00","8.0"
"2022-04-29 17:38:16.262 GMT+09:00","6.0"
"2022-04-29 17:38:16.512 GMT+09:00","5.0"
"2022-04-29 17:38:16.760 GMT+09:00","6.0"
"2022-04-29 17:38:17.012 GMT+09:00","8.0"
"2022-04-29 17:38:17.511 GMT+09:00","7.0"
"2022-04-29 17:38:17.762 GMT+09:00","6.0"
"2022-04-29 17:38:18.011 GMT+09:00","7.0"
"2022-04-29 17:38:18.261 GMT+09:00","8.0"
"2022-04-29 17:38:19.261 GMT+09:00","9.0"
"2022-04-29 17:38:19.761 GMT+09:00","11.0"
"2022-04-29 17:38:20.011 GMT+09:00","12.0"
"2022-04-29 17:38:20.261 GMT+09:00","13.0"
"2022-04-29 17:38:20.512 GMT+09:00","14.0"
"2022-04-29 17:38:20.761 GMT+09:00","15.0"
"2022-04-29 17:38:21.011 GMT+09:00","16.0"
"2022-04-29 17:38:21.262 GMT+09:00","17.0"
"2022-04-29 17:38:21.511 GMT+09:00","20.0"
"2022-04-29 17:38:21.761 GMT+09:00","23.0"
"2022-04-29 17:38:22.013 GMT+09:00","26.0"
"2022-04-29 17:38:22.261 GMT+09:00","32.0"
"2022-04-29 17:38:22.511 GMT+09:00","38.0"
"2022-04-29 17:38:22.761 GMT+09:00","44.0"
"2022-04-29 17:38:23.011 GMT+09:00","53.0"
"2022-04-29 17:38:23.263 GMT+09:00","64.0"
"2022-04-29 17:38:23.510 GMT+09:00","69.0"
"2022-04-29 17:38:23.761 GMT+09:00","73.0"
"2022-04-29 17:38:23.825 GMT+09:00","78.0"
"2022-04-29 17:38:24.074 GMT+09:00","92.0"
"2022-04-29 17:38:24.324 GMT+09:00","95.0"
"2022-04-29 17:38:24.574 GMT+09:00","112.0"
"2022-04-29 17:38:24.825 GMT+09:00","131.0"
"2022-04-29 17:38:25.074 GMT+09:00","143.0"
"2022-04-29 17:38:25.324 GMT+09:00","151.0"
"2022-04-29 17:38:25.574 GMT+09:00","127.0"
"2022-04-29 17:38:25.825 GMT+09:00","106.0"
"2022-04-29 17:38:26.073 GMT+09:00","118.0"
"2022-04-29 17:38:26.324 GMT+09:00","126.0"
"2022-04-29 17:38:26.573 GMT+09:00","137.0"
"2022-04-29 17:38:26.823 GMT+09:00","153.0"
"2022-04-29 17:38:27.072 GMT+09:00","148.0"
"2022-04-29 17:38:27.323 GMT+09:00","120.0"
"2022-04-29 17:38:27.575 GMT+09:00","114.0"
"2022-04-29 17:38:27.824 GMT+09:00","111.0"
"2022-04-29 17:38:28.076 GMT+09:00","96.0"
"2022-04-29 17:38:28.324 GMT+09:00","84.0"
"2022-04-29 17:38:28.573 GMT+09:00","73.0"
"2022-04-29 17:38:29.075 GMT+09:00","75.0"
"2022-04-29 17:38:29.324 GMT+09:00","71.0"
"2022-04-29 17:38:29.573 GMT+09:00","59.0"
"2022-04-29 17:38:29.832 GMT+09:00","53.0"
"2022-04-29 17:38:30.074 GMT+09:00","45.0"
"2022-04-29 17:38:30.324 GMT+09:00","32.0"
"2022-04-29 17:38:30.574 GMT+09:00","27.0"
"2022-04-29 17:38:30.824 GMT+09:00","25.0"
"2022-04-29 17:38:31.324 GMT+09:00","22.0"
"2022-04-29 17:38:31.574 GMT+09:00","20.0"
"2022-04-29 17:38:31.824 GMT+09:00","21.0"
"2022-04-29 17:38:32.077 GMT+09:00","19.0"
"2022-04-29 17:38:32.326 GMT+09:00","17.0"
"2022-04-29 17:38:32.574 GMT+09:00","18.0"
"2022-04-29 17:38:32.825 GMT+09:00","20.0"
"2022-04-29 17:38:33.074 GMT+09:00","18.0"
"2022-04-29 17:38:33.324 GMT+09:00","17.0"
"2022-04-29 17:38:33.574 GMT+09:00","19.0"
"2022-04-29 17:38:33.826 GMT+09:00","17.0"
"2022-04-29 17:38:33.886 GMT+09:00","9.0"
"2022-04-29 17:38:34.136 GMT+09:00","10.0"
"2022-04-29 17:38:34.637 GMT+09:00","11.0"
"2022-04-29 17:38:35.387 GMT+09:00","13.0"
"2022-04-29 17:38:35.637 GMT+09:00","12.0"
"2022-04-29 17:38:35.886 GMT+09:00","10.0"
"2022-04-29 17:38:36.137 GMT+09:00","13.0"
"2022-04-29 17:38:36.637 GMT+09:00","8.0"
"2022-04-29 17:38:36.888 GMT+09:00","7.0"
"2022-04-29 17:38:37.136 GMT+09:00","6.0"
"2022-04-29 17:38:38.386 GMT+09:00","7.0"
"2022-04-29 17:38:38.886 GMT+09:00","8.0"
"2022-04-29 17:38:39.138 GMT+09:00","9.0"
"2022-04-29 17:38:39.636 GMT+09:00","8.0"
"2022-04-29 17:38:39.887 GMT+09:00","7.0"
"2022-04-29 17:38:40.387 GMT+09:00","8.0"
"2022-04-29 17:38:41.137 GMT+09:00","7.0"
"2022-04-29 17:38:42.136 GMT+09:00","8.0"
"2022-04-29 17:38:42.386 GMT+09:00","9.0"
"2022-04-29 17:38:42.887 GMT+09:00","8.0"
"2022-04-29 17:38:43.637 GMT+09:00","7.0"
"2022-04-29 17:38:43.950 GMT+09:00","5.0"
"2022-04-29 17:38:44.199 GMT+09:00","4.0"
"2022-04-29 17:38:44.699 GMT+09:00","6.0"
"2022-04-29 17:38:44.948 GMT+09:00","8.0"
