"time","x","y","z"
"2022-04-29 12:25:16.327 GMT+09:00","0.0697893","-0.21013145","-0.060321167"
"2022-04-29 12:25:16.518 GMT+09:00","0.04535541","0.05619795","0.030236939"
"2022-04-29 12:25:16.709 GMT+09:00","-0.03298575","0.335966","0.42117918"
"2022-04-29 12:25:16.901 GMT+09:00","-0.25243264","0.47004697","0.40361732"
"2022-04-29 12:25:17.093 GMT+09:00","-1.5283399","0.5813739","0.7466081"
"2022-04-29 12:25:17.286 GMT+09:00","0.9671239","-0.08063184","1.5210097"
"2022-04-29 12:25:17.478 GMT+09:00","0.13850962","0.14889401","1.5486505"
"2022-04-29 12:25:17.667 GMT+09:00","0.1279725","-0.14125843","0.91352206"
"2022-04-29 12:25:17.861 GMT+09:00","-0.064138964","0.78096825","0.7194254"
"2022-04-29 12:25:18.051 GMT+09:00","-0.20188501","0.38177955","0.47523916"
"2022-04-29 12:25:18.241 GMT+09:00","-0.56136864","-0.2015796","0.8490777"
"2022-04-29 12:25:18.433 GMT+09:00","-0.72858804","-0.16523418","1.5341429"
"2022-04-29 12:25:18.624 GMT+09:00","0.34573954","0.1575986","0.3193204"
"2022-04-29 12:25:18.815 GMT+09:00","0.050242186","-0.32222193","-0.2441862"
"2022-04-29 12:25:19.008 GMT+09:00","0.14293826","-0.1951657","0.06765133"
"2022-04-29 12:25:19.199 GMT+09:00","0.17363334","0.133012","0.05833591"
"2022-04-29 12:25:19.390 GMT+09:00","0.37689275","-0.33764583","-0.14125843"
"2022-04-29 12:25:19.584 GMT+09:00","-0.3013004","-0.9768975","-0.5361712"
"2022-04-29 12:25:19.775 GMT+09:00","-0.3697153","-1.5611728","0.19760908"
"2022-04-29 12:25:19.965 GMT+09:00","-0.013744064","-0.61161083","-0.020310672"
"2022-04-29 12:25:20.157 GMT+09:00","0.06566608","-0.08063184","-0.03603999"
"2022-04-29 12:25:20.348 GMT+09:00","0.34726667","0.110868774","0.086129464"
"2022-04-29 12:25:20.539 GMT+09:00","-0.058946762","0.26281703","-0.0051922016"
"2022-04-29 12:25:20.731 GMT+09:00","-0.0723854","-0.2327328","-0.0030542363"
"2022-04-29 12:25:20.922 GMT+09:00","-0.11560284","-0.032374904","-0.05635066"
"2022-04-29 12:25:21.114 GMT+09:00","-0.33001024","0.2675511","-0.22952586"
"2022-04-29 12:25:21.304 GMT+09:00","0.014049487","0.049936764","0.052380152"
"2022-04-29 12:25:21.496 GMT+09:00","0.23807772","-0.28526568","0.22387552"
