"time","data"
"2022-04-29 17:29:36.296 GMT+09:00","6.0"
"2022-04-29 17:29:36.335 GMT+09:00","6.0"
"2022-04-29 17:29:36.564 GMT+09:00","5.0"
"2022-04-29 17:29:36.890 GMT+09:00","6.0"
"2022-04-29 17:29:37.164 GMT+09:00","7.0"
"2022-04-29 17:29:37.405 GMT+09:00","6.0"
"2022-04-29 17:29:37.764 GMT+09:00","7.0"
"2022-04-29 17:29:37.824 GMT+09:00","8.0"
"2022-04-29 17:29:37.884 GMT+09:00","7.0"
"2022-04-29 17:29:38.064 GMT+09:00","6.0"
"2022-04-29 17:29:38.124 GMT+09:00","5.0"
"2022-04-29 17:29:38.786 GMT+09:00","6.0"
"2022-04-29 17:29:38.846 GMT+09:00","7.0"
"2022-04-29 17:29:39.270 GMT+09:00","6.0"
"2022-04-29 17:29:39.626 GMT+09:00","5.0"
"2022-04-29 17:29:39.686 GMT+09:00","6.0"
"2022-04-29 17:29:39.926 GMT+09:00","5.0"
"2022-04-29 17:29:40.165 GMT+09:00","6.0"
"2022-04-29 17:29:40.225 GMT+09:00","7.0"
"2022-04-29 17:29:40.408 GMT+09:00","8.0"
"2022-04-29 17:29:40.652 GMT+09:00","7.0"
"2022-04-29 17:29:40.707 GMT+09:00","8.0"
"2022-04-29 17:29:40.768 GMT+09:00","9.0"
"2022-04-29 17:29:41.068 GMT+09:00","7.0"
"2022-04-29 17:29:41.187 GMT+09:00","10.0"
"2022-04-29 17:29:41.248 GMT+09:00","14.0"
"2022-04-29 17:29:41.306 GMT+09:00","15.0"
"2022-04-29 17:29:41.425 GMT+09:00","14.0"
"2022-04-29 17:29:41.545 GMT+09:00","13.0"
"2022-04-29 17:29:41.607 GMT+09:00","9.0"
"2022-04-29 17:29:41.666 GMT+09:00","5.0"
"2022-04-29 17:29:42.147 GMT+09:00","6.0"
"2022-04-29 17:29:42.212 GMT+09:00","8.0"
"2022-04-29 17:29:42.330 GMT+09:00","5.0"
"2022-04-29 17:29:42.506 GMT+09:00","6.0"
"2022-04-29 17:29:42.747 GMT+09:00","5.0"
"2022-04-29 17:29:42.867 GMT+09:00","6.0"
"2022-04-29 17:29:43.406 GMT+09:00","7.0"
"2022-04-29 17:29:44.127 GMT+09:00","8.0"
"2022-04-29 17:29:44.246 GMT+09:00","9.0"
"2022-04-29 17:29:44.607 GMT+09:00","10.0"
"2022-04-29 17:29:44.906 GMT+09:00","9.0"
"2022-04-29 17:29:45.147 GMT+09:00","10.0"
"2022-04-29 17:29:45.688 GMT+09:00","11.0"
"2022-04-29 17:29:45.808 GMT+09:00","12.0"
"2022-04-29 17:29:45.986 GMT+09:00","13.0"
"2022-04-29 17:29:46.408 GMT+09:00","14.0"
"2022-04-29 17:29:46.528 GMT+09:00","15.0"
"2022-04-29 17:29:46.586 GMT+09:00","16.0"
"2022-04-29 17:29:46.646 GMT+09:00","17.0"
"2022-04-29 17:29:46.707 GMT+09:00","18.0"
"2022-04-29 17:29:46.769 GMT+09:00","20.0"
"2022-04-29 17:29:46.827 GMT+09:00","21.0"
"2022-04-29 17:29:46.886 GMT+09:00","22.0"
"2022-04-29 17:29:46.946 GMT+09:00","23.0"
"2022-04-29 17:29:47.009 GMT+09:00","24.0"
"2022-04-29 17:29:47.066 GMT+09:00","25.0"
"2022-04-29 17:29:47.186 GMT+09:00","26.0"
"2022-04-29 17:29:47.546 GMT+09:00","27.0"
"2022-04-29 17:29:47.606 GMT+09:00","28.0"
"2022-04-29 17:29:47.666 GMT+09:00","29.0"
"2022-04-29 17:29:47.725 GMT+09:00","31.0"
"2022-04-29 17:29:47.786 GMT+09:00","33.0"
"2022-04-29 17:29:47.845 GMT+09:00","34.0"
"2022-04-29 17:29:47.906 GMT+09:00","36.0"
"2022-04-29 17:29:47.968 GMT+09:00","39.0"
"2022-04-29 17:29:48.026 GMT+09:00","41.0"
"2022-04-29 17:29:48.085 GMT+09:00","44.0"
"2022-04-29 17:29:48.145 GMT+09:00","47.0"
"2022-04-29 17:29:48.206 GMT+09:00","49.0"
"2022-04-29 17:29:48.269 GMT+09:00","52.0"
"2022-04-29 17:29:48.325 GMT+09:00","55.0"
"2022-04-29 17:29:48.385 GMT+09:00","58.0"
"2022-04-29 17:29:48.445 GMT+09:00","61.0"
"2022-04-29 17:29:48.506 GMT+09:00","63.0"
"2022-04-29 17:29:48.570 GMT+09:00","65.0"
"2022-04-29 17:29:48.627 GMT+09:00","66.0"
"2022-04-29 17:29:48.686 GMT+09:00","65.0"
"2022-04-29 17:29:48.806 GMT+09:00","68.0"
"2022-04-29 17:29:48.867 GMT+09:00","69.0"
"2022-04-29 17:29:48.931 GMT+09:00","70.0"
"2022-04-29 17:29:48.988 GMT+09:00","73.0"
"2022-04-29 17:29:49.047 GMT+09:00","76.0"
"2022-04-29 17:29:49.107 GMT+09:00","77.0"
"2022-04-29 17:29:49.171 GMT+09:00","79.0"
"2022-04-29 17:29:49.186 GMT+09:00","80.0"
"2022-04-29 17:29:49.226 GMT+09:00","79.0"
"2022-04-29 17:29:49.245 GMT+09:00","79.0"
"2022-04-29 17:29:49.269 GMT+09:00","80.0"
"2022-04-29 17:29:49.305 GMT+09:00","81.0"
"2022-04-29 17:29:49.325 GMT+09:00","81.0"
"2022-04-29 17:29:49.350 GMT+09:00","81.0"
"2022-04-29 17:29:49.375 GMT+09:00","82.0"
"2022-04-29 17:29:49.386 GMT+09:00","83.0"
"2022-04-29 17:29:49.405 GMT+09:00","83.0"
"2022-04-29 17:29:49.425 GMT+09:00","85.0"
"2022-04-29 17:29:49.445 GMT+09:00","87.0"
"2022-04-29 17:29:49.466 GMT+09:00","86.0"
"2022-04-29 17:29:49.485 GMT+09:00","90.0"
"2022-04-29 17:29:49.505 GMT+09:00","92.0"
"2022-04-29 17:29:49.525 GMT+09:00","92.0"
"2022-04-29 17:29:49.585 GMT+09:00","97.0"
"2022-04-29 17:29:49.646 GMT+09:00","99.0"
"2022-04-29 17:29:49.706 GMT+09:00","104.0"
"2022-04-29 17:29:49.765 GMT+09:00","110.0"
"2022-04-29 17:29:49.826 GMT+09:00","117.0"
"2022-04-29 17:29:49.886 GMT+09:00","121.0"
"2022-04-29 17:29:49.946 GMT+09:00","122.0"
"2022-04-29 17:29:50.006 GMT+09:00","121.0"
"2022-04-29 17:29:50.065 GMT+09:00","118.0"
"2022-04-29 17:29:50.126 GMT+09:00","113.0"
"2022-04-29 17:29:50.185 GMT+09:00","108.0"
"2022-04-29 17:29:50.249 GMT+09:00","106.0"
"2022-04-29 17:29:50.307 GMT+09:00","103.0"
"2022-04-29 17:29:50.369 GMT+09:00","102.0"
"2022-04-29 17:29:50.427 GMT+09:00","104.0"
"2022-04-29 17:29:50.485 GMT+09:00","107.0"
"2022-04-29 17:29:50.546 GMT+09:00","106.0"
"2022-04-29 17:29:50.666 GMT+09:00","108.0"
"2022-04-29 17:29:50.785 GMT+09:00","109.0"
"2022-04-29 17:29:50.847 GMT+09:00","111.0"
"2022-04-29 17:29:50.906 GMT+09:00","113.0"
"2022-04-29 17:29:50.967 GMT+09:00","115.0"
"2022-04-29 17:29:51.026 GMT+09:00","116.0"
"2022-04-29 17:29:51.086 GMT+09:00","118.0"
"2022-04-29 17:29:51.148 GMT+09:00","121.0"
"2022-04-29 17:29:51.207 GMT+09:00","122.0"
"2022-04-29 17:29:51.266 GMT+09:00","121.0"
"2022-04-29 17:29:51.326 GMT+09:00","122.0"
"2022-04-29 17:29:51.446 GMT+09:00","125.0"
"2022-04-29 17:29:51.505 GMT+09:00","126.0"
"2022-04-29 17:29:51.565 GMT+09:00","127.0"
"2022-04-29 17:29:51.625 GMT+09:00","126.0"
"2022-04-29 17:29:51.750 GMT+09:00","125.0"
"2022-04-29 17:29:51.805 GMT+09:00","124.0"
"2022-04-29 17:29:51.865 GMT+09:00","122.0"
"2022-04-29 17:29:51.925 GMT+09:00","119.0"
"2022-04-29 17:29:51.985 GMT+09:00","117.0"
"2022-04-29 17:29:52.045 GMT+09:00","114.0"
"2022-04-29 17:29:52.105 GMT+09:00","113.0"
"2022-04-29 17:29:52.167 GMT+09:00","114.0"
"2022-04-29 17:29:52.225 GMT+09:00","110.0"
"2022-04-29 17:29:52.286 GMT+09:00","108.0"
"2022-04-29 17:29:52.345 GMT+09:00","109.0"
"2022-04-29 17:29:52.406 GMT+09:00","110.0"
"2022-04-29 17:29:52.465 GMT+09:00","113.0"
"2022-04-29 17:29:52.526 GMT+09:00","121.0"
"2022-04-29 17:29:52.586 GMT+09:00","125.0"
"2022-04-29 17:29:52.647 GMT+09:00","124.0"
"2022-04-29 17:29:52.707 GMT+09:00","121.0"
"2022-04-29 17:29:52.766 GMT+09:00","122.0"
"2022-04-29 17:29:52.826 GMT+09:00","124.0"
"2022-04-29 17:29:52.885 GMT+09:00","121.0"
"2022-04-29 17:29:52.946 GMT+09:00","118.0"
"2022-04-29 17:29:53.006 GMT+09:00","116.0"
"2022-04-29 17:29:53.070 GMT+09:00","113.0"
