"time","data"
"2022-04-29 17:50:34.668 GMT+09:00","68.03809"
"2022-04-29 17:50:34.867 GMT+09:00","72.15544"
"2022-04-29 17:50:35.065 GMT+09:00","75.66027"
"2022-04-29 17:50:35.265 GMT+09:00","68.531494"
"2022-04-29 17:50:35.465 GMT+09:00","64.53326"
"2022-04-29 17:50:35.868 GMT+09:00","51.657024"
"2022-04-29 17:50:36.065 GMT+09:00","47.882103"
"2022-04-29 17:50:36.265 GMT+09:00","43.85726"
"2022-04-29 17:50:36.464 GMT+09:00","42.555714"
"2022-04-29 17:50:36.660 GMT+09:00","40.048306"
"2022-04-29 17:50:36.860 GMT+09:00","41.507244"
"2022-04-29 17:50:37.059 GMT+09:00","37.48242"
"2022-04-29 17:50:37.257 GMT+09:00","40.263103"
"2022-04-29 17:50:37.460 GMT+09:00","35.02712"
"2022-04-29 17:50:37.655 GMT+09:00","30.805569"
"2022-04-29 17:50:37.854 GMT+09:00","28.777746"
"2022-04-29 17:50:38.057 GMT+09:00","27.478317"
"2022-04-29 17:50:38.252 GMT+09:00","27.720758"
"2022-04-29 17:50:38.454 GMT+09:00","24.741222"
"2022-04-29 17:50:38.651 GMT+09:00","14.216077"
"2022-04-29 17:50:38.850 GMT+09:00","11.264184"
"2022-04-29 17:50:39.050 GMT+09:00","15.964242"
"2022-04-29 17:50:39.251 GMT+09:00","12.730558"
"2022-04-29 17:50:39.448 GMT+09:00","13.454708"
"2022-04-29 17:50:39.647 GMT+09:00","11.514074"
"2022-04-29 17:50:39.848 GMT+09:00","10.5038805"
"2022-04-29 17:50:40.046 GMT+09:00","8.983275"
"2022-04-29 17:50:40.247 GMT+09:00","8.728068"
"2022-04-29 17:50:40.445 GMT+09:00","11.493871"
"2022-04-29 17:50:40.647 GMT+09:00","12.980449"
"2022-04-29 17:50:40.844 GMT+09:00","9.998784"
"2022-04-29 17:50:41.041 GMT+09:00","7.488189"
"2022-04-29 17:50:41.244 GMT+09:00","7.232982"
"2022-04-29 17:50:41.440 GMT+09:00","7.230856"
"2022-04-29 17:50:41.639 GMT+09:00","6.506706"
"2022-04-29 17:50:41.839 GMT+09:00","7.486062"
"2022-04-29 17:50:42.038 GMT+09:00","7.482872"
"2022-04-29 17:50:42.238 GMT+09:00","7.7667894"
