"time","data"
"2022-04-29 17:34:45.698 GMT+09:00","4.0"
"2022-04-29 17:34:46.447 GMT+09:00","5.0"
"2022-04-29 17:34:47.197 GMT+09:00","6.0"
"2022-04-29 17:34:47.698 GMT+09:00","5.0"
"2022-04-29 17:34:47.947 GMT+09:00","6.0"
"2022-04-29 17:34:48.699 GMT+09:00","7.0"
"2022-04-29 17:34:49.199 GMT+09:00","8.0"
"2022-04-29 17:34:50.449 GMT+09:00","9.0"
"2022-04-29 17:34:51.449 GMT+09:00","10.0"
"2022-04-29 17:34:51.700 GMT+09:00","11.0"
"2022-04-29 17:34:51.949 GMT+09:00","12.0"
"2022-04-29 17:34:52.454 GMT+09:00","14.0"
"2022-04-29 17:34:52.512 GMT+09:00","14.0"
"2022-04-29 17:34:52.763 GMT+09:00","18.0"
"2022-04-29 17:34:53.511 GMT+09:00","20.0"
"2022-04-29 17:34:53.762 GMT+09:00","22.0"
"2022-04-29 17:34:54.012 GMT+09:00","25.0"
"2022-04-29 17:34:54.261 GMT+09:00","32.0"
"2022-04-29 17:34:54.511 GMT+09:00","38.0"
"2022-04-29 17:34:54.762 GMT+09:00","40.0"
"2022-04-29 17:34:55.012 GMT+09:00","45.0"
"2022-04-29 17:34:55.261 GMT+09:00","55.0"
"2022-04-29 17:34:55.511 GMT+09:00","67.0"
"2022-04-29 17:34:55.762 GMT+09:00","73.0"
"2022-04-29 17:34:56.011 GMT+09:00","90.0"
"2022-04-29 17:34:56.261 GMT+09:00","94.0"
"2022-04-29 17:34:56.512 GMT+09:00","93.0"
"2022-04-29 17:34:56.761 GMT+09:00","98.0"
"2022-04-29 17:34:57.011 GMT+09:00","103.0"
"2022-04-29 17:34:57.262 GMT+09:00","118.0"
"2022-04-29 17:34:57.511 GMT+09:00","140.0"
"2022-04-29 17:34:57.765 GMT+09:00","162.0"
"2022-04-29 17:34:58.012 GMT+09:00","170.0"
"2022-04-29 17:34:58.262 GMT+09:00","166.0"
"2022-04-29 17:34:58.512 GMT+09:00","140.0"
"2022-04-29 17:34:58.763 GMT+09:00","132.0"
"2022-04-29 17:34:59.011 GMT+09:00","127.0"
"2022-04-29 17:34:59.261 GMT+09:00","118.0"
"2022-04-29 17:34:59.512 GMT+09:00","113.0"
"2022-04-29 17:34:59.763 GMT+09:00","105.0"
"2022-04-29 17:35:00.015 GMT+09:00","96.0"
"2022-04-29 17:35:00.261 GMT+09:00","91.0"
"2022-04-29 17:35:00.513 GMT+09:00","93.0"
"2022-04-29 17:35:00.762 GMT+09:00","80.0"
"2022-04-29 17:35:01.011 GMT+09:00","65.0"
"2022-04-29 17:35:01.262 GMT+09:00","60.0"
"2022-04-29 17:35:01.512 GMT+09:00","53.0"
"2022-04-29 17:35:01.762 GMT+09:00","47.0"
"2022-04-29 17:35:02.011 GMT+09:00","42.0"
"2022-04-29 17:35:02.262 GMT+09:00","44.0"
"2022-04-29 17:35:02.512 GMT+09:00","43.0"
"2022-04-29 17:35:02.575 GMT+09:00","33.0"
"2022-04-29 17:35:02.824 GMT+09:00","25.0"
"2022-04-29 17:35:03.574 GMT+09:00","24.0"
"2022-04-29 17:35:03.824 GMT+09:00","21.0"
"2022-04-29 17:35:04.074 GMT+09:00","20.0"
"2022-04-29 17:35:04.574 GMT+09:00","17.0"
"2022-04-29 17:35:04.824 GMT+09:00","14.0"
"2022-04-29 17:35:05.324 GMT+09:00","13.0"
"2022-04-29 17:35:05.575 GMT+09:00","10.0"
"2022-04-29 17:35:05.825 GMT+09:00","9.0"
"2022-04-29 17:35:06.324 GMT+09:00","8.0"
"2022-04-29 17:35:06.574 GMT+09:00","7.0"
"2022-04-29 17:35:07.074 GMT+09:00","8.0"
"2022-04-29 17:35:07.324 GMT+09:00","7.0"
"2022-04-29 17:35:07.574 GMT+09:00","6.0"
"2022-04-29 17:35:09.324 GMT+09:00","5.0"
"2022-04-29 17:35:09.828 GMT+09:00","6.0"
"2022-04-29 17:35:10.325 GMT+09:00","5.0"
"2022-04-29 17:35:10.576 GMT+09:00","6.0"
"2022-04-29 17:35:12.638 GMT+09:00","6.0"
"2022-04-29 17:35:12.890 GMT+09:00","4.0"
"2022-04-29 17:35:13.137 GMT+09:00","5.0"
"2022-04-29 17:35:13.386 GMT+09:00","7.0"
"2022-04-29 17:35:13.887 GMT+09:00","6.0"
"2022-04-29 17:35:14.638 GMT+09:00","7.0"
"2022-04-29 17:35:15.139 GMT+09:00","6.0"
"2022-04-29 17:35:15.887 GMT+09:00","7.0"
"2022-04-29 17:35:16.386 GMT+09:00","6.0"
"2022-04-29 17:35:16.637 GMT+09:00","7.0"
"2022-04-29 17:35:17.137 GMT+09:00","8.0"
"2022-04-29 17:35:18.386 GMT+09:00","9.0"
"2022-04-29 17:35:19.137 GMT+09:00","11.0"
"2022-04-29 17:35:19.386 GMT+09:00","12.0"
"2022-04-29 17:35:19.636 GMT+09:00","11.0"
"2022-04-29 17:35:20.136 GMT+09:00","12.0"
"2022-04-29 17:35:20.386 GMT+09:00","13.0"
"2022-04-29 17:35:20.887 GMT+09:00","14.0"
"2022-04-29 17:35:21.386 GMT+09:00","13.0"
"2022-04-29 17:35:21.640 GMT+09:00","12.0"
