"time","x","y","z"
"2022-04-29 17:50:43.892 GMT+09:00","-0.2275406","-0.30847788","0.06154286"
"2022-04-29 17:50:44.083 GMT+09:00","-0.09498675","-0.15851486","-0.22082129"
"2022-04-29 17:50:44.293 GMT+09:00","-0.7145386","0.79196346","0.86144733"
"2022-04-29 17:50:44.486 GMT+09:00","-1.5141376","0.39048412","4.065036"
"2022-04-29 17:50:44.677 GMT+09:00","0.3579565","-1.4897038","2.2909827"
"2022-04-29 17:50:44.868 GMT+09:00","-0.34207445","-1.170536","0.76722413"
"2022-04-29 17:50:45.060 GMT+09:00","0.5699205","-0.5154024","0.2715216"
"2022-04-29 17:50:45.251 GMT+09:00","-0.11331217","-0.065513365","0.228915"
"2022-04-29 17:50:45.443 GMT+09:00","-0.14507623","-0.03451287","0.030847786"
"2022-04-29 17:50:45.635 GMT+09:00","-0.4107948","-0.2121167","-0.4616478"
"2022-04-29 17:50:45.827 GMT+09:00","-0.31199023","-0.049936764","-0.5974086"
"2022-04-29 17:50:46.017 GMT+09:00","-0.23929942","0.17882554","-0.47585002"
"2022-04-29 17:50:46.210 GMT+09:00","-0.28511295","0.15286453","-0.4304946"
"2022-04-29 17:50:46.402 GMT+09:00","-0.23609246","-0.24388076","-0.2455606"
"2022-04-29 17:50:46.593 GMT+09:00","-0.14446537","-0.18310146","-0.52196896"
"2022-04-29 17:50:46.784 GMT+09:00","-0.4756973","0.2043284","-0.29549736"
"2022-04-29 17:50:46.975 GMT+09:00","-0.30985227","-0.3323009","-0.28419667"
"2022-04-29 17:50:47.168 GMT+09:00","-0.2157818","-0.13652436","-0.361927"
"2022-04-29 17:50:47.359 GMT+09:00","-0.23212196","0.14675605","-0.47249034"
"2022-04-29 17:50:47.553 GMT+09:00","-0.5520532","-0.11865708","-0.35230616"
"2022-04-29 17:50:47.743 GMT+09:00","-0.33749312","0.004886778","-0.3556658"
"2022-04-29 17:50:47.934 GMT+09:00","-0.28664008","-0.2623589","-0.3463504"
"2022-04-29 17:50:48.125 GMT+09:00","-0.21135315","-0.33504972","-0.31351736"
"2022-04-29 17:50:48.317 GMT+09:00","-0.37826717","0.26968905","-0.21929416"
"2022-04-29 17:50:48.508 GMT+09:00","-0.46592376","0.0839915","-0.37444937"
"2022-04-29 17:50:48.699 GMT+09:00","-0.38987327","-0.3203894","-0.4031592"
"2022-04-29 17:50:48.891 GMT+09:00","-0.2159345","-0.08322794","-0.37154785"
"2022-04-29 17:50:49.083 GMT+09:00","-0.5595361","0.0062611843","-0.396898"
"2022-04-29 17:50:49.273 GMT+09:00","-0.32206923","0.102316916","-0.30588177"
"2022-04-29 17:50:49.466 GMT+09:00","-0.12980504","-0.060321167","-0.42484426"
"2022-04-29 17:50:49.656 GMT+09:00","-0.38468108","-0.28725094","-0.41003123"
"2022-04-29 17:50:49.848 GMT+09:00","-0.406977","-0.020921519","-0.14553437"
"2022-04-29 17:50:50.039 GMT+09:00","-0.47859883","0.41980478","-0.19898349"
"2022-04-29 17:50:50.232 GMT+09:00","-0.53006274","0.01343864","-0.32130566"
"2022-04-29 17:50:50.424 GMT+09:00","-0.41064206","-0.27610296","-0.567019"
"2022-04-29 17:50:50.613 GMT+09:00","-0.23945212","-0.07895201","-0.5390727"
"2022-04-29 17:50:50.805 GMT+09:00","-0.5493044","0.18691926","-0.37154785"
"2022-04-29 17:50:50.998 GMT+09:00","-0.33917293","0.22540264","-0.57602894"
"2022-04-29 17:50:51.189 GMT+09:00","-0.26816195","-0.014202199","-0.49692425"
"2022-04-29 17:50:51.380 GMT+09:00","-0.22021043","-0.39750886","-0.35093176"
"2022-04-29 17:50:51.573 GMT+09:00","-0.19623469","-0.2791572","-0.030084228"
"2022-04-29 17:50:51.764 GMT+09:00","-0.08903099","0.32985753","-0.0193944"
"2022-04-29 17:50:51.957 GMT+09:00","-0.12888877","0.0047340663","-0.13102673"
"2022-04-29 17:50:52.146 GMT+09:00","-0.30389652","-0.24235365","-0.27335414"
"2022-04-29 17:50:52.338 GMT+09:00","-4.5813544E-4","-0.018019995","-0.24769856"
"2022-04-29 17:50:52.529 GMT+09:00","-0.30985227","0.044744562","-0.09666658"
"2022-04-29 17:50:52.720 GMT+09:00","-0.17943639","0.10155336","-0.0555871"
"2022-04-29 17:50:52.914 GMT+09:00","0.008551862","-0.12843063","-0.056808796"
"2022-04-29 17:50:53.105 GMT+09:00","0.075897776","-0.14202198","-0.15286453"
"2022-04-29 17:50:53.295 GMT+09:00","-0.043064732","0.22662434","0.024586603"
"2022-04-29 17:50:53.487 GMT+09:00","-0.16233265","0.07406523","-0.16584504"
"2022-04-29 17:50:53.679 GMT+09:00","-0.116519116","-0.17256436","-0.14981028"
"2022-04-29 17:50:53.871 GMT+09:00","-0.013744064","0.2702999","-0.13637166"
"2022-04-29 17:50:54.062 GMT+09:00","0.08521319","0.06688777","0.1446181"
"2022-04-29 17:50:54.254 GMT+09:00","0.1809635","0.1847813","0.18386503"
"2022-04-29 17:50:54.446 GMT+09:00","0.26266432","-0.16340165","0.23991026"
"2022-04-29 17:50:54.637 GMT+09:00","0.4601207","0.083075225","0.27579755"
"2022-04-29 17:50:54.831 GMT+09:00","0.042301174","0.14583978","0.3749075"
"2022-04-29 17:50:55.018 GMT+09:00","-0.03130592","0.1511847","0.037108973"
"2022-04-29 17:50:55.211 GMT+09:00","-0.22983128","-0.006566608","-0.0981937"
"2022-04-29 17:50:55.404 GMT+09:00","-0.22708246","-0.30786702","-0.2637333"
"2022-04-29 17:50:55.594 GMT+09:00","0.1227803","-0.076355904","-0.18325418"
"2022-04-29 17:50:55.786 GMT+09:00","0.04550812","0.21043688","-0.037108973"
