"time","x","y","z"
"2022-04-29 17:30:24.601 GMT+09:00","-1.0169497","4.3737807","9.461819"
"2022-04-29 17:30:24.805 GMT+09:00","1.7841483","2.385345","8.89801"
"2022-04-29 17:30:25.010 GMT+09:00","2.2244277","2.8325038","9.390931"
"2022-04-29 17:30:25.214 GMT+09:00","2.0512471","3.287439","9.156734"
"2022-04-29 17:30:25.418 GMT+09:00","2.5725834","3.4791641","9.862617"
"2022-04-29 17:30:25.622 GMT+09:00","2.0934207","2.824428","7.5499535"
"2022-04-29 17:30:25.826 GMT+09:00","0.3382853","1.887638","10.026824"
"2022-04-29 17:30:26.031 GMT+09:00","-0.39810586","2.9500513","9.136395"
"2022-04-29 17:30:26.235 GMT+09:00","0.053539407","3.1435707","10.4566345"
"2022-04-29 17:30:26.440 GMT+09:00","0.36640096","2.4308088","9.559326"
"2022-04-29 17:30:26.643 GMT+09:00","3.0448668","2.6757739","7.5029945"
"2022-04-29 17:30:26.848 GMT+09:00","4.5652065","2.7110682","8.379964"
"2022-04-29 17:30:27.053 GMT+09:00","4.098606","3.8374894","8.339286"
"2022-04-29 17:30:27.258 GMT+09:00","4.531109","3.4073794","9.090333"
"2022-04-29 17:30:27.462 GMT+09:00","2.940779","2.9566314","8.263015"
"2022-04-29 17:30:27.666 GMT+09:00","4.340281","3.5796626","7.099804"
"2022-04-29 17:30:27.869 GMT+09:00","4.473083","4.403691","8.546864"
"2022-04-29 17:30:28.078 GMT+09:00","4.049254","2.2337","9.672687"
"2022-04-29 17:30:28.279 GMT+09:00","3.982255","2.3069801","6.7516484"
"2022-04-29 17:30:28.483 GMT+09:00","4.703093","3.013162","6.986743"
"2022-04-29 17:30:28.690 GMT+09:00","5.180461","4.009773","9.419645"
"2022-04-29 17:30:28.892 GMT+09:00","2.707778","3.5739796","8.889635"
"2022-04-29 17:30:29.097 GMT+09:00","3.379862","2.6545377","8.457432"
"2022-04-29 17:30:29.302 GMT+09:00","5.6246285","3.3167512","8.366205"
"2022-04-29 17:30:29.507 GMT+09:00","7.1677003","1.1476575","7.305587"
"2022-04-29 17:30:29.710 GMT+09:00","5.3240304","0.69242305","5.992525"
"2022-04-29 17:30:29.913 GMT+09:00","6.2674007","1.8182461","6.8724856"
"2022-04-29 17:30:30.117 GMT+09:00","6.4354963","2.201397","6.5294147"
"2022-04-29 17:30:30.322 GMT+09:00","6.629016","2.707778","7.818847"
"2022-04-29 17:30:30.528 GMT+09:00","4.299603","2.845066","8.545069"
"2022-04-29 17:30:30.732 GMT+09:00","3.9957147","1.8164514","7.684251"
"2022-04-29 17:30:30.936 GMT+09:00","4.828417","1.9262222","8.740981"
"2022-04-29 17:30:31.140 GMT+09:00","5.48076","1.2556337","9.254242"
"2022-04-29 17:30:31.344 GMT+09:00","4.2649074","-0.6128617","8.593523"
"2022-04-29 17:30:31.548 GMT+09:00","4.6357946","0.9954142","7.3378897"
"2022-04-29 17:30:31.753 GMT+09:00","4.924429","2.161317","8.352147"
"2022-04-29 17:30:31.957 GMT+09:00","4.787141","3.187838","9.631111"
"2022-04-29 17:30:32.161 GMT+09:00","3.1262228","1.7234305","8.975179"
"2022-04-29 17:30:32.366 GMT+09:00","4.2011986","1.6046867","7.9716887"
"2022-04-29 17:30:32.569 GMT+09:00","4.9657054","2.42034","8.275876"
"2022-04-29 17:30:32.774 GMT+09:00","5.273482","0.27996024","8.860921"
"2022-04-29 17:30:32.979 GMT+09:00","4.336393","-0.13010973","8.282756"
"2022-04-29 17:30:33.182 GMT+09:00","4.2385864","1.66361","8.0201435"
"2022-04-29 17:30:33.387 GMT+09:00","4.6749773","2.7352953","9.142377"
"2022-04-29 17:30:33.591 GMT+09:00","3.9269211","1.943271","9.42144"
"2022-04-29 17:30:33.797 GMT+09:00","3.24048","1.1949158","7.9241314"
"2022-04-29 17:30:34.001 GMT+09:00","4.4913282","1.919642","8.437391"
"2022-04-29 17:30:34.205 GMT+09:00","5.1828537","0.28923243","9.508479"
"2022-04-29 17:30:34.409 GMT+09:00","4.2071805","-0.65264237","8.813962"
"2022-04-29 17:30:34.614 GMT+09:00","4.4165525","0.7606185","7.6974115"
"2022-04-29 17:30:34.819 GMT+09:00","5.3853464","1.1030912","8.85135"
"2022-04-29 17:30:35.022 GMT+09:00","5.075775","1.9564316","8.765806"
"2022-04-29 17:30:35.227 GMT+09:00","3.4791641","1.2379866","8.636893"
"2022-04-29 17:30:35.431 GMT+09:00","4.953741","1.4261223","7.9169526"
"2022-04-29 17:30:35.642 GMT+09:00","4.892425","2.0051854","8.743673"
"2022-04-29 17:30:35.841 GMT+09:00","4.444369","0.6376872","8.770593"
"2022-04-29 17:30:36.044 GMT+09:00","3.8593237","1.7285153","7.7904325"
"2022-04-29 17:30:36.249 GMT+09:00","4.430311","1.9570298","8.542078"
"2022-04-29 17:30:36.453 GMT+09:00","5.06082","2.446063","9.553345"
"2022-04-29 17:30:36.657 GMT+09:00","3.3816566","1.7443677","8.875876"
"2022-04-29 17:30:36.862 GMT+09:00","3.6131623","1.8786649","7.8053875"
