"time","x","y","z"
"2022-04-29 17:52:59.152 GMT+09:00","-1.8029919","5.0189457","8.16431"
"2022-04-29 17:52:59.344 GMT+09:00","-1.8693926","5.35095","8.075178"
"2022-04-29 17:52:59.536 GMT+09:00","-1.8658035","5.7110696","8.38804"
"2022-04-29 17:52:59.726 GMT+09:00","-1.7048861","5.3246284","8.600403"
"2022-04-29 17:52:59.918 GMT+09:00","-1.294517","4.7515473","7.507481"
"2022-04-29 17:53:00.112 GMT+09:00","-0.76510507","4.137789","8.717651"
"2022-04-29 17:53:00.303 GMT+09:00","-0.28414768","2.3832514","9.591031"
"2022-04-29 17:53:00.494 GMT+09:00","4.240082","1.6612171","9.4941225"
"2022-04-29 17:53:00.686 GMT+09:00","5.2486563","0.9924232","7.6863446"
"2022-04-29 17:53:00.877 GMT+09:00","6.157929","0.51505506","7.6313095"
"2022-04-29 17:53:01.068 GMT+09:00","6.7872415","0.31465617","7.0408807"
"2022-04-29 17:53:01.262 GMT+09:00","6.95115","0.4127619","7.496713"
"2022-04-29 17:53:01.452 GMT+09:00","6.0137615","-0.148355","7.07438"
"2022-04-29 17:53:01.642 GMT+09:00","6.0987067","-0.038285162","7.3214393"
"2022-04-29 17:53:01.833 GMT+09:00","6.48096","0.005383851","7.4853473"
"2022-04-29 17:53:02.026 GMT+09:00","6.856633","-0.27936205","7.3340015"
"2022-04-29 17:53:02.218 GMT+09:00","6.3774705","-0.10348958","7.281359"
"2022-04-29 17:53:02.408 GMT+09:00","5.8426747","-0.4319045","7.7826557"
"2022-04-29 17:53:02.601 GMT+09:00","6.109474","0.11425728","7.600203"
"2022-04-29 17:53:02.792 GMT+09:00","6.8452673","0.6681957","7.2305117"
"2022-04-29 17:53:02.984 GMT+09:00","6.454041","0.54436713","8.0715885"
"2022-04-29 17:53:03.175 GMT+09:00","5.8229337","0.46839502","7.1007013"
"2022-04-29 17:53:03.366 GMT+09:00","6.3218374","0.3164508","7.219744"
"2022-04-29 17:53:03.555 GMT+09:00","6.611967","-0.17228323","7.199405"
"2022-04-29 17:53:03.750 GMT+09:00","7.1377897","-0.08673982","7.305886"
"2022-04-29 17:53:03.942 GMT+09:00","5.992226","1.4374882","6.975078"
"2022-04-29 17:53:04.134 GMT+09:00","6.1998034","0.8895318","7.5678997"
"2022-04-29 17:53:04.324 GMT+09:00","6.497112","0.23030917","7.356135"
