"time","data"
"2022-04-29 12:18:00.179 GMT+09:00","13250.0"
"2022-04-29 12:18:00.334 GMT+09:00","14323.0"
"2022-04-29 12:18:00.491 GMT+09:00","14547.0"
"2022-04-29 12:18:00.656 GMT+09:00","13995.0"
"2022-04-29 12:18:00.815 GMT+09:00","13393.0"
"2022-04-29 12:18:00.974 GMT+09:00","12678.0"
"2022-04-29 12:18:01.132 GMT+09:00","11851.0"
"2022-04-29 12:18:01.253 GMT+09:00","10038.0"
"2022-04-29 12:18:01.414 GMT+09:00","9990.0"
"2022-04-29 12:18:01.574 GMT+09:00","10180.0"
"2022-04-29 12:18:01.732 GMT+09:00","10627.0"
"2022-04-29 12:18:01.891 GMT+09:00","10593.0"
"2022-04-29 12:18:02.054 GMT+09:00","10280.0"
"2022-04-29 12:18:02.212 GMT+09:00","10113.0"
"2022-04-29 12:18:02.376 GMT+09:00","10203.0"
"2022-04-29 12:18:02.537 GMT+09:00","10413.0"
"2022-04-29 12:18:02.698 GMT+09:00","10951.0"
"2022-04-29 12:18:02.855 GMT+09:00","11584.0"
"2022-04-29 12:18:03.012 GMT+09:00","11926.0"
"2022-04-29 12:18:03.179 GMT+09:00","12009.0"
"2022-04-29 12:18:03.333 GMT+09:00","11533.0"
"2022-04-29 12:18:03.497 GMT+09:00","10954.0"
"2022-04-29 12:18:03.652 GMT+09:00","10113.0"
"2022-04-29 12:18:03.812 GMT+09:00","9461.0"
"2022-04-29 12:18:03.982 GMT+09:00","9602.0"
"2022-04-29 12:18:04.141 GMT+09:00","10014.0"
"2022-04-29 12:18:04.292 GMT+09:00","9978.0"
"2022-04-29 12:18:04.454 GMT+09:00","9686.0"
"2022-04-29 12:18:04.614 GMT+09:00","9291.0"
"2022-04-29 12:18:04.775 GMT+09:00","9379.0"
"2022-04-29 12:18:04.938 GMT+09:00","9419.0"
"2022-04-29 12:18:05.096 GMT+09:00","9701.0"
"2022-04-29 12:18:05.255 GMT+09:00","10236.0"
"2022-04-29 12:18:05.411 GMT+09:00","10693.0"
"2022-04-29 12:18:05.574 GMT+09:00","10737.0"
"2022-04-29 12:18:05.732 GMT+09:00","10894.0"
"2022-04-29 12:18:05.895 GMT+09:00","11177.0"
"2022-04-29 12:18:06.054 GMT+09:00","11432.0"
"2022-04-29 12:18:06.212 GMT+09:00","11354.0"
"2022-04-29 12:18:06.373 GMT+09:00","10794.0"
"2022-04-29 12:18:06.537 GMT+09:00","11177.0"
"2022-04-29 12:18:06.696 GMT+09:00","12023.0"
"2022-04-29 12:18:06.854 GMT+09:00","12299.0"
"2022-04-29 12:18:07.011 GMT+09:00","12219.0"
"2022-04-29 12:18:07.179 GMT+09:00","12088.0"
"2022-04-29 12:18:07.338 GMT+09:00","11910.0"
"2022-04-29 12:18:07.492 GMT+09:00","11354.0"
"2022-04-29 12:18:07.654 GMT+09:00","11168.0"
"2022-04-29 12:18:07.813 GMT+09:00","11677.0"
"2022-04-29 12:18:07.973 GMT+09:00","12430.0"
"2022-04-29 12:18:08.137 GMT+09:00","12352.0"
"2022-04-29 12:18:08.292 GMT+09:00","12041.0"
"2022-04-29 12:18:08.453 GMT+09:00","11412.0"
"2022-04-29 12:18:08.612 GMT+09:00","11595.0"
"2022-04-29 12:18:08.772 GMT+09:00","11835.0"
"2022-04-29 12:18:08.935 GMT+09:00","12753.0"
"2022-04-29 12:18:09.094 GMT+09:00","13462.0"
"2022-04-29 12:18:09.255 GMT+09:00","13834.0"
"2022-04-29 12:18:09.414 GMT+09:00","13926.0"
"2022-04-29 12:18:09.576 GMT+09:00","13624.0"
"2022-04-29 12:18:09.734 GMT+09:00","12672.0"
"2022-04-29 12:18:09.896 GMT+09:00","10769.0"
"2022-04-29 12:18:10.053 GMT+09:00","9267.0"
"2022-04-29 12:18:10.212 GMT+09:00","8667.0"
"2022-04-29 12:18:10.375 GMT+09:00","8522.0"
"2022-04-29 12:18:10.533 GMT+09:00","8438.0"
"2022-04-29 12:18:10.692 GMT+09:00","8905.0"
"2022-04-29 12:18:10.853 GMT+09:00","8998.0"
"2022-04-29 12:18:11.012 GMT+09:00","7840.0"
"2022-04-29 12:18:11.171 GMT+09:00","4920.0"
"2022-04-29 12:18:11.293 GMT+09:00","10329.0"
"2022-04-29 12:18:11.455 GMT+09:00","10984.0"
"2022-04-29 12:18:11.613 GMT+09:00","15806.0"
"2022-04-29 12:18:11.774 GMT+09:00","17682.0"
"2022-04-29 12:18:11.933 GMT+09:00","17918.0"
"2022-04-29 12:18:12.093 GMT+09:00","18109.0"
"2022-04-29 12:18:12.255 GMT+09:00","17949.0"
"2022-04-29 12:18:12.417 GMT+09:00","17797.0"
"2022-04-29 12:18:12.575 GMT+09:00","16986.0"
"2022-04-29 12:18:12.733 GMT+09:00","14798.0"
"2022-04-29 12:18:12.892 GMT+09:00","13888.0"
"2022-04-29 12:18:13.053 GMT+09:00","13678.0"
"2022-04-29 12:18:13.221 GMT+09:00","14065.0"
"2022-04-29 12:18:13.381 GMT+09:00","14597.0"
"2022-04-29 12:18:13.535 GMT+09:00","14778.0"
"2022-04-29 12:18:13.692 GMT+09:00","15187.0"
"2022-04-29 12:18:13.859 GMT+09:00","15736.0"
"2022-04-29 12:18:14.019 GMT+09:00","16685.0"
"2022-04-29 12:18:14.176 GMT+09:00","17419.0"
"2022-04-29 12:18:14.342 GMT+09:00","18130.0"
"2022-04-29 12:18:14.492 GMT+09:00","19073.0"
"2022-04-29 12:18:14.657 GMT+09:00","20096.0"
"2022-04-29 12:18:14.822 GMT+09:00","20074.0"
"2022-04-29 12:18:14.980 GMT+09:00","19883.0"
"2022-04-29 12:18:15.133 GMT+09:00","20038.0"
"2022-04-29 12:18:15.293 GMT+09:00","19820.0"
"2022-04-29 12:18:15.453 GMT+09:00","18792.0"
"2022-04-29 12:18:15.613 GMT+09:00","18057.0"
"2022-04-29 12:18:15.772 GMT+09:00","17189.0"
"2022-04-29 12:18:15.940 GMT+09:00","16698.0"
"2022-04-29 12:18:16.093 GMT+09:00","16272.0"
"2022-04-29 12:18:16.258 GMT+09:00","16635.0"
"2022-04-29 12:18:16.411 GMT+09:00","17017.0"
"2022-04-29 12:18:16.581 GMT+09:00","16227.0"
"2022-04-29 12:18:16.734 GMT+09:00","16034.0"
"2022-04-29 12:18:16.892 GMT+09:00","17155.0"
"2022-04-29 12:18:17.055 GMT+09:00","18480.0"
"2022-04-29 12:18:17.219 GMT+09:00","18531.0"
"2022-04-29 12:18:17.376 GMT+09:00","18520.0"
"2022-04-29 12:18:17.534 GMT+09:00","19034.0"
"2022-04-29 12:18:17.692 GMT+09:00","20171.0"
"2022-04-29 12:18:17.859 GMT+09:00","21375.0"
"2022-04-29 12:18:18.017 GMT+09:00","21423.0"
"2022-04-29 12:18:18.177 GMT+09:00","21835.0"
"2022-04-29 12:18:18.338 GMT+09:00","22281.0"
"2022-04-29 12:18:18.493 GMT+09:00","22495.0"
"2022-04-29 12:18:18.655 GMT+09:00","22959.0"
"2022-04-29 12:18:18.818 GMT+09:00","23403.0"
"2022-04-29 12:18:18.978 GMT+09:00","23674.0"
"2022-04-29 12:18:19.134 GMT+09:00","22511.0"
"2022-04-29 12:18:19.292 GMT+09:00","21809.0"
"2022-04-29 12:18:19.462 GMT+09:00","21443.0"
"2022-04-29 12:18:19.617 GMT+09:00","21048.0"
"2022-04-29 12:18:19.776 GMT+09:00","21599.0"
"2022-04-29 12:18:19.935 GMT+09:00","21978.0"
"2022-04-29 12:18:20.093 GMT+09:00","22571.0"
"2022-04-29 12:18:20.252 GMT+09:00","22998.0"
