"time","data"
"2022-04-29 17:35:00.160 GMT+09:00","22.0"
"2022-04-29 17:35:00.178 GMT+09:00","21.0"
"2022-04-29 17:35:00.209 GMT+09:00","22.0"
"2022-04-29 17:35:01.791 GMT+09:00","23.0"
"2022-04-29 17:35:01.899 GMT+09:00","24.0"
"2022-04-29 17:35:01.935 GMT+09:00","25.0"
"2022-04-29 17:35:02.115 GMT+09:00","27.0"
"2022-04-29 17:35:03.232 GMT+09:00","25.0"
"2022-04-29 17:35:03.269 GMT+09:00","24.0"
"2022-04-29 17:35:03.343 GMT+09:00","22.0"
"2022-04-29 17:35:03.375 GMT+09:00","21.0"
"2022-04-29 17:35:04.563 GMT+09:00","23.0"
"2022-04-29 17:35:04.596 GMT+09:00","25.0"
"2022-04-29 17:35:04.633 GMT+09:00","27.0"
"2022-04-29 17:35:04.777 GMT+09:00","29.0"
"2022-04-29 17:35:05.104 GMT+09:00","28.0"
"2022-04-29 17:35:05.139 GMT+09:00","27.0"
"2022-04-29 17:35:05.173 GMT+09:00","26.0"
"2022-04-29 17:35:05.209 GMT+09:00","25.0"
"2022-04-29 17:35:05.354 GMT+09:00","26.0"
"2022-04-29 17:35:05.390 GMT+09:00","27.0"
"2022-04-29 17:35:05.428 GMT+09:00","28.0"
"2022-04-29 17:35:05.462 GMT+09:00","30.0"
"2022-04-29 17:35:05.643 GMT+09:00","28.0"
"2022-04-29 17:35:05.677 GMT+09:00","27.0"
"2022-04-29 17:35:05.750 GMT+09:00","25.0"
"2022-04-29 17:35:05.821 GMT+09:00","26.0"
"2022-04-29 17:35:05.895 GMT+09:00","27.0"
"2022-04-29 17:35:06.040 GMT+09:00","29.0"
"2022-04-29 17:35:06.110 GMT+09:00","30.0"
"2022-04-29 17:35:06.183 GMT+09:00","32.0"
"2022-04-29 17:35:06.219 GMT+09:00","34.0"
"2022-04-29 17:35:06.576 GMT+09:00","35.0"
"2022-04-29 17:35:06.648 GMT+09:00","34.0"
"2022-04-29 17:35:06.685 GMT+09:00","35.0"
"2022-04-29 17:35:06.720 GMT+09:00","36.0"
"2022-04-29 17:35:06.794 GMT+09:00","37.0"
"2022-04-29 17:35:06.865 GMT+09:00","38.0"
"2022-04-29 17:35:07.546 GMT+09:00","37.0"
"2022-04-29 17:35:07.582 GMT+09:00","36.0"
"2022-04-29 17:35:07.656 GMT+09:00","35.0"
"2022-04-29 17:35:07.726 GMT+09:00","36.0"
"2022-04-29 17:35:07.762 GMT+09:00","38.0"
"2022-04-29 17:35:07.798 GMT+09:00","39.0"
"2022-04-29 17:35:07.834 GMT+09:00","40.0"
"2022-04-29 17:35:07.872 GMT+09:00","41.0"
"2022-04-29 17:35:08.051 GMT+09:00","42.0"
"2022-04-29 17:35:08.086 GMT+09:00","44.0"
"2022-04-29 17:35:08.122 GMT+09:00","49.0"
"2022-04-29 17:35:08.195 GMT+09:00","54.0"
"2022-04-29 17:35:08.230 GMT+09:00","59.0"
"2022-04-29 17:35:08.266 GMT+09:00","62.0"
"2022-04-29 17:35:08.338 GMT+09:00","61.0"
"2022-04-29 17:35:08.481 GMT+09:00","62.0"
"2022-04-29 17:35:08.553 GMT+09:00","64.0"
"2022-04-29 17:35:08.589 GMT+09:00","65.0"
"2022-04-29 17:35:08.736 GMT+09:00","63.0"
"2022-04-29 17:35:08.771 GMT+09:00","60.0"
"2022-04-29 17:35:08.807 GMT+09:00","57.0"
"2022-04-29 17:35:08.842 GMT+09:00","55.0"
"2022-04-29 17:35:08.877 GMT+09:00","54.0"
"2022-04-29 17:35:08.913 GMT+09:00","55.0"
"2022-04-29 17:35:08.947 GMT+09:00","57.0"
"2022-04-29 17:35:08.984 GMT+09:00","56.0"
"2022-04-29 17:35:09.020 GMT+09:00","57.0"
"2022-04-29 17:35:09.056 GMT+09:00","59.0"
"2022-04-29 17:35:09.093 GMT+09:00","60.0"
"2022-04-29 17:35:09.130 GMT+09:00","61.0"
"2022-04-29 17:35:09.167 GMT+09:00","63.0"
"2022-04-29 17:35:09.200 GMT+09:00","64.0"
"2022-04-29 17:35:09.271 GMT+09:00","65.0"
"2022-04-29 17:35:09.309 GMT+09:00","67.0"
"2022-04-29 17:35:09.345 GMT+09:00","68.0"
"2022-04-29 17:35:09.416 GMT+09:00","70.0"
"2022-04-29 17:35:09.488 GMT+09:00","76.0"
"2022-04-29 17:35:09.525 GMT+09:00","85.0"
"2022-04-29 17:35:09.561 GMT+09:00","94.0"
"2022-04-29 17:35:09.598 GMT+09:00","98.0"
"2022-04-29 17:35:09.704 GMT+09:00","95.0"
"2022-04-29 17:35:09.851 GMT+09:00","92.0"
"2022-04-29 17:35:09.882 GMT+09:00","98.0"
"2022-04-29 17:35:09.917 GMT+09:00","107.0"
"2022-04-29 17:35:09.954 GMT+09:00","116.0"
"2022-04-29 17:35:09.989 GMT+09:00","123.0"
"2022-04-29 17:35:10.026 GMT+09:00","130.0"
"2022-04-29 17:35:10.063 GMT+09:00","140.0"
"2022-04-29 17:35:10.099 GMT+09:00","146.0"
"2022-04-29 17:35:10.133 GMT+09:00","157.0"
"2022-04-29 17:35:10.169 GMT+09:00","158.0"
"2022-04-29 17:35:10.277 GMT+09:00","155.0"
"2022-04-29 17:35:10.314 GMT+09:00","150.0"
"2022-04-29 17:35:10.457 GMT+09:00","156.0"
"2022-04-29 17:35:10.493 GMT+09:00","162.0"
"2022-04-29 17:35:10.529 GMT+09:00","168.0"
"2022-04-29 17:35:10.565 GMT+09:00","173.0"
"2022-04-29 17:35:10.603 GMT+09:00","175.0"
"2022-04-29 17:35:10.637 GMT+09:00","177.0"
"2022-04-29 17:35:10.674 GMT+09:00","180.0"
"2022-04-29 17:35:10.708 GMT+09:00","181.0"
"2022-04-29 17:35:10.745 GMT+09:00","182.0"
"2022-04-29 17:35:10.781 GMT+09:00","184.0"
"2022-04-29 17:35:10.818 GMT+09:00","186.0"
"2022-04-29 17:35:10.926 GMT+09:00","184.0"
"2022-04-29 17:35:10.964 GMT+09:00","181.0"
"2022-04-29 17:35:10.999 GMT+09:00","178.0"
"2022-04-29 17:35:11.037 GMT+09:00","179.0"
"2022-04-29 17:35:11.070 GMT+09:00","180.0"
"2022-04-29 17:35:11.108 GMT+09:00","179.0"
"2022-04-29 17:35:11.143 GMT+09:00","181.0"
"2022-04-29 17:35:11.178 GMT+09:00","185.0"
"2022-04-29 17:35:11.213 GMT+09:00","184.0"
"2022-04-29 17:35:11.285 GMT+09:00","185.0"
"2022-04-29 17:35:11.323 GMT+09:00","180.0"
"2022-04-29 17:35:11.362 GMT+09:00","175.0"
"2022-04-29 17:35:11.394 GMT+09:00","176.0"
"2022-04-29 17:35:11.431 GMT+09:00","175.0"
"2022-04-29 17:35:11.466 GMT+09:00","173.0"
"2022-04-29 17:35:11.573 GMT+09:00","171.0"
"2022-04-29 17:35:11.611 GMT+09:00","170.0"
"2022-04-29 17:35:11.646 GMT+09:00","169.0"
"2022-04-29 17:35:11.683 GMT+09:00","165.0"
"2022-04-29 17:35:11.718 GMT+09:00","162.0"
"2022-04-29 17:35:11.755 GMT+09:00","161.0"
"2022-04-29 17:35:11.791 GMT+09:00","160.0"
"2022-04-29 17:35:11.825 GMT+09:00","158.0"
"2022-04-29 17:35:11.863 GMT+09:00","157.0"
"2022-04-29 17:35:11.898 GMT+09:00","158.0"
"2022-04-29 17:35:12.006 GMT+09:00","164.0"
"2022-04-29 17:35:12.042 GMT+09:00","168.0"
"2022-04-29 17:35:12.079 GMT+09:00","170.0"
"2022-04-29 17:35:12.221 GMT+09:00","164.0"
"2022-04-29 17:35:12.258 GMT+09:00","158.0"
"2022-04-29 17:35:12.298 GMT+09:00","153.0"
"2022-04-29 17:35:12.328 GMT+09:00","149.0"
"2022-04-29 17:35:12.364 GMT+09:00","147.0"
"2022-04-29 17:35:12.401 GMT+09:00","146.0"
"2022-04-29 17:35:12.474 GMT+09:00","147.0"
"2022-04-29 17:35:12.510 GMT+09:00","148.0"
"2022-04-29 17:35:12.546 GMT+09:00","147.0"
"2022-04-29 17:35:12.651 GMT+09:00","146.0"
"2022-04-29 17:35:12.726 GMT+09:00","145.0"
"2022-04-29 17:35:12.832 GMT+09:00","146.0"
"2022-04-29 17:35:12.868 GMT+09:00","147.0"
"2022-04-29 17:35:12.906 GMT+09:00","149.0"
"2022-04-29 17:35:12.938 GMT+09:00","150.0"
"2022-04-29 17:35:13.050 GMT+09:00","149.0"
"2022-04-29 17:35:13.084 GMT+09:00","147.0"
"2022-04-29 17:35:13.154 GMT+09:00","146.0"
"2022-04-29 17:35:13.191 GMT+09:00","144.0"
"2022-04-29 17:35:13.264 GMT+09:00","143.0"
"2022-04-29 17:35:13.298 GMT+09:00","142.0"
"2022-04-29 17:35:13.370 GMT+09:00","143.0"
"2022-04-29 17:35:13.444 GMT+09:00","147.0"
"2022-04-29 17:35:13.480 GMT+09:00","150.0"
"2022-04-29 17:35:13.515 GMT+09:00","152.0"
"2022-04-29 17:35:13.624 GMT+09:00","149.0"
"2022-04-29 17:35:13.658 GMT+09:00","148.0"
"2022-04-29 17:35:13.695 GMT+09:00","144.0"
"2022-04-29 17:35:13.734 GMT+09:00","142.0"
"2022-04-29 17:35:13.766 GMT+09:00","141.0"
"2022-04-29 17:35:13.801 GMT+09:00","139.0"
"2022-04-29 17:35:13.841 GMT+09:00","141.0"
"2022-04-29 17:35:13.874 GMT+09:00","142.0"
"2022-04-29 17:35:13.947 GMT+09:00","143.0"
"2022-04-29 17:35:13.984 GMT+09:00","144.0"
"2022-04-29 17:35:14.021 GMT+09:00","145.0"
"2022-04-29 17:35:14.053 GMT+09:00","147.0"
"2022-04-29 17:35:14.090 GMT+09:00","148.0"
"2022-04-29 17:35:14.163 GMT+09:00","147.0"
"2022-04-29 17:35:14.239 GMT+09:00","146.0"
"2022-04-29 17:35:14.271 GMT+09:00","144.0"
"2022-04-29 17:35:14.305 GMT+09:00","143.0"
"2022-04-29 17:35:14.414 GMT+09:00","147.0"
"2022-04-29 17:35:14.451 GMT+09:00","153.0"
"2022-04-29 17:35:14.486 GMT+09:00","157.0"
"2022-04-29 17:35:14.520 GMT+09:00","161.0"
"2022-04-29 17:35:14.632 GMT+09:00","153.0"
"2022-04-29 17:35:14.665 GMT+09:00","145.0"
"2022-04-29 17:35:14.700 GMT+09:00","137.0"
"2022-04-29 17:35:14.739 GMT+09:00","131.0"
"2022-04-29 17:35:14.774 GMT+09:00","130.0"
"2022-04-29 17:35:14.809 GMT+09:00","129.0"
"2022-04-29 17:35:14.847 GMT+09:00","128.0"
"2022-04-29 17:35:14.880 GMT+09:00","127.0"
"2022-04-29 17:35:15.023 GMT+09:00","126.0"
"2022-04-29 17:35:15.134 GMT+09:00","125.0"
"2022-04-29 17:35:15.176 GMT+09:00","126.0"
"2022-04-29 17:35:15.277 GMT+09:00","129.0"
"2022-04-29 17:35:15.384 GMT+09:00","127.0"
"2022-04-29 17:35:15.420 GMT+09:00","126.0"
"2022-04-29 17:35:15.457 GMT+09:00","118.0"
"2022-04-29 17:35:15.497 GMT+09:00","112.0"
"2022-04-29 17:35:15.528 GMT+09:00","105.0"
"2022-04-29 17:35:15.565 GMT+09:00","102.0"
"2022-04-29 17:35:15.599 GMT+09:00","99.0"
"2022-04-29 17:35:15.637 GMT+09:00","96.0"
"2022-04-29 17:35:15.743 GMT+09:00","102.0"
"2022-04-29 17:35:15.782 GMT+09:00","100.0"
"2022-04-29 17:35:15.814 GMT+09:00","109.0"
"2022-04-29 17:35:15.850 GMT+09:00","117.0"
"2022-04-29 17:35:15.886 GMT+09:00","123.0"
"2022-04-29 17:35:15.994 GMT+09:00","121.0"
"2022-04-29 17:35:16.029 GMT+09:00","119.0"
"2022-04-29 17:35:16.138 GMT+09:00","118.0"
"2022-04-29 17:35:16.174 GMT+09:00","116.0"
"2022-04-29 17:35:16.246 GMT+09:00","114.0"
"2022-04-29 17:35:16.282 GMT+09:00","112.0"
"2022-04-29 17:35:16.318 GMT+09:00","104.0"
"2022-04-29 17:35:16.360 GMT+09:00","96.0"
"2022-04-29 17:35:16.394 GMT+09:00","88.0"
"2022-04-29 17:35:16.428 GMT+09:00","80.0"
"2022-04-29 17:35:16.683 GMT+09:00","79.0"
"2022-04-29 17:35:16.714 GMT+09:00","77.0"
"2022-04-29 17:35:16.755 GMT+09:00","75.0"
"2022-04-29 17:35:16.786 GMT+09:00","74.0"
"2022-04-29 17:35:16.823 GMT+09:00","71.0"
"2022-04-29 17:35:16.858 GMT+09:00","68.0"
"2022-04-29 17:35:16.894 GMT+09:00","66.0"
"2022-04-29 17:35:16.937 GMT+09:00","64.0"
"2022-04-29 17:35:17.291 GMT+09:00","68.0"
"2022-04-29 17:35:17.335 GMT+09:00","72.0"
"2022-04-29 17:35:17.398 GMT+09:00","76.0"
"2022-04-29 17:35:17.507 GMT+09:00","70.0"
"2022-04-29 17:35:17.542 GMT+09:00","77.0"
"2022-04-29 17:35:17.577 GMT+09:00","71.0"
"2022-04-29 17:35:17.616 GMT+09:00","70.0"
"2022-04-29 17:35:17.651 GMT+09:00","72.0"
"2022-04-29 17:35:17.687 GMT+09:00","70.0"
"2022-04-29 17:35:17.724 GMT+09:00","73.0"
"2022-04-29 17:35:17.757 GMT+09:00","72.0"
"2022-04-29 17:35:17.799 GMT+09:00","73.0"
"2022-04-29 17:35:17.831 GMT+09:00","72.0"
"2022-04-29 17:35:17.868 GMT+09:00","73.0"
"2022-04-29 17:35:18.010 GMT+09:00","72.0"
"2022-04-29 17:35:18.048 GMT+09:00","66.0"
"2022-04-29 17:35:18.080 GMT+09:00","60.0"
"2022-04-29 17:35:18.116 GMT+09:00","58.0"
"2022-04-29 17:35:18.154 GMT+09:00","50.0"
"2022-04-29 17:35:18.197 GMT+09:00","47.0"
"2022-04-29 17:35:18.261 GMT+09:00","46.0"
"2022-04-29 17:35:18.298 GMT+09:00","47.0"
"2022-04-29 17:35:18.333 GMT+09:00","50.0"
"2022-04-29 17:35:18.407 GMT+09:00","49.0"
"2022-04-29 17:35:18.442 GMT+09:00","50.0"
"2022-04-29 17:35:18.515 GMT+09:00","49.0"
"2022-04-29 17:35:18.551 GMT+09:00","48.0"
"2022-04-29 17:35:18.587 GMT+09:00","45.0"
"2022-04-29 17:35:18.620 GMT+09:00","44.0"
"2022-04-29 17:35:18.657 GMT+09:00","42.0"
"2022-04-29 17:35:18.767 GMT+09:00","43.0"
"2022-04-29 17:35:18.802 GMT+09:00","42.0"
"2022-04-29 17:35:18.908 GMT+09:00","41.0"
"2022-04-29 17:35:19.088 GMT+09:00","42.0"
"2022-04-29 17:35:19.124 GMT+09:00","43.0"
"2022-04-29 17:35:19.376 GMT+09:00","42.0"
"2022-04-29 17:35:19.413 GMT+09:00","41.0"
"2022-04-29 17:35:19.448 GMT+09:00","40.0"
"2022-04-29 17:35:19.520 GMT+09:00","41.0"
"2022-04-29 17:35:19.555 GMT+09:00","40.0"
"2022-04-29 17:35:19.593 GMT+09:00","39.0"
"2022-04-29 17:35:19.629 GMT+09:00","37.0"
"2022-04-29 17:35:19.702 GMT+09:00","38.0"
"2022-04-29 17:35:19.738 GMT+09:00","37.0"
"2022-04-29 17:35:19.771 GMT+09:00","35.0"
"2022-04-29 17:35:19.808 GMT+09:00","34.0"
"2022-04-29 17:35:20.275 GMT+09:00","33.0"
"2022-04-29 17:35:20.346 GMT+09:00","32.0"
"2022-04-29 17:35:20.490 GMT+09:00","33.0"
"2022-04-29 17:35:20.529 GMT+09:00","35.0"
"2022-04-29 17:35:20.564 GMT+09:00","36.0"
"2022-04-29 17:35:20.599 GMT+09:00","38.0"
"2022-04-29 17:35:21.139 GMT+09:00","37.0"
"2022-04-29 17:35:21.174 GMT+09:00","36.0"
"2022-04-29 17:35:21.210 GMT+09:00","35.0"
"2022-04-29 17:35:21.248 GMT+09:00","34.0"
"2022-04-29 17:35:21.283 GMT+09:00","32.0"
"2022-04-29 17:35:21.319 GMT+09:00","31.0"
"2022-04-29 17:35:21.353 GMT+09:00","29.0"
"2022-04-29 17:35:21.426 GMT+09:00","27.0"
"2022-04-29 17:35:21.461 GMT+09:00","26.0"
"2022-04-29 17:35:21.499 GMT+09:00","25.0"
"2022-04-29 17:35:21.568 GMT+09:00","24.0"
"2022-04-29 17:35:21.819 GMT+09:00","25.0"
"2022-04-29 17:35:21.854 GMT+09:00","27.0"
"2022-04-29 17:35:21.890 GMT+09:00","29.0"
"2022-04-29 17:35:21.928 GMT+09:00","31.0"
"2022-04-29 17:35:21.964 GMT+09:00","33.0"
"2022-04-29 17:35:21.998 GMT+09:00","32.0"
"2022-04-29 17:35:22.108 GMT+09:00","31.0"
"2022-04-29 17:35:22.142 GMT+09:00","30.0"
"2022-04-29 17:35:22.178 GMT+09:00","29.0"
"2022-04-29 17:35:22.286 GMT+09:00","30.0"
"2022-04-29 17:35:22.682 GMT+09:00","28.0"
"2022-04-29 17:35:22.719 GMT+09:00","27.0"
"2022-04-29 17:35:22.829 GMT+09:00","26.0"
"2022-04-29 17:35:22.864 GMT+09:00","25.0"
"2022-04-29 17:35:22.899 GMT+09:00","24.0"
"2022-04-29 17:35:22.934 GMT+09:00","23.0"
"2022-04-29 17:35:23.005 GMT+09:00","22.0"
"2022-04-29 17:35:23.043 GMT+09:00","21.0"
"2022-04-29 17:35:23.115 GMT+09:00","22.0"
"2022-04-29 17:35:23.149 GMT+09:00","24.0"
"2022-04-29 17:35:23.258 GMT+09:00","22.0"
"2022-04-29 17:35:23.365 GMT+09:00","21.0"
