"time","data"
"2022-04-29 12:20:04.994 GMT+09:00","27329.908"
"2022-04-29 12:20:05.717 GMT+09:00","31059.857"
"2022-04-29 12:20:06.337 GMT+09:00","28512.041"
"2022-04-29 12:20:06.442 GMT+09:00","26078.414"
"2022-04-29 12:20:06.544 GMT+09:00","23896.836"
"2022-04-29 12:20:06.957 GMT+09:00","25747.854"
"2022-04-29 12:20:07.264 GMT+09:00","28445.38"
"2022-04-29 12:20:07.574 GMT+09:00","30848.414"
"2022-04-29 12:20:07.883 GMT+09:00","26455.076"
"2022-04-29 12:20:07.986 GMT+09:00","22410.113"
"2022-04-29 12:20:08.194 GMT+09:00","18783.174"
"2022-04-29 12:20:08.295 GMT+09:00","16679.424"
"2022-04-29 12:20:08.400 GMT+09:00","12504.122"
"2022-04-29 12:20:08.502 GMT+09:00","10916.516"
"2022-04-29 12:20:08.711 GMT+09:00","12839.12"
"2022-04-29 12:20:08.814 GMT+09:00","14253.121"
"2022-04-29 12:20:09.021 GMT+09:00","15924.056"
"2022-04-29 12:20:09.123 GMT+09:00","18393.646"
"2022-04-29 12:20:09.227 GMT+09:00","21834.67"
"2022-04-29 12:20:09.435 GMT+09:00","18510.594"
"2022-04-29 12:20:09.641 GMT+09:00","16717.42"
"2022-04-29 12:20:09.847 GMT+09:00","15262.626"
"2022-04-29 12:20:10.160 GMT+09:00","13782.702"
"2022-04-29 12:20:10.570 GMT+09:00","15762.111"
"2022-04-29 12:20:10.676 GMT+09:00","17491.729"
"2022-04-29 12:20:10.881 GMT+09:00","19909.016"
"2022-04-29 12:20:11.093 GMT+09:00","21964.209"
"2022-04-29 12:20:11.603 GMT+09:00","24567.783"
"2022-04-29 12:20:12.121 GMT+09:00","22276.715"
"2022-04-29 12:20:12.634 GMT+09:00","19977.264"
"2022-04-29 12:20:12.842 GMT+09:00","16924.13"
"2022-04-29 12:20:12.944 GMT+09:00","15535.256"
"2022-04-29 12:20:13.256 GMT+09:00","14350.83"
"2022-04-29 12:20:15.524 GMT+09:00","12845.583"
"2022-04-29 12:20:15.936 GMT+09:00","14212.564"
"2022-04-29 12:20:16.041 GMT+09:00","15413.924"
"2022-04-29 12:20:16.248 GMT+09:00","17904.387"
"2022-04-29 12:20:16.453 GMT+09:00","20482.781"
"2022-04-29 12:20:16.559 GMT+09:00","22199.602"
"2022-04-29 12:20:17.075 GMT+09:00","20331.697"
"2022-04-29 12:20:17.282 GMT+09:00","18231.148"
"2022-04-29 12:20:17.591 GMT+09:00","16297.921"
"2022-04-29 12:20:17.898 GMT+09:00","14899.438"
"2022-04-29 12:20:19.859 GMT+09:00","16451.693"
"2022-04-29 12:20:20.891 GMT+09:00","17974.03"
"2022-04-29 12:20:22.129 GMT+09:00","20185.443"
"2022-04-29 12:20:23.368 GMT+09:00","18611.86"
"2022-04-29 12:20:23.678 GMT+09:00","16537.084"
"2022-04-29 12:20:24.091 GMT+09:00","15154.683"
"2022-04-29 12:20:25.224 GMT+09:00","16667.037"
"2022-04-29 12:20:25.945 GMT+09:00","18630.746"
"2022-04-29 12:20:27.697 GMT+09:00","16851.361"
