"time","data"
"2022-04-29 17:31:40.297 GMT+09:00","11.99375"
"2022-04-29 17:31:40.529 GMT+09:00","13.259999"
"2022-04-29 17:31:40.633 GMT+09:00","16.297499"
"2022-04-29 17:31:40.751 GMT+09:00","19.7475"
"2022-04-29 17:31:41.043 GMT+09:00","16.03625"
"2022-04-29 17:31:41.145 GMT+09:00","13.268749"
"2022-04-29 17:31:41.248 GMT+09:00","11.2575"
"2022-04-29 17:31:41.351 GMT+09:00","9.005"
"2022-04-29 17:31:41.453 GMT+09:00","7.4925"
"2022-04-29 17:31:41.556 GMT+09:00","6.56875"
"2022-04-29 17:31:41.658 GMT+09:00","5.81"
"2022-04-29 17:31:42.069 GMT+09:00","5.38375"
"2022-04-29 17:31:42.377 GMT+09:00","6.4925"
"2022-04-29 17:31:43.506 GMT+09:00","5.7425"
"2022-04-29 17:31:44.427 GMT+09:00","5.14625"
"2022-04-29 17:31:45.247 GMT+09:00","5.9175"
"2022-04-29 17:31:45.555 GMT+09:00","6.595"
"2022-04-29 17:31:47.912 GMT+09:00","5.75625"
"2022-04-29 17:31:49.859 GMT+09:00","6.51375"
"2022-04-29 17:31:51.292 GMT+09:00","6.8775"
"2022-04-29 17:31:52.115 GMT+09:00","7.6349998"
"2022-04-29 17:31:53.140 GMT+09:00","7.85"
"2022-04-29 17:31:53.446 GMT+09:00","8.608749"
"2022-04-29 17:31:53.855 GMT+09:00","9.69875"
"2022-04-29 17:31:54.676 GMT+09:00","10.785"
"2022-04-29 17:31:54.777 GMT+09:00","12.131249"
"2022-04-29 17:31:55.086 GMT+09:00","13.835"
"2022-04-29 17:31:55.291 GMT+09:00","15.20375"
"2022-04-29 17:31:55.496 GMT+09:00","16.9075"
"2022-04-29 17:31:55.601 GMT+09:00","18.846249"
"2022-04-29 17:31:55.704 GMT+09:00","21.471249"
"2022-04-29 17:31:55.804 GMT+09:00","23.67375"
"2022-04-29 17:31:56.010 GMT+09:00","26.89875"
"2022-04-29 17:31:56.422 GMT+09:00","31.95125"
"2022-04-29 17:31:56.525 GMT+09:00","37.03"
"2022-04-29 17:31:56.731 GMT+09:00","43.0725"
"2022-04-29 17:31:56.834 GMT+09:00","46.89875"
"2022-04-29 17:31:57.449 GMT+09:00","54.78125"
"2022-04-29 17:31:57.548 GMT+09:00","62.789997"
"2022-04-29 17:31:57.652 GMT+09:00","70.04125"
"2022-04-29 17:31:57.757 GMT+09:00","77.29625"
"2022-04-29 17:31:57.857 GMT+09:00","85.713745"
"2022-04-29 17:31:58.064 GMT+09:00","99.5325"
"2022-04-29 17:31:58.372 GMT+09:00","120.05375"
"2022-04-29 17:31:59.192 GMT+09:00","109.487495"
"2022-04-29 17:31:59.294 GMT+09:00","123.59375"
"2022-04-29 17:31:59.396 GMT+09:00","143.3725"
"2022-04-29 17:31:59.499 GMT+09:00","159.785"
"2022-04-29 17:31:59.909 GMT+09:00","175.32124"
"2022-04-29 17:32:00.216 GMT+09:00","194.8"
"2022-04-29 17:32:01.857 GMT+09:00","173.59999"
"2022-04-29 17:32:01.959 GMT+09:00","157.7"
"2022-04-29 17:32:02.368 GMT+09:00","130.83374"
"2022-04-29 17:32:02.471 GMT+09:00","119.806244"
"2022-04-29 17:32:02.678 GMT+09:00","110.39875"
"2022-04-29 17:32:02.780 GMT+09:00","100.097496"
"2022-04-29 17:32:03.497 GMT+09:00","89.505"
"2022-04-29 17:32:03.603 GMT+09:00","77.71875"
"2022-04-29 17:32:04.214 GMT+09:00","86.485"
"2022-04-29 17:32:04.524 GMT+09:00","77.6025"
"2022-04-29 17:32:04.626 GMT+09:00","71.20875"
"2022-04-29 17:32:04.935 GMT+09:00","63.805"
"2022-04-29 17:32:05.141 GMT+09:00","56.155"
"2022-04-29 17:32:05.241 GMT+09:00","50.60375"
"2022-04-29 17:32:05.447 GMT+09:00","45.8075"
"2022-04-29 17:32:05.549 GMT+09:00","51.35375"
