"time","x","y","z"
"2022-04-29 12:26:22.871 GMT+09:00","10.086772","0.79248077","6.2584434"
"2022-04-29 12:26:23.031 GMT+09:00","2.908955","3.0190883","5.070919"
"2022-04-29 12:26:23.190 GMT+09:00","7.0700774","1.946486","7.0605006"
"2022-04-29 12:26:23.350 GMT+09:00","4.477157","0.24420857","9.545682"
"2022-04-29 12:26:23.511 GMT+09:00","4.2760444","0.4237737","10.742783"
"2022-04-29 12:26:23.670 GMT+09:00","6.6056023","0.08379706","7.773973"
"2022-04-29 12:26:23.830 GMT+09:00","4.534618","0.6919243","5.7005944"
"2022-04-29 12:26:23.989 GMT+09:00","5.5760956","1.7788919","8.372523"
"2022-04-29 12:26:24.149 GMT+09:00","6.5720835","1.3239936","7.216124"
"2022-04-29 12:26:24.310 GMT+09:00","7.21373","0.49081135","7.2304893"
"2022-04-29 12:26:24.469 GMT+09:00","6.9838862","1.400608","6.3542113"
"2022-04-29 12:26:24.629 GMT+09:00","6.0740895","1.1324574","6.83784"
"2022-04-29 12:26:24.789 GMT+09:00","7.1945763","1.7501614","6.8641763"
"2022-04-29 12:26:24.949 GMT+09:00","7.73806","1.2138603","5.142745"
"2022-04-29 12:26:25.109 GMT+09:00","8.884883","1.7381904","5.8346696"
"2022-04-29 12:26:25.272 GMT+09:00","8.762778","0.7302315","5.1930237"
"2022-04-29 12:26:25.430 GMT+09:00","6.5505357","-0.10295067","6.14831"
"2022-04-29 12:26:25.591 GMT+09:00","6.327875","1.043872","6.10282"
"2022-04-29 12:26:25.749 GMT+09:00","6.670246","1.0319009","7.323863"
"2022-04-29 12:26:25.909 GMT+09:00","7.8745294","0.37110126","6.4787097"
"2022-04-29 12:26:26.069 GMT+09:00","7.989451","1.4341269","7.4004774"
"2022-04-29 12:26:26.228 GMT+09:00","6.1411276","1.697489","6.4787097"
"2022-04-29 12:26:26.389 GMT+09:00","7.015011","1.1827357","5.827487"
"2022-04-29 12:26:26.552 GMT+09:00","7.66384","1.0486604","5.523423"
"2022-04-29 12:26:26.711 GMT+09:00","7.0844426","0.9983821","5.439626"
"2022-04-29 12:26:26.868 GMT+09:00","9.124303","0.5363012","6.703765"
"2022-04-29 12:26:27.029 GMT+09:00","7.9008656","-1.3742718","5.401319"
"2022-04-29 12:26:27.188 GMT+09:00","5.2385135","-0.20829555","6.7348895"
"2022-04-29 12:26:27.351 GMT+09:00","5.722142","0.5315128","8.59279"
"2022-04-29 12:26:27.508 GMT+09:00","5.33907","0.41180268","7.6351094"
"2022-04-29 12:26:27.671 GMT+09:00","7.33344","-0.11252748","7.929596"
"2022-04-29 12:26:27.828 GMT+09:00","4.7070007","2.1547816","9.01417"
"2022-04-29 12:26:27.989 GMT+09:00","5.0996494","1.6328455","6.811504"
"2022-04-29 12:26:28.148 GMT+09:00","5.0637364","1.8411411","8.039729"
"2022-04-29 12:26:28.310 GMT+09:00","5.1140146","1.5586253","8.24563"
"2022-04-29 12:26:28.467 GMT+09:00","7.0485296","-0.3184288","8.5473"
"2022-04-29 12:26:28.629 GMT+09:00","5.734113","-0.16519992","8.0445175"
"2022-04-29 12:26:28.794 GMT+09:00","5.245696","0.06703765","5.710171"
"2022-04-29 12:26:28.947 GMT+09:00","6.179435","0.22984336","7.764396"
"2022-04-29 12:26:29.107 GMT+09:00","5.2768207","-0.10534488","8.250419"
"2022-04-29 12:26:29.268 GMT+09:00","6.232107","-0.6464345","9.866506"
"2022-04-29 12:26:29.426 GMT+09:00","3.8642416","1.70946","8.367735"
"2022-04-29 12:26:29.587 GMT+09:00","3.8163576","1.2904748","6.3182983"
"2022-04-29 12:26:29.747 GMT+09:00","4.757279","1.340753","8.937555"
"2022-04-29 12:26:29.909 GMT+09:00","5.98311","1.1133038","6.9719152"
"2022-04-29 12:26:30.068 GMT+09:00","6.9838862","0.50517654","8.930372"
"2022-04-29 12:26:30.227 GMT+09:00","5.506664","0.4381389","6.3206925"
"2022-04-29 12:26:30.387 GMT+09:00","5.813122","0.107739076","7.091625"
"2022-04-29 12:26:30.546 GMT+09:00","6.196194","0.31603462","7.4627266"
"2022-04-29 12:26:30.706 GMT+09:00","6.435614","0.38067806","7.4627266"
"2022-04-29 12:26:30.867 GMT+09:00","7.9104424","1.6280571","7.359776"
"2022-04-29 12:26:31.026 GMT+09:00","4.9440265","3.074155","5.5042696"
"2022-04-29 12:26:31.185 GMT+09:00","6.3230867","2.5019407","6.397307"
"2022-04-29 12:26:31.346 GMT+09:00","5.657499","2.0518308","6.9024835"
"2022-04-29 12:26:31.506 GMT+09:00","7.0221934","1.5705963","7.599196"
"2022-04-29 12:26:31.667 GMT+09:00","9.090784","-0.28491","6.4499793"
"2022-04-29 12:26:31.825 GMT+09:00","6.303933","-0.007182605","5.104438"
"2022-04-29 12:26:31.986 GMT+09:00","6.471527","0.39264908","6.157887"
"2022-04-29 12:26:32.151 GMT+09:00","7.0820484","0.62728083","6.9288197"
"2022-04-29 12:26:32.304 GMT+09:00","7.177817","-0.51714754","7.7667904"
