"time","data"
"2022-04-29 17:49:34.939 GMT+09:00","11.474999"
"2022-04-29 17:49:34.940 GMT+09:00","12.92"
"2022-04-29 17:49:35.042 GMT+09:00","14.36"
"2022-04-29 17:49:35.145 GMT+09:00","16.39625"
"2022-04-29 17:49:35.249 GMT+09:00","18.43375"
"2022-04-29 17:49:35.352 GMT+09:00","21.4625"
"2022-04-29 17:49:35.556 GMT+09:00","24.52125"
"2022-04-29 17:49:35.660 GMT+09:00","28.842499"
"2022-04-29 17:49:35.764 GMT+09:00","34.4325"
"2022-04-29 17:49:35.868 GMT+09:00","48.72625"
"2022-04-29 17:49:35.972 GMT+09:00","61.06875"
"2022-04-29 17:49:36.075 GMT+09:00","55.33875"
"2022-04-29 17:49:36.178 GMT+09:00","44.556248"
"2022-04-29 17:49:36.283 GMT+09:00","37.489998"
"2022-04-29 17:49:36.490 GMT+09:00","30.31625"
"2022-04-29 17:49:36.696 GMT+09:00","36.02625"
"2022-04-29 17:49:37.008 GMT+09:00","40.1675"
"2022-04-29 17:49:37.319 GMT+09:00","47.95125"
"2022-04-29 17:49:37.525 GMT+09:00","58.149998"
"2022-04-29 17:49:37.630 GMT+09:00","66.235"
"2022-04-29 17:49:37.835 GMT+09:00","73.3875"
"2022-04-29 17:49:40.725 GMT+09:00","84.39875"
"2022-04-29 17:49:40.932 GMT+09:00","96.06"
"2022-04-29 17:49:41.561 GMT+09:00","85.09"
"2022-04-29 17:49:41.757 GMT+09:00","76.90375"
"2022-04-29 17:49:41.964 GMT+09:00","70.28625"
"2022-04-29 17:49:42.171 GMT+09:00","63.234997"
"2022-04-29 17:49:43.514 GMT+09:00","58.341248"
"2022-04-29 17:49:43.822 GMT+09:00","53.083748"
"2022-04-29 17:49:44.235 GMT+09:00","60.0275"
"2022-04-29 17:49:44.546 GMT+09:00","52.40625"
"2022-04-29 17:49:44.957 GMT+09:00","48.102497"
"2022-04-29 17:49:45.166 GMT+09:00","39.57875"
"2022-04-29 17:49:45.474 GMT+09:00","34.94375"
"2022-04-29 17:49:45.681 GMT+09:00","30.734999"
"2022-04-29 17:49:45.889 GMT+09:00","28.03875"
"2022-04-29 17:49:45.992 GMT+09:00","23.578749"
"2022-04-29 17:49:46.198 GMT+09:00","26.09125"
"2022-04-29 17:49:46.301 GMT+09:00","23.641249"
"2022-04-29 17:49:46.716 GMT+09:00","25.664999"
"2022-04-29 17:49:47.129 GMT+09:00","22.1425"
"2022-04-29 17:49:47.233 GMT+09:00","19.6125"
"2022-04-29 17:49:47.335 GMT+09:00","17.67375"
"2022-04-29 17:49:47.954 GMT+09:00","16.16125"
"2022-04-29 17:49:48.059 GMT+09:00","14.73"
"2022-04-29 17:49:48.573 GMT+09:00","12.7074995"
"2022-04-29 17:49:48.678 GMT+09:00","10.4325"
"2022-04-29 17:49:48.780 GMT+09:00","8.085"
"2022-04-29 17:49:48.885 GMT+09:00","6.825"
"2022-04-29 17:49:49.401 GMT+09:00","7.6499996"
"2022-04-29 17:49:49.505 GMT+09:00","8.32375"
"2022-04-29 17:49:49.608 GMT+09:00","7.24125"
"2022-04-29 17:49:49.816 GMT+09:00","8.16625"
"2022-04-29 17:49:49.921 GMT+09:00","10.091249"
"2022-04-29 17:49:50.022 GMT+09:00","11.09625"
"2022-04-29 17:49:50.333 GMT+09:00","12.27625"
"2022-04-29 17:49:50.538 GMT+09:00","11.105"
"2022-04-29 17:49:51.156 GMT+09:00","9.835"
"2022-04-29 17:49:51.260 GMT+09:00","7.82125"
"2022-04-29 17:49:51.364 GMT+09:00","6.73"
"2022-04-29 17:49:51.673 GMT+09:00","7.81625"
"2022-04-29 17:49:52.085 GMT+09:00","8.57"
"2022-04-29 17:49:52.500 GMT+09:00","7.48375"
"2022-04-29 17:49:52.708 GMT+09:00","5.9725"
"2022-04-29 17:49:52.810 GMT+09:00","5.3075"
"2022-04-29 17:49:52.914 GMT+09:00","4.46875"
"2022-04-29 17:49:53.428 GMT+09:00","3.96625"
"2022-04-29 17:49:53.842 GMT+09:00","3.5449998"
"2022-04-29 17:49:56.006 GMT+09:00","3.7324998"
"2022-04-29 17:49:56.318 GMT+09:00","4.15875"
"2022-04-29 17:49:56.833 GMT+09:00","4.8275"
"2022-04-29 17:49:57.555 GMT+09:00","4.1625"
"2022-04-29 17:49:57.862 GMT+09:00","4.755"
"2022-04-29 17:49:58.792 GMT+09:00","4.415"
"2022-04-29 17:49:58.896 GMT+09:00","4.06875"
"2022-04-29 17:49:59.310 GMT+09:00","4.495"
"2022-04-29 17:49:59.619 GMT+09:00","4.23125"
