"time","data"
"2022-04-29 12:19:18.721 GMT+09:00","9115.624"
"2022-04-29 12:19:18.919 GMT+09:00","9130.137"
"2022-04-29 12:19:19.119 GMT+09:00","9279.367"
"2022-04-29 12:19:19.317 GMT+09:00","10370.851"
"2022-04-29 12:19:19.519 GMT+09:00","9692.953"
"2022-04-29 12:19:19.918 GMT+09:00","7990.826"
"2022-04-29 12:19:20.119 GMT+09:00","8938.766"
"2022-04-29 12:19:20.314 GMT+09:00","9105.502"
"2022-04-29 12:19:20.515 GMT+09:00","8547.382"
"2022-04-29 12:19:20.712 GMT+09:00","9036.495"
"2022-04-29 12:19:20.911 GMT+09:00","8624.489"
"2022-04-29 12:19:21.110 GMT+09:00","7776.3857"
"2022-04-29 12:19:21.310 GMT+09:00","7274.2075"
"2022-04-29 12:19:21.509 GMT+09:00","6885.8843"
"2022-04-29 12:19:21.708 GMT+09:00","6384.2505"
"2022-04-29 12:19:21.907 GMT+09:00","6974.6274"
"2022-04-29 12:19:22.112 GMT+09:00","6769.8496"
"2022-04-29 12:19:22.308 GMT+09:00","6720.716"
"2022-04-29 12:19:22.510 GMT+09:00","6603.1846"
"2022-04-29 12:19:22.707 GMT+09:00","6498.99"
"2022-04-29 12:19:22.904 GMT+09:00","6515.1885"
"2022-04-29 12:19:23.104 GMT+09:00","6433.9297"
"2022-04-29 12:19:23.304 GMT+09:00","6107.198"
"2022-04-29 12:19:23.503 GMT+09:00","6348.7246"
"2022-04-29 12:19:23.703 GMT+09:00","6042.68"
"2022-04-29 12:19:23.901 GMT+09:00","6487.4214"
"2022-04-29 12:19:24.100 GMT+09:00","6763.726"
"2022-04-29 12:19:24.299 GMT+09:00","6597.3306"
"2022-04-29 12:19:24.498 GMT+09:00","5765.902"
"2022-04-29 12:19:24.697 GMT+09:00","7271.0073"
"2022-04-29 12:19:24.898 GMT+09:00","7133.605"
"2022-04-29 12:19:25.096 GMT+09:00","7367.103"
"2022-04-29 12:19:25.302 GMT+09:00","7491.3027"
"2022-04-29 12:19:25.494 GMT+09:00","7816.198"
"2022-04-29 12:19:25.692 GMT+09:00","7716.6323"
"2022-04-29 12:19:25.893 GMT+09:00","7406.0986"
"2022-04-29 12:19:26.093 GMT+09:00","7672.466"
"2022-04-29 12:19:26.289 GMT+09:00","7900.587"
"2022-04-29 12:19:26.488 GMT+09:00","8413.108"
"2022-04-29 12:19:26.688 GMT+09:00","8113.122"
"2022-04-29 12:19:26.888 GMT+09:00","8538.397"
"2022-04-29 12:19:27.086 GMT+09:00","9061.538"
"2022-04-29 12:19:27.287 GMT+09:00","9093.25"
"2022-04-29 12:19:27.485 GMT+09:00","9272.917"
"2022-04-29 12:19:27.683 GMT+09:00","9485.796"
"2022-04-29 12:19:27.883 GMT+09:00","10063.649"
"2022-04-29 12:19:28.085 GMT+09:00","10675.057"
"2022-04-29 12:19:28.282 GMT+09:00","11743.318"
"2022-04-29 12:19:28.481 GMT+09:00","12138.582"
"2022-04-29 12:19:28.682 GMT+09:00","12285.58"
"2022-04-29 12:19:28.880 GMT+09:00","12692.144"
"2022-04-29 12:19:29.079 GMT+09:00","12914.343"
"2022-04-29 12:19:29.280 GMT+09:00","13396.515"
"2022-04-29 12:19:29.478 GMT+09:00","13699.903"
"2022-04-29 12:19:29.679 GMT+09:00","13648.929"
"2022-04-29 12:19:29.877 GMT+09:00","13457.965"
"2022-04-29 12:19:30.074 GMT+09:00","13659.069"
"2022-04-29 12:19:30.277 GMT+09:00","15039.023"
"2022-04-29 12:19:30.476 GMT+09:00","15606.533"
"2022-04-29 12:19:30.672 GMT+09:00","14867.117"
"2022-04-29 12:19:30.870 GMT+09:00","14683.504"
"2022-04-29 12:19:31.071 GMT+09:00","14096.324"
"2022-04-29 12:19:31.271 GMT+09:00","15319.206"
"2022-04-29 12:19:31.471 GMT+09:00","16414.96"
"2022-04-29 12:19:31.668 GMT+09:00","16367.524"
"2022-04-29 12:19:31.868 GMT+09:00","16869.436"
"2022-04-29 12:19:32.065 GMT+09:00","16532.629"
"2022-04-29 12:19:32.273 GMT+09:00","15997.854"
"2022-04-29 12:19:32.466 GMT+09:00","15982.132"
"2022-04-29 12:19:32.664 GMT+09:00","15616.13"
"2022-04-29 12:19:32.863 GMT+09:00","15644.715"
"2022-04-29 12:19:33.066 GMT+09:00","15725.631"
"2022-04-29 12:19:33.261 GMT+09:00","15002.271"
"2022-04-29 12:19:33.460 GMT+09:00","14902.438"
"2022-04-29 12:19:33.660 GMT+09:00","15183.368"
"2022-04-29 12:19:33.860 GMT+09:00","14958.921"
"2022-04-29 12:19:34.059 GMT+09:00","14263.264"
"2022-04-29 12:19:34.256 GMT+09:00","14766.596"
"2022-04-29 12:19:34.455 GMT+09:00","15000.573"
"2022-04-29 12:19:34.654 GMT+09:00","15150.429"
"2022-04-29 12:19:34.856 GMT+09:00","14922.173"
"2022-04-29 12:19:35.051 GMT+09:00","14836.967"
"2022-04-29 12:19:35.252 GMT+09:00","14939.797"
"2022-04-29 12:19:35.452 GMT+09:00","14559.1"
"2022-04-29 12:19:35.650 GMT+09:00","14654.716"
"2022-04-29 12:19:35.850 GMT+09:00","14606.535"
"2022-04-29 12:19:36.051 GMT+09:00","14067.738"
"2022-04-29 12:19:36.249 GMT+09:00","14374.329"
"2022-04-29 12:19:36.448 GMT+09:00","14845.478"
"2022-04-29 12:19:36.648 GMT+09:00","15734.683"
"2022-04-29 12:19:36.845 GMT+09:00","15040.59"
"2022-04-29 12:19:37.048 GMT+09:00","15726.856"
"2022-04-29 12:19:37.244 GMT+09:00","15922.855"
"2022-04-29 12:19:37.452 GMT+09:00","15348.061"
"2022-04-29 12:19:37.641 GMT+09:00","15151.179"
"2022-04-29 12:19:37.843 GMT+09:00","15409.516"
"2022-04-29 12:19:38.040 GMT+09:00","15426.257"
"2022-04-29 12:19:38.239 GMT+09:00","14788.105"
"2022-04-29 12:19:38.439 GMT+09:00","15129.059"
"2022-04-29 12:19:38.638 GMT+09:00","15730.804"
"2022-04-29 12:19:38.839 GMT+09:00","15330.026"
"2022-04-29 12:19:39.038 GMT+09:00","16027.998"
"2022-04-29 12:19:39.233 GMT+09:00","15638.994"
"2022-04-29 12:19:39.435 GMT+09:00","15829.348"
"2022-04-29 12:19:39.635 GMT+09:00","15561.6875"
"2022-04-29 12:19:39.832 GMT+09:00","15754.42"
"2022-04-29 12:19:40.045 GMT+09:00","16188.2"
"2022-04-29 12:19:40.230 GMT+09:00","16329.76"
"2022-04-29 12:19:40.430 GMT+09:00","16064.071"
"2022-04-29 12:19:40.631 GMT+09:00","15281.299"
"2022-04-29 12:19:40.834 GMT+09:00","15077.135"
"2022-04-29 12:19:41.030 GMT+09:00","14833.432"
"2022-04-29 12:19:41.228 GMT+09:00","15468.452"
"2022-04-29 12:19:41.425 GMT+09:00","15622.255"
"2022-04-29 12:19:41.625 GMT+09:00","15640.36"
