"time","data"
"2022-04-29 12:19:56.705 GMT+09:00","12199.006"
"2022-04-29 12:19:56.864 GMT+09:00","11913.008"
"2022-04-29 12:19:57.025 GMT+09:00","11916.99"
"2022-04-29 12:19:57.184 GMT+09:00","10418.018"
"2022-04-29 12:19:57.344 GMT+09:00","10507.995"
"2022-04-29 12:19:57.504 GMT+09:00","10570.028"
"2022-04-29 12:19:57.664 GMT+09:00","10884.983"
"2022-04-29 12:19:57.824 GMT+09:00","10773.0"
"2022-04-29 12:19:57.984 GMT+09:00","11115.968"
"2022-04-29 12:19:58.146 GMT+09:00","11655.023"
"2022-04-29 12:19:58.305 GMT+09:00","11331.968"
"2022-04-29 12:19:58.464 GMT+09:00","10738.98"
"2022-04-29 12:19:58.624 GMT+09:00","10835.033"
"2022-04-29 12:19:58.784 GMT+09:00","11030.985"
"2022-04-29 12:19:58.944 GMT+09:00","11036.993"
"2022-04-29 12:19:59.104 GMT+09:00","10996.0205"
"2022-04-29 12:19:59.264 GMT+09:00","11937.983"
"2022-04-29 12:19:59.424 GMT+09:00","12617.033"
"2022-04-29 12:19:59.584 GMT+09:00","13010.018"
"2022-04-29 12:19:59.744 GMT+09:00","12994.0205"
"2022-04-29 12:19:59.904 GMT+09:00","12563.033"
"2022-04-29 12:20:00.064 GMT+09:00","13242.016"
"2022-04-29 12:20:00.224 GMT+09:00","13365.001"
"2022-04-29 12:20:00.393 GMT+09:00","13608.001"
"2022-04-29 12:20:00.545 GMT+09:00","13896.968"
"2022-04-29 12:20:00.704 GMT+09:00","14384.993"
"2022-04-29 12:20:00.864 GMT+09:00","13495.006"
"2022-04-29 12:20:01.024 GMT+09:00","14032.98"
"2022-04-29 12:20:01.185 GMT+09:00","14096.971"
"2022-04-29 12:20:01.345 GMT+09:00","14350.028"
"2022-04-29 12:20:01.504 GMT+09:00","14247.023"
"2022-04-29 12:20:01.664 GMT+09:00","14393.025"
"2022-04-29 12:20:01.828 GMT+09:00","14259.983"
"2022-04-29 12:20:01.984 GMT+09:00","14133.016"
"2022-04-29 12:20:02.145 GMT+09:00","13572.023"
"2022-04-29 12:20:02.304 GMT+09:00","14325.998"
"2022-04-29 12:20:02.464 GMT+09:00","16029.968"
"2022-04-29 12:20:02.624 GMT+09:00","15326.011"
"2022-04-29 12:20:02.784 GMT+09:00","16105.973"
"2022-04-29 12:20:02.945 GMT+09:00","15953.019"
"2022-04-29 12:20:03.105 GMT+09:00","16499.97"
"2022-04-29 12:20:03.264 GMT+09:00","16106.985"
"2022-04-29 12:20:03.424 GMT+09:00","16755.998"
"2022-04-29 12:20:03.585 GMT+09:00","16643.004"
"2022-04-29 12:20:03.744 GMT+09:00","18163.98"
"2022-04-29 12:20:03.904 GMT+09:00","20452.973"
"2022-04-29 12:20:04.064 GMT+09:00","22477.03"
"2022-04-29 12:20:04.224 GMT+09:00","23545.014"
"2022-04-29 12:20:04.384 GMT+09:00","24584.986"
"2022-04-29 12:20:04.545 GMT+09:00","26126.012"
"2022-04-29 12:20:04.705 GMT+09:00","25678.014"
"2022-04-29 12:20:04.865 GMT+09:00","23686.021"
"2022-04-29 12:20:05.025 GMT+09:00","21971.994"
"2022-04-29 12:20:05.185 GMT+09:00","22140.0"
"2022-04-29 12:20:05.345 GMT+09:00","23045.986"
"2022-04-29 12:20:05.504 GMT+09:00","24330.984"
"2022-04-29 12:20:05.664 GMT+09:00","23951.97"
"2022-04-29 12:20:05.824 GMT+09:00","24207.998"
"2022-04-29 12:20:05.985 GMT+09:00","23169.984"
"2022-04-29 12:20:06.145 GMT+09:00","21451.03"
"2022-04-29 12:20:06.304 GMT+09:00","21143.025"
"2022-04-29 12:20:06.465 GMT+09:00","22229.033"
"2022-04-29 12:20:06.634 GMT+09:00","19849.996"
"2022-04-29 12:20:06.784 GMT+09:00","19377.023"
"2022-04-29 12:20:06.944 GMT+09:00","18237.016"
"2022-04-29 12:20:07.105 GMT+09:00","16867.98"
"2022-04-29 12:20:07.265 GMT+09:00","16519.006"
"2022-04-29 12:20:07.425 GMT+09:00","15457.028"
"2022-04-29 12:20:07.584 GMT+09:00","15431.985"
"2022-04-29 12:20:07.745 GMT+09:00","15104.003"
"2022-04-29 12:20:07.905 GMT+09:00","16983.0"
"2022-04-29 12:20:08.065 GMT+09:00","18047.004"
"2022-04-29 12:20:08.224 GMT+09:00","17574.031"
"2022-04-29 12:20:08.385 GMT+09:00","15982.988"
"2022-04-29 12:20:08.545 GMT+09:00","15693.008"
"2022-04-29 12:20:08.704 GMT+09:00","18038.97"
"2022-04-29 12:20:08.865 GMT+09:00","18013.996"
"2022-04-29 12:20:09.025 GMT+09:00","17816.018"
"2022-04-29 12:20:09.184 GMT+09:00","16916.986"
"2022-04-29 12:20:09.344 GMT+09:00","15868.98"
"2022-04-29 12:20:09.505 GMT+09:00","16375.974"
"2022-04-29 12:20:09.665 GMT+09:00","16055.011"
"2022-04-29 12:20:09.827 GMT+09:00","17006.018"
"2022-04-29 12:20:09.985 GMT+09:00","19355.018"
"2022-04-29 12:20:10.145 GMT+09:00","22034.97"
"2022-04-29 12:20:10.314 GMT+09:00","22505.986"
"2022-04-29 12:20:10.467 GMT+09:00","21180.016"
"2022-04-29 12:20:10.626 GMT+09:00","20578.996"
"2022-04-29 12:20:10.785 GMT+09:00","22664.004"
"2022-04-29 12:20:10.946 GMT+09:00","24589.98"
"2022-04-29 12:20:11.106 GMT+09:00","23299.988"
"2022-04-29 12:20:11.267 GMT+09:00","22365.99"
"2022-04-29 12:20:11.427 GMT+09:00","24300.0"
"2022-04-29 12:20:11.585 GMT+09:00","24115.996"
