"time","data"
"2022-04-29 12:26:36.392 GMT+09:00","150000.0"
"2022-04-29 12:26:36.591 GMT+09:00","60350.832"
"2022-04-29 12:26:36.791 GMT+09:00","62524.324"
"2022-04-29 12:26:36.989 GMT+09:00","59078.0"
"2022-04-29 12:26:37.188 GMT+09:00","46533.83"
"2022-04-29 12:26:37.589 GMT+09:00","33123.38"
"2022-04-29 12:26:37.791 GMT+09:00","25794.996"
"2022-04-29 12:26:37.990 GMT+09:00","66292.83"
"2022-04-29 12:26:38.184 GMT+09:00","93748.914"
"2022-04-29 12:26:38.385 GMT+09:00","94422.13"
"2022-04-29 12:26:38.591 GMT+09:00","85982.555"
"2022-04-29 12:26:38.786 GMT+09:00","93899.93"
"2022-04-29 12:26:38.986 GMT+09:00","90948.78"
"2022-04-29 12:26:39.184 GMT+09:00","82326.68"
"2022-04-29 12:26:39.383 GMT+09:00","79059.09"
"2022-04-29 12:26:39.578 GMT+09:00","85078.0"
"2022-04-29 12:26:39.781 GMT+09:00","77546.766"
"2022-04-29 12:26:39.976 GMT+09:00","82142.52"
"2022-04-29 12:26:40.175 GMT+09:00","86741.28"
"2022-04-29 12:26:40.375 GMT+09:00","74714.35"
"2022-04-29 12:26:40.574 GMT+09:00","55099.125"
"2022-04-29 12:26:40.776 GMT+09:00","28182.03"
"2022-04-29 12:26:40.977 GMT+09:00","19453.354"
"2022-04-29 12:26:41.172 GMT+09:00","13857.587"
"2022-04-29 12:26:41.371 GMT+09:00","16644.377"
"2022-04-29 12:26:41.572 GMT+09:00","13434.353"
"2022-04-29 12:26:41.772 GMT+09:00","12514.11"
"2022-04-29 12:26:41.968 GMT+09:00","12497.368"
"2022-04-29 12:26:42.170 GMT+09:00","12340.569"
"2022-04-29 12:26:42.372 GMT+09:00","12097.068"
"2022-04-29 12:26:42.566 GMT+09:00","11186.016"
"2022-04-29 12:26:42.766 GMT+09:00","11221.469"
"2022-04-29 12:26:42.966 GMT+09:00","11158.316"
"2022-04-29 12:26:43.164 GMT+09:00","11687.376"
"2022-04-29 12:26:43.364 GMT+09:00","11964.158"
"2022-04-29 12:26:43.567 GMT+09:00","10991.242"
"2022-04-29 12:26:43.761 GMT+09:00","10938.566"
"2022-04-29 12:26:43.962 GMT+09:00","10887.934"
"2022-04-29 12:26:44.159 GMT+09:00","11202.347"
"2022-04-29 12:26:44.359 GMT+09:00","11354.454"
"2022-04-29 12:26:44.560 GMT+09:00","11738.35"
"2022-04-29 12:26:44.761 GMT+09:00","11932.444"
"2022-04-29 12:26:44.956 GMT+09:00","11705.752"
"2022-04-29 12:26:45.155 GMT+09:00","10642.118"
"2022-04-29 12:26:45.355 GMT+09:00","10621.636"
"2022-04-29 12:26:45.555 GMT+09:00","10358.873"
"2022-04-29 12:26:45.754 GMT+09:00","11163.625"
"2022-04-29 12:26:45.956 GMT+09:00","11447.482"
"2022-04-29 12:26:46.152 GMT+09:00","11768.771"
"2022-04-29 12:26:46.350 GMT+09:00","11843.834"
"2022-04-29 12:26:46.551 GMT+09:00","11505.33"
"2022-04-29 12:26:46.748 GMT+09:00","10949.592"
"2022-04-29 12:26:46.951 GMT+09:00","9724.532"
"2022-04-29 12:26:47.148 GMT+09:00","9764.139"
"2022-04-29 12:26:47.346 GMT+09:00","9973.543"
