"time","data"
"2022-04-29 17:51:11.776 GMT+09:00","41.985"
"2022-04-29 17:51:11.936 GMT+09:00","40.0275"
"2022-04-29 17:51:12.096 GMT+09:00","41.985"
"2022-04-29 17:51:12.255 GMT+09:00","38.002502"
"2022-04-29 17:51:12.416 GMT+09:00","40.0275"
"2022-04-29 17:51:12.575 GMT+09:00","46.980003"
"2022-04-29 17:51:12.736 GMT+09:00","40.9725"
"2022-04-29 17:51:12.896 GMT+09:00","27.000002"
"2022-04-29 17:51:13.055 GMT+09:00","13.972501"
"2022-04-29 17:51:13.216 GMT+09:00","13.0275"
"2022-04-29 17:51:13.376 GMT+09:00","11.002501"
"2022-04-29 17:51:13.536 GMT+09:00","8.9775"
"2022-04-29 17:51:14.338 GMT+09:00","13.0275"
"2022-04-29 17:51:14.496 GMT+09:00","11.002501"
"2022-04-29 17:51:14.576 GMT+09:00","11.002501"
"2022-04-29 17:51:14.656 GMT+09:00","11.002501"
"2022-04-29 17:51:14.978 GMT+09:00","13.972501"
"2022-04-29 17:51:15.296 GMT+09:00","15.9975"
"2022-04-29 17:51:15.617 GMT+09:00","17.01"
"2022-04-29 17:51:15.778 GMT+09:00","24.03"
"2022-04-29 17:51:15.938 GMT+09:00","27.000002"
"2022-04-29 17:51:16.097 GMT+09:00","20.9925"
"2022-04-29 17:51:16.418 GMT+09:00","19.980001"
"2022-04-29 17:51:16.576 GMT+09:00","23.017502"
"2022-04-29 17:51:16.738 GMT+09:00","27.000002"
"2022-04-29 17:51:16.897 GMT+09:00","19.980001"
"2022-04-29 17:51:17.378 GMT+09:00","20.9925"
"2022-04-29 17:51:17.537 GMT+09:00","24.03"
"2022-04-29 17:51:17.860 GMT+09:00","24.975"
"2022-04-29 17:51:18.028 GMT+09:00","28.0125"
"2022-04-29 17:51:18.180 GMT+09:00","29.025002"
"2022-04-29 17:51:18.337 GMT+09:00","30.982502"
"2022-04-29 17:51:18.658 GMT+09:00","34.02"
"2022-04-29 17:51:18.816 GMT+09:00","35.0325"
"2022-04-29 17:51:18.977 GMT+09:00","38.002502"
"2022-04-29 17:51:19.137 GMT+09:00","42.9975"
"2022-04-29 17:51:19.307 GMT+09:00","49.005"
"2022-04-29 17:51:19.460 GMT+09:00","56.025"
"2022-04-29 17:51:19.617 GMT+09:00","63.99"
"2022-04-29 17:51:19.778 GMT+09:00","79.9875"
"2022-04-29 17:51:19.938 GMT+09:00","87.0075"
"2022-04-29 17:51:20.098 GMT+09:00","94.9725"
"2022-04-29 17:51:20.259 GMT+09:00","100.98"
"2022-04-29 17:51:20.577 GMT+09:00","114.00751"
"2022-04-29 17:51:20.739 GMT+09:00","128.99251"
"2022-04-29 17:51:20.898 GMT+09:00","138.9825"
"2022-04-29 17:51:21.058 GMT+09:00","150.99751"
"2022-04-29 17:51:21.217 GMT+09:00","155.99251"
"2022-04-29 17:51:21.378 GMT+09:00","162.0"
"2022-04-29 17:51:21.549 GMT+09:00","168.0075"
"2022-04-29 17:51:21.698 GMT+09:00","176.985"
"2022-04-29 17:51:21.858 GMT+09:00","186.03001"
"2022-04-29 17:51:22.019 GMT+09:00","181.98001"
"2022-04-29 17:51:22.178 GMT+09:00","189.0"
"2022-04-29 17:51:22.337 GMT+09:00","171.99"
"2022-04-29 17:51:22.497 GMT+09:00","162.0"
"2022-04-29 17:51:22.816 GMT+09:00","173.0025"
"2022-04-29 17:51:22.978 GMT+09:00","184.005"
"2022-04-29 17:51:23.137 GMT+09:00","198.99"
"2022-04-29 17:51:23.298 GMT+09:00","195.0075"
"2022-04-29 17:51:23.459 GMT+09:00","192.98251"
"2022-04-29 17:51:23.617 GMT+09:00","200.0025"
"2022-04-29 17:51:23.778 GMT+09:00","192.98251"
"2022-04-29 17:51:23.937 GMT+09:00","195.0075"
"2022-04-29 17:51:24.097 GMT+09:00","186.975"
"2022-04-29 17:51:24.257 GMT+09:00","187.9875"
"2022-04-29 17:51:24.418 GMT+09:00","176.985"
"2022-04-29 17:51:24.576 GMT+09:00","164.97"
"2022-04-29 17:51:24.658 GMT+09:00","160.9875"
"2022-04-29 17:51:24.739 GMT+09:00","157.005"
"2022-04-29 17:51:24.897 GMT+09:00","146.0025"
"2022-04-29 17:51:25.057 GMT+09:00","133.9875"
"2022-04-29 17:51:25.218 GMT+09:00","116.9775"
"2022-04-29 17:51:25.379 GMT+09:00","93.01501"
"2022-04-29 17:51:25.539 GMT+09:00","79.9875"
"2022-04-29 17:51:25.698 GMT+09:00","66.015"
"2022-04-29 17:51:25.858 GMT+09:00","62.9775"
"2022-04-29 17:51:26.039 GMT+09:00","58.995003"
"2022-04-29 17:51:26.338 GMT+09:00","51.975002"
"2022-04-29 17:51:26.497 GMT+09:00","44.010002"
"2022-04-29 17:51:26.658 GMT+09:00","38.002502"
"2022-04-29 17:51:26.817 GMT+09:00","40.9725"
"2022-04-29 17:51:26.979 GMT+09:00","41.985"
"2022-04-29 17:51:27.141 GMT+09:00","39.015003"
"2022-04-29 17:51:27.310 GMT+09:00","29.970001"
"2022-04-29 17:51:27.457 GMT+09:00","24.975"
"2022-04-29 17:51:27.618 GMT+09:00","24.03"
"2022-04-29 17:51:27.778 GMT+09:00","29.025002"
"2022-04-29 17:51:27.937 GMT+09:00","28.0125"
"2022-04-29 17:51:28.097 GMT+09:00","24.03"
"2022-04-29 17:51:28.259 GMT+09:00","22.005001"
"2022-04-29 17:51:28.419 GMT+09:00","20.9925"
"2022-04-29 17:51:28.577 GMT+09:00","23.017502"
"2022-04-29 17:51:28.738 GMT+09:00","24.975"
"2022-04-29 17:51:29.056 GMT+09:00","23.017502"
"2022-04-29 17:51:29.216 GMT+09:00","20.9925"
"2022-04-29 17:51:29.376 GMT+09:00","19.980001"
"2022-04-29 17:51:29.550 GMT+09:00","18.9675"
"2022-04-29 17:51:29.697 GMT+09:00","17.01"
"2022-04-29 17:51:29.858 GMT+09:00","14.985001"
"2022-04-29 17:51:30.018 GMT+09:00","13.972501"
"2022-04-29 17:51:30.178 GMT+09:00","15.9975"
"2022-04-29 17:51:30.337 GMT+09:00","20.9925"
"2022-04-29 17:51:30.497 GMT+09:00","22.005001"
"2022-04-29 17:51:30.816 GMT+09:00","17.01"
"2022-04-29 17:51:30.979 GMT+09:00","13.972501"
"2022-04-29 17:51:31.302 GMT+09:00","17.01"
"2022-04-29 17:51:31.458 GMT+09:00","15.9975"
"2022-04-29 17:51:31.618 GMT+09:00","8.9775"
"2022-04-29 17:51:31.778 GMT+09:00","4.9950004"
"2022-04-29 17:51:31.938 GMT+09:00","6.0075"
"2022-04-29 17:51:32.097 GMT+09:00","7.0200005"
"2022-04-29 17:51:32.258 GMT+09:00","8.0325"
"2022-04-29 17:51:32.418 GMT+09:00","7.0200005"
"2022-04-29 17:51:32.576 GMT+09:00","6.0075"
"2022-04-29 17:51:33.217 GMT+09:00","8.0325"
"2022-04-29 17:51:33.536 GMT+09:00","8.9775"
"2022-04-29 17:51:33.858 GMT+09:00","8.0325"
"2022-04-29 17:51:34.179 GMT+09:00","8.9775"
"2022-04-29 17:51:34.659 GMT+09:00","9.990001"
"2022-04-29 17:51:34.738 GMT+09:00","11.002501"
"2022-04-29 17:51:34.819 GMT+09:00","11.002501"
"2022-04-29 17:51:35.138 GMT+09:00","12.015"
"2022-04-29 17:51:35.457 GMT+09:00","8.9775"
"2022-04-29 17:51:35.617 GMT+09:00","8.0325"
"2022-04-29 17:51:35.937 GMT+09:00","7.0200005"
"2022-04-29 17:51:36.097 GMT+09:00","6.0075"
"2022-04-29 17:51:39.139 GMT+09:00","4.9950004"
"2022-04-29 17:51:40.418 GMT+09:00","6.0075"
"2022-04-29 17:51:41.536 GMT+09:00","7.0200005"
"2022-04-29 17:51:41.699 GMT+09:00","8.0325"
"2022-04-29 17:51:42.033 GMT+09:00","15.9975"
"2022-04-29 17:51:42.336 GMT+09:00","17.01"
"2022-04-29 17:51:42.498 GMT+09:00","18.9675"
"2022-04-29 17:51:42.816 GMT+09:00","24.975"
"2022-04-29 17:51:42.976 GMT+09:00","18.9675"
"2022-04-29 17:51:43.136 GMT+09:00","14.985001"
"2022-04-29 17:51:43.618 GMT+09:00","13.972501"
"2022-04-29 17:51:43.778 GMT+09:00","18.022501"
"2022-04-29 17:51:43.936 GMT+09:00","18.9675"
"2022-04-29 17:51:44.096 GMT+09:00","15.9975"
"2022-04-29 17:51:44.417 GMT+09:00","18.022501"
"2022-04-29 17:51:44.577 GMT+09:00","15.9975"
"2022-04-29 17:51:44.738 GMT+09:00","17.01"
"2022-04-29 17:51:44.819 GMT+09:00","17.01"
"2022-04-29 17:51:44.898 GMT+09:00","19.980001"
"2022-04-29 17:51:45.215 GMT+09:00","13.972501"
"2022-04-29 17:51:45.378 GMT+09:00","17.01"
"2022-04-29 17:51:45.699 GMT+09:00","18.9675"
"2022-04-29 17:51:46.019 GMT+09:00","27.000002"
"2022-04-29 17:51:46.178 GMT+09:00","29.970001"
"2022-04-29 17:51:46.337 GMT+09:00","24.975"
"2022-04-29 17:51:46.819 GMT+09:00","24.03"
"2022-04-29 17:51:46.979 GMT+09:00","25.987501"
"2022-04-29 17:51:47.138 GMT+09:00","24.975"
"2022-04-29 17:51:47.298 GMT+09:00","24.03"
"2022-04-29 17:51:47.619 GMT+09:00","20.9925"
"2022-04-29 17:51:47.779 GMT+09:00","23.017502"
"2022-04-29 17:51:47.938 GMT+09:00","24.03"
"2022-04-29 17:51:48.099 GMT+09:00","23.017502"
"2022-04-29 17:51:48.417 GMT+09:00","20.9925"
"2022-04-29 17:51:48.737 GMT+09:00","28.0125"
"2022-04-29 17:51:48.898 GMT+09:00","38.002502"
"2022-04-29 17:51:49.219 GMT+09:00","33.0075"
"2022-04-29 17:51:49.378 GMT+09:00","34.02"
"2022-04-29 17:51:49.539 GMT+09:00","30.982502"
"2022-04-29 17:51:49.710 GMT+09:00","35.0325"
"2022-04-29 17:51:49.857 GMT+09:00","36.99"
"2022-04-29 17:51:50.018 GMT+09:00","41.985"
"2022-04-29 17:51:50.176 GMT+09:00","49.005"
"2022-04-29 17:51:50.337 GMT+09:00","51.030003"
"2022-04-29 17:51:50.498 GMT+09:00","54.000004"
"2022-04-29 17:51:50.657 GMT+09:00","56.025"
"2022-04-29 17:51:50.819 GMT+09:00","54.000004"
"2022-04-29 17:51:50.978 GMT+09:00","56.97"
"2022-04-29 17:51:51.137 GMT+09:00","57.982502"
"2022-04-29 17:51:51.301 GMT+09:00","62.9775"
"2022-04-29 17:51:51.458 GMT+09:00","67.9725"
"2022-04-29 17:51:51.619 GMT+09:00","74.9925"
"2022-04-29 17:51:51.777 GMT+09:00","82.012505"
"2022-04-29 17:51:51.941 GMT+09:00","90.990005"
"2022-04-29 17:51:52.098 GMT+09:00","99.02251"
"2022-04-29 17:51:52.257 GMT+09:00","105.03001"
"2022-04-29 17:51:52.418 GMT+09:00","120.01501"
"2022-04-29 17:51:52.577 GMT+09:00","132.03"
"2022-04-29 17:51:52.737 GMT+09:00","143.0325"
"2022-04-29 17:51:53.059 GMT+09:00","139.99501"
"2022-04-29 17:51:53.218 GMT+09:00","136.01251"
"2022-04-29 17:51:53.376 GMT+09:00","139.99501"
"2022-04-29 17:51:53.540 GMT+09:00","154.98001"
"2022-04-29 17:51:53.698 GMT+09:00","170.97751"
"2022-04-29 17:51:53.858 GMT+09:00","189.0"
"2022-04-29 17:51:54.019 GMT+09:00","204.99751"
"2022-04-29 17:51:54.178 GMT+09:00","208.98001"
"2022-04-29 17:51:54.341 GMT+09:00","202.9725"
"2022-04-29 17:51:54.517 GMT+09:00","187.9875"
"2022-04-29 17:51:54.658 GMT+09:00","180.96751"
"2022-04-29 17:51:54.818 GMT+09:00","173.0025"
"2022-04-29 17:51:54.898 GMT+09:00","170.97751"
"2022-04-29 17:51:54.976 GMT+09:00","173.0025"
"2022-04-29 17:51:55.139 GMT+09:00","186.975"
"2022-04-29 17:51:55.297 GMT+09:00","187.9875"
"2022-04-29 17:51:55.457 GMT+09:00","176.985"
"2022-04-29 17:51:55.618 GMT+09:00","157.005"
"2022-04-29 17:51:55.778 GMT+09:00","179.01001"
"2022-04-29 17:51:55.937 GMT+09:00","171.99"
"2022-04-29 17:51:56.097 GMT+09:00","175.02751"
"2022-04-29 17:51:56.257 GMT+09:00","157.005"
"2022-04-29 17:51:56.418 GMT+09:00","139.99501"
"2022-04-29 17:51:56.583 GMT+09:00","131.0175"
"2022-04-29 17:51:56.738 GMT+09:00","127.98"
"2022-04-29 17:51:56.896 GMT+09:00","126.96751"
"2022-04-29 17:51:57.057 GMT+09:00","120.01501"
"2022-04-29 17:51:57.219 GMT+09:00","114.00751"
"2022-04-29 17:51:57.378 GMT+09:00","103.005005"
"2022-04-29 17:51:57.537 GMT+09:00","89.9775"
"2022-04-29 17:51:57.697 GMT+09:00","78.03001"
"2022-04-29 17:51:57.858 GMT+09:00","69.997505"
"2022-04-29 17:51:58.019 GMT+09:00","67.027504"
"2022-04-29 17:51:58.176 GMT+09:00","65.0025"
"2022-04-29 17:51:58.337 GMT+09:00","66.015"
"2022-04-29 17:51:58.818 GMT+09:00","62.9775"
"2022-04-29 17:51:58.976 GMT+09:00","56.025"
"2022-04-29 17:51:59.137 GMT+09:00","51.975002"
"2022-04-29 17:51:59.297 GMT+09:00","46.980003"
"2022-04-29 17:51:59.458 GMT+09:00","41.985"
"2022-04-29 17:51:59.617 GMT+09:00","36.99"
"2022-04-29 17:51:59.789 GMT+09:00","34.02"
"2022-04-29 17:51:59.938 GMT+09:00","29.970001"
"2022-04-29 17:52:00.098 GMT+09:00","25.987501"
"2022-04-29 17:52:00.256 GMT+09:00","24.03"
"2022-04-29 17:52:00.418 GMT+09:00","24.975"
"2022-04-29 17:52:00.577 GMT+09:00","25.987501"
"2022-04-29 17:52:00.736 GMT+09:00","20.9925"
"2022-04-29 17:52:00.897 GMT+09:00","15.9975"
"2022-04-29 17:52:01.057 GMT+09:00","14.985001"
"2022-04-29 17:52:01.216 GMT+09:00","13.972501"
"2022-04-29 17:52:01.536 GMT+09:00","13.0275"
"2022-04-29 17:52:01.697 GMT+09:00","12.015"
"2022-04-29 17:52:02.018 GMT+09:00","13.972501"
"2022-04-29 17:52:02.176 GMT+09:00","14.985001"
"2022-04-29 17:52:02.496 GMT+09:00","13.972501"
"2022-04-29 17:52:02.656 GMT+09:00","13.0275"
"2022-04-29 17:52:02.982 GMT+09:00","14.985001"
"2022-04-29 17:52:03.137 GMT+09:00","23.017502"
"2022-04-29 17:52:03.299 GMT+09:00","18.022501"
