"time","x","y","z"
"2022-04-29 17:58:33.898 GMT+09:00","-1.2166699","6.6773148","7.1419487"
"2022-04-29 17:58:34.012 GMT+09:00","0.364043","6.7395854","7.9849954"
"2022-04-29 17:58:34.175 GMT+09:00","0.57959473","6.5288234","6.1552005"
"2022-04-29 17:58:34.337 GMT+09:00","-0.613125","7.414981","6.9886675"
"2022-04-29 17:58:34.498 GMT+09:00","0.028740235","7.577842","3.7649708"
"2022-04-29 17:58:34.662 GMT+09:00","-2.1028273","0.0047900393","13.551021"
"2022-04-29 17:58:34.823 GMT+09:00","-2.6584718","3.5254688","7.5251517"
"2022-04-29 17:58:34.985 GMT+09:00","5.5708156","2.8404932","13.076807"
"2022-04-29 17:58:35.148 GMT+09:00","4.406836","0.09580079","11.874507"
"2022-04-29 17:58:35.318 GMT+09:00","14.791641","1.0538087","9.163345"
"2022-04-29 17:58:35.475 GMT+09:00","1.7723145","1.096919","11.927197"
"2022-04-29 17:58:35.635 GMT+09:00","4.5936475","4.7948294","13.148658"
"2022-04-29 17:58:35.797 GMT+09:00","4.8187795","0.6706055","7.4820414"
"2022-04-29 17:58:35.959 GMT+09:00","7.7502837","0.1820215","5.637876"
"2022-04-29 17:58:36.127 GMT+09:00","9.613608","0.9484278","5.3121533"
"2022-04-29 17:58:36.281 GMT+09:00","8.751402","-2.1603076","4.737349"
"2022-04-29 17:58:36.448 GMT+09:00","9.062755","1.4465919","3.3769777"
"2022-04-29 17:58:36.607 GMT+09:00","8.57417","0.20597169","4.143384"
"2022-04-29 17:58:36.768 GMT+09:00","9.934542","1.5423926","3.7506008"
"2022-04-29 17:58:36.929 GMT+09:00","10.059082","1.8585353","3.7170706"
"2022-04-29 17:58:37.091 GMT+09:00","7.9227247","2.7734327","4.1960745"
"2022-04-29 17:58:37.253 GMT+09:00","9.254355","1.7292042","3.8655617"
"2022-04-29 17:58:37.415 GMT+09:00","9.048384","-1.7818946","3.8895118"
"2022-04-29 17:58:37.577 GMT+09:00","8.722662","-1.3172607","4.8571"
"2022-04-29 17:58:37.741 GMT+09:00","8.674761","0.3161426","5.944439"
"2022-04-29 17:58:37.904 GMT+09:00","8.435259","-1.954336","8.823253"
"2022-04-29 17:58:38.068 GMT+09:00","3.67875","-5.8965383","8.344249"
"2022-04-29 17:58:38.230 GMT+09:00","10.9644","5.647456","8.152647"
"2022-04-29 17:58:38.390 GMT+09:00","7.0078273","-2.802173","5.144502"
"2022-04-29 17:58:38.550 GMT+09:00","9.388477","-2.8836036","8.349038"
"2022-04-29 17:58:38.712 GMT+09:00","6.7779055","-0.2921924","6.557564"
"2022-04-29 17:58:38.874 GMT+09:00","4.358936","1.5998731","5.2882032"
"2022-04-29 17:58:39.037 GMT+09:00","5.3792143","-3.899092","8.53106"
"2022-04-29 17:58:39.203 GMT+09:00","6.241421","-7.7167535","11.342813"
"2022-04-29 17:58:39.361 GMT+09:00","4.5744877","-1.7339942","9.081915"
"2022-04-29 17:58:39.527 GMT+09:00","2.955454","-5.0582814","7.2760696"
"2022-04-29 17:58:39.686 GMT+09:00","1.5232325","-4.3206153","10.950029"
"2022-04-29 17:58:39.847 GMT+09:00","4.406836","2.0022364","7.668853"
"2022-04-29 17:58:40.008 GMT+09:00","3.3290772","-4.976851","10.145303"
"2022-04-29 17:58:40.170 GMT+09:00","6.806646","1.9687061","13.306729"
"2022-04-29 17:58:40.333 GMT+09:00","3.1135256","-0.043110352","5.2019825"
"2022-04-29 17:58:40.495 GMT+09:00","7.0221977","-4.641548","9.934542"
"2022-04-29 17:58:40.658 GMT+09:00","6.1216702","-0.23471193","5.872588"
"2022-04-29 17:58:40.818 GMT+09:00","6.327642","-0.78556645","6.4042826"
"2022-04-29 17:58:40.982 GMT+09:00","7.31918","-2.816543","7.6353226"
"2022-04-29 17:58:41.142 GMT+09:00","4.267925","-5.6426663","10.336905"
"2022-04-29 17:58:41.304 GMT+09:00","5.1397123","0.4742139","3.6883302"
"2022-04-29 17:58:41.465 GMT+09:00","7.391031","0.42152345","5.6426663"
"2022-04-29 17:58:41.628 GMT+09:00","7.103628","-1.6717237","8.396939"
"2022-04-29 17:58:41.790 GMT+09:00","5.7624173","1.575923","7.654483"
"2022-04-29 17:58:41.956 GMT+09:00","6.543194","0.6993457","7.414981"
"2022-04-29 17:58:42.115 GMT+09:00","6.2893214","-0.2778223","7.654483"
"2022-04-29 17:58:42.278 GMT+09:00","6.6294146","0.51732427","7.429351"
