"time","x","y","z"
"2022-04-29 12:23:27.376 GMT+09:00","3.4331024","4.4446683","7.69113"
"2022-04-29 12:23:27.549 GMT+09:00","3.4007993","4.4889355","7.450352"
"2022-04-29 12:23:27.551 GMT+09:00","3.354139","4.5092745","7.538887"
"2022-04-29 12:23:27.552 GMT+09:00","3.2871401","4.499703","7.6755767"
"2022-04-29 12:23:27.553 GMT+09:00","3.2560334","4.5020957","7.8945203"
"2022-04-29 12:23:27.555 GMT+09:00","3.2201412","4.5008993","7.7497544"
"2022-04-29 12:23:27.556 GMT+09:00","2.9997022","4.4638104","7.8909307"
"2022-04-29 12:23:27.557 GMT+09:00","2.8381867","4.485346","8.351849"
"2022-04-29 12:23:27.558 GMT+09:00","2.707778","4.485346","8.67129"
"2022-04-29 12:23:27.559 GMT+09:00","2.501696","4.499703","8.904889"
"2022-04-29 12:23:27.560 GMT+09:00","2.3449662","4.6612186","9.0029955"
"2022-04-29 12:23:27.568 GMT+09:00","2.292324","5.0623155","8.819944"
"2022-04-29 12:23:27.749 GMT+09:00","2.4251258","5.4466624","8.650951"
"2022-04-29 12:23:27.751 GMT+09:00","2.6778677","5.401199","8.647362"
"2022-04-29 12:23:27.753 GMT+09:00","2.8166513","5.404788","9.013762"
"2022-04-29 12:23:27.754 GMT+09:00","2.591726","5.3832526","9.209974"
"2022-04-29 12:23:27.756 GMT+09:00","2.2612174","5.2609196","9.388538"
"2022-04-29 12:23:27.757 GMT+09:00","2.0757737","5.0312085","9.888938"
"2022-04-29 12:23:27.759 GMT+09:00","1.8840487","4.618148","10.394122"
"2022-04-29 12:23:27.760 GMT+09:00","1.8948164","4.200301","10.933704"
"2022-04-29 12:23:27.761 GMT+09:00","2.0147567","3.571886","10.5018"
"2022-04-29 12:23:27.820 GMT+09:00","2.003989","3.1806595","9.664909"
"2022-04-29 12:23:27.822 GMT+09:00","1.9187447","3.313461","8.786445"
"2022-04-29 12:23:27.824 GMT+09:00","1.7907287","3.9143589","8.560024"
"2022-04-29 12:23:27.825 GMT+09:00","1.6471593","4.447061","8.581559"
"2022-04-29 12:23:27.906 GMT+09:00","1.8254246","4.412365","7.780861"
"2022-04-29 12:23:27.907 GMT+09:00","1.975275","3.7420754","6.8458657"
"2022-04-29 12:23:27.909 GMT+09:00","2.056631","3.464209","7.170392"
"2022-04-29 12:23:27.910 GMT+09:00","2.2671995","3.6113675","8.026125"
"2022-04-29 12:23:27.948 GMT+09:00","2.8704898","3.5264223","8.469096"
"2022-04-29 12:23:27.952 GMT+09:00","3.3517463","2.9135606","8.027322"
"2022-04-29 12:23:27.954 GMT+09:00","3.807878","2.347359","6.98106"
"2022-04-29 12:23:28.067 GMT+09:00","3.598207","2.9075787","6.930811"
"2022-04-29 12:23:28.068 GMT+09:00","3.2979078","3.9873397","7.870592"
"2022-04-29 12:23:28.069 GMT+09:00","3.0152557","4.1835513","8.436793"
"2022-04-29 12:23:28.070 GMT+09:00","3.0535407","3.5682967","9.243474"
"2022-04-29 12:23:28.071 GMT+09:00","3.1794631","3.1435707","9.872188"
"2022-04-29 12:23:28.072 GMT+09:00","3.3409786","2.8130622","9.098708"
"2022-04-29 12:23:28.157 GMT+09:00","3.3278182","3.0523443","8.075178"
"2022-04-29 12:23:28.158 GMT+09:00","3.5671003","2.9817562","7.5990067"
"2022-04-29 12:23:28.159 GMT+09:00","3.565904","2.626422","7.6755767"
"2022-04-29 12:23:28.159 GMT+09:00","3.5539398","2.9255247","7.8143606"
"2022-04-29 12:23:28.318 GMT+09:00","3.4713874","3.2907293","8.453544"
"2022-04-29 12:23:28.319 GMT+09:00","3.4761732","3.3038898","8.939586"
"2022-04-29 12:23:28.320 GMT+09:00","3.5647075","3.0092735","8.790034"
"2022-04-29 12:23:28.321 GMT+09:00","3.708576","2.8872397","8.05125"
"2022-04-29 12:23:28.322 GMT+09:00","3.9215372","2.693421","7.7497544"
"2022-04-29 12:23:28.322 GMT+09:00","4.072285","2.774777","8.360223"
"2022-04-29 12:23:28.323 GMT+09:00","3.9490547","2.8429725","8.09791"
"2022-04-29 12:23:28.324 GMT+09:00","4.043571","3.0200412","7.346265"
"2022-04-29 12:23:28.357 GMT+09:00","4.0292144","3.14716","6.5204415"
"2022-04-29 12:23:28.358 GMT+09:00","4.469793","3.3338","7.138089"
"2022-04-29 12:23:28.359 GMT+09:00","4.674379","3.2177482","7.859824"
"2022-04-29 12:23:28.557 GMT+09:00","5.270491","2.7113671","7.7880397"
"2022-04-29 12:23:28.558 GMT+09:00","5.492126","2.501696","7.2900333"
"2022-04-29 12:23:28.559 GMT+09:00","5.556732","2.9482565","7.0878396"
"2022-04-29 12:23:28.560 GMT+09:00","5.6763735","3.289533","7.3283186"
"2022-04-29 12:23:28.561 GMT+09:00","5.776872","2.9398818","7.7150583"
"2022-04-29 12:23:28.562 GMT+09:00","5.939883","2.8704898","8.926425"
"2022-04-29 12:23:28.563 GMT+09:00","5.890531","2.6982067","9.542876"
"2022-04-29 12:23:28.564 GMT+09:00","5.994918","2.551048","10.063614"
"2022-04-29 12:23:28.565 GMT+09:00","6.0655065","2.120041","10.022936"
"2022-04-29 12:23:28.566 GMT+09:00","6.2641106","1.8972093","10.183255"
"2022-04-29 12:23:28.757 GMT+09:00","6.1707907","1.6818552","9.892527"
"2022-04-29 12:23:28.758 GMT+09:00","6.035596","1.6519449","9.378967"
"2022-04-29 12:23:28.759 GMT+09:00","5.8546386","1.4114662","9.445967"
"2022-04-29 12:23:28.761 GMT+09:00","5.6703916","1.1240284","9.65175"
"2022-04-29 12:23:28.762 GMT+09:00","5.2238307","0.91346","10.154541"
"2022-04-29 12:23:28.763 GMT+09:00","4.7799625","0.6008976","10.476675"
"2022-04-29 12:23:28.764 GMT+09:00","4.429115","0.4429713","10.2107725"
"2022-04-29 12:23:28.765 GMT+09:00","4.402794","0.17467605","9.188439"
"2022-04-29 12:23:28.766 GMT+09:00","4.581059","-0.13160525","7.963912"
"2022-04-29 12:23:28.767 GMT+09:00","4.7605205","-0.42382872","7.066304"
"2022-04-29 12:23:28.774 GMT+09:00","4.973781","-0.7516454","6.4881387"
"2022-04-29 12:23:28.817 GMT+09:00","5.2477593","-1.2317054","6.0750775"
"2022-04-29 12:23:28.818 GMT+09:00","5.773283","-1.5335002","5.7373905"
"2022-04-29 12:23:28.899 GMT+09:00","6.0427747","-1.6124634","5.6763735"
"2022-04-29 12:23:28.901 GMT+09:00","6.1420765","-1.4880366","5.628517"
"2022-04-29 12:23:28.902 GMT+09:00","5.927919","-1.2831511","5.8857455"
"2022-04-29 12:23:28.903 GMT+09:00","5.7601223","-1.015155","6.7848487"
"2022-04-29 12:23:28.957 GMT+09:00","5.7026944","-0.81864446","7.839485"
"2022-04-29 12:23:28.958 GMT+09:00","5.6727843","-0.6655038","8.655737"
"2022-04-29 12:23:28.959 GMT+09:00","5.536393","-0.4322036","9.004191"
"2022-04-29 12:23:28.981 GMT+09:00","5.3653064","-0.21535404","9.171689"
"2022-04-29 12:23:29.068 GMT+09:00","5.2274203","-0.124426775","8.842676"
"2022-04-29 12:23:29.070 GMT+09:00","5.272884","0.062213387","8.550452"
"2022-04-29 12:23:29.071 GMT+09:00","5.6416774","-0.14356937","8.617452"
"2022-04-29 12:23:29.072 GMT+09:00","6.06431","-0.64277196","8.715857"
"2022-04-29 12:23:29.073 GMT+09:00","6.4737816","-0.9876375","8.494222"
"2022-04-29 12:23:29.157 GMT+09:00","6.570691","-0.89312106","7.795218"
"2022-04-29 12:23:29.159 GMT+09:00","6.4232335","-0.5829514","7.392925"
"2022-04-29 12:23:29.160 GMT+09:00","6.451947","-0.6451648","7.6660056"
"2022-04-29 12:23:29.161 GMT+09:00","6.5982084","-1.0031909","7.7425756"
